 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
13 25000.0 100000.0 75000.0 183519641.11168215 191372489.56210583 341815.8345466042 371892.3356791812 0.0 0.0 2712626.0920522097 0.0 0.7396639999999763 0.08911599999998998 185106266.02524912 190191895.62638396 784185.3439456477 808701.6000891363 691476.5423378189 689115.2249579899
14 25000.0 150000.0 75000.0 183560840.5074909 191414210.90329888 382971.07171139825 413472.4108619135 0.0 0.0 2712626.0920522097 0.0 0.7501990000000092 0.08954800000000773 185106266.02524912 190191895.62638396 784229.5025893573 808842.8661008603 691463.7193618504 689181.9765385523
15 50000.0 50000.0 75000.0 180755013.29061761 191322680.0674319 292776.21696863405 322251.4929792969 0.0 0.0 5425252.18410458 0.0 0.7400430000000142 0.08931200000000672 185106266.02524912 190191895.62638396 781223.2325106863 808532.948110196 692338.00014885 689035.5338120571
16 50000.0 100000.0 75000.0 180804180.60593095 191372489.56210583 341892.8206417568 371892.3356791812 0.0 0.0 5425252.18410458 0.0 0.7416739999999891 0.08975800000001755 185106266.02524912 190191895.62638396 781273.9441516885 808701.6000891363 692322.388293118 689115.2249579899
17 50000.0 150000.0 75000.0 180845359.0572931 191414210.90329888 383027.23765629466 413472.4108619135 0.0 0.0 5425252.18410458 0.0 0.7516830000000141 0.08943499999998039 185106266.02524912 190191895.62638396 781317.9784994356 808842.8661008603 692309.5954205252 689181.9765385523
18 75000.0 50000.0 75000.0 178039872.84873652 191322680.0674319 293165.106391114 322251.4929792969 0.0 0.0 8137878.27615697 0.0 0.7591360000000122 0.08953000000002476 185106266.02524912 190191895.62638396 778319.9932600047 808532.948110196 693183.3846638659 689035.5338120571
19 75000.0 100000.0 75000.0 178088996.59250522 191372489.56210583 342241.95182617236 371892.3356791812 0.0 0.0 8137878.27615697 0.0 0.7420850000000314 0.08929799999998522 185106266.02524912 190191895.62638396 778366.8915940452 808701.6000891363 693167.0408346716 689115.2249579899
20 75000.0 150000.0 75000.0 178130120.0890559 191414210.90329888 383322.5265890528 413472.4108619135 0.0 0.0 8137878.27615697 0.0 0.7596530000000143 0.08951799999999821 185106266.02524912 190191895.62638396 778409.8133820662 808842.8661008603 693154.5487635658 689181.9765385523
21 100000.0 50000.0 75000.0 175325708.84110144 191322680.0674319 294531.0792340316 322251.4929792969 0.0 0.0 10850504.368211022 0.0 0.8584849999999165 0.08971599999995306 185106266.02524912 190191895.62638396 775416.1048344125 808532.948110196 694033.2578751078 689035.5338120571
22 100000.0 100000.0 75000.0 175374695.27354568 191372489.56210583 343476.3924186628 371892.3356791812 0.0 0.0 10850504.368211022 0.0 0.7545440000000099 0.0892310000000407 185106266.02524912 190191895.62638396 775457.2240948031 808701.6000891363 694012.453786563 689115.2249579899
