 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr C_elec_full C_elec_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
11 100000.0 150000.0 50000.0 142301122.53913996 138027643.46605608 252772.4584197009 252928.30017654577 4559635.768637893 5146290.6859989725 43862329.32421431 42463071.38282968 3.019170000000031 1290071.1760747423 1308651.7272520545 0.36825499999997646 185106266.02524912 179475126.02840042 804413.3797140066 762660.5203444599 1532557.6851537563 1377342.6885409604
12 25000.0 50000.0 75000.0 174049328.90724868 168570087.6636948 203528.58268641395 203439.5095552435 0.0 0.0 12105491.273212487 11902340.51720719 2.8565939999999728 1564575.8850640585 1578568.9345507112 0.3725819999999658 185106266.02524912 179475126.02840042 845025.5725653663 793862.6429857116 1669918.2465266963 1545329.1366693135
13 25000.0 100000.0 75000.0 174085482.55768302 168614186.77554944 238778.4909966989 239149.42786042608 0.0 0.0 12105491.273212487 11902340.51720719 3.0447319999999536 1543825.640832475 1555410.7026421821 0.37607900000000427 185106266.02524912 179475126.02840042 845929.3146871693 802251.8365212012 1674478.5884397738 1564815.325843246
14 25000.0 150000.0 75000.0 174113887.05437452 168647238.99809787 268352.4216767332 270410.85656066955 0.0 0.0 12105491.273212487 11902340.51720719 2.811415000000011 1527000.2114797903 1536196.6696433143 0.36760900000001584 185106266.02524912 179475126.02840042 844759.8806973731 804042.6303619365 1667957.432653405 1569684.3588012846
15 50000.0 50000.0 75000.0 161923860.42785195 156649366.7830556 204898.9699667495 204483.0513621127 0.0 0.0 24210982.54642587 23804681.034410216 3.0279630000001134 1469230.9987211034 1491402.514881831 0.37344900000005055 185106266.02524912 179475126.02840042 823677.9790996246 774438.7377344585 1614445.4368747787 1468354.347962273
16 50000.0 100000.0 75000.0 161960614.58280203 156694264.20644858 240003.6904746315 240856.02038140612 0.0 0.0 24210982.54642587 23804681.034410216 3.018599999999992 1446731.9401878975 1465849.3286789218 0.3747439999999642 185106266.02524912 179475126.02840042 825327.4135400269 782963.1921144562 1614606.463799033 1453127.5955934555
17 50000.0 150000.0 75000.0 161987474.9852509 156721047.81381357 269220.75549601286 270762.99424873246 0.0 0.0 24210982.54642587 23804681.034410216 2.812795999999821 1428570.4051159853 1442704.0607326739 0.3700779999999213 185106266.02524912 179475126.02840042 822970.7509654146 779839.825604767 1602137.8256830275 1447705.129687592
18 75000.0 50000.0 75000.0 151017763.9964785 147198168.44542918 205405.39719548987 206030.15071481615 1205085.9466764329 2448278.0166431474 35111387.87296192 33258743.53497921 3.004434999999944 1392172.213823932 1418423.1117035346 0.3680029999999306 185106266.02524912 179475126.02840042 817480.4470322584 775755.8013253529 1582981.3711417697 1431926.3755106328
19 75000.0 100000.0 75000.0 149843004.27540988 144831254.68044844 239961.9628745532 241781.4195219003 0.0 45799.2685360578 36316473.81963837 35661222.28308631 2.8222509999999374 1359871.6969200552 1387046.8768320682 0.36944099999993796 185106266.02524912 179475126.02840042 813250.1069571672 775569.5156420864 1574177.591182674 1404960.8421728006
20 75000.0 150000.0 75000.0 149864128.53632954 144800685.6351502 269394.26473916066 271204.4044607588 0.0 0.0 36316473.81963837 35707021.55162223 3.04902299999992 1337470.1738469852 1360083.9520136807 0.37112899999999627 185106266.02524912 179475126.02840042 804942.0660111584 761376.7539351414 1555325.9747509682 1394172.3793070212
21 100000.0 50000.0 75000.0 145752814.4117097 141496490.67310008 206155.19293231567 205014.7477440912 8052562.977001603 8661100.760823572 40369402.11585046 38948261.30800803 2.8359100000000126 1340852.8337434249 1354252.0358993728 0.37559300000009443 185106266.02524912 179475126.02840042 809795.3094096694 764611.2049954203 1557270.4755037946 1419301.4489039914
22 100000.0 100000.0 75000.0 143454101.61064497 139184329.65026534 242265.2716953144 242122.02947072897 5720821.342634669 6309416.980268572 42701143.75021712 41299945.088558175 3.028609999999958 1305745.864590503 1323354.5353271903 0.3692519999999604 185106266.02524912 179475126.02840042 806714.0639479135 767026.6809861291 1543626.6646244084 1388807.6484886813
23 100000.0 150000.0 75000.0 141147937.09784347 136875640.43629566 271317.33068819874 271811.71467191307 3391536.423750197 3979299.74219466 45030428.66910247 43630062.32663519 2.820184999999924 1273621.455812496 1293145.3826819118 0.37530900000001566 185106266.02524912 179475126.02840042 800782.411035938 758765.0198810379 1522758.604814861 1380541.0520776634
24 25000.0 50000.0 100000.0 174066500.36166185 168587678.9479079 220049.65087650323 220081.22158689442 0.0 0.0 12105491.273212487 11902340.51720719 2.996787999999924 1553129.7599655937 1566385.323497018 0.3701939999999695 185106266.02524912 179475126.02840042 845675.9587877699 794812.2151515784 1675640.8045773946 1571041.355638354
25 25000.0 100000.0 100000.0 174101268.23199296 168634757.38812372 254790.01918265532 256985.18336913557 0.0 0.0 12105491.273212487 11902340.51720719 3.050587000000064 1534883.906118409 1544998.9510292236 0.3697140000000445 185106266.02524912 179475126.02840042 845703.4608095624 804986.6936013699 1675875.6674514636 1559172.3466977517
26 25000.0 150000.0 100000.0 174130531.82499424 168661666.50379112 285420.5788863698 287442.75270825886 0.0 0.0 12105491.273212487 11902340.51720719 2.8168600000000197 1518632.188478757 1526928.3892097415 0.3708159999999907 185106266.02524912 179475126.02840042 844336.49410773 801438.239908855 1664288.4275614447 1576736.4576895935
27 50000.0 50000.0 100000.0 161941650.57572684 156667167.3570782 221639.82747367755 222093.0888179278 0.0 0.0 24210982.54642587 23804681.034410216 3.031029999999987 1456822.3185275057 1477937.270690336 0.3746680000000424 185106266.02524912 179475126.02840042 824727.2694673003 774629.2743076726 1617718.540421757 1468822.0809907545
28 50000.0 100000.0 100000.0 161975642.2757626 156708627.11247104 255920.39369129442 257926.77814475304 0.0 0.0 24210982.54642587 23804681.034410216 2.8149450000000797 1437117.3431547785 1453617.9350753776 0.3701859999999897 185106266.02524912 179475126.02840042 824438.4032828329 780255.3403647655 1612210.139043754 1441932.06454817
29 50000.0 150000.0 100000.0 162002716.45754746 156737822.43353218 286228.51303148345 287601.5572716874 0.0 0.0 24210982.54642587 23804681.034410216 3.0520230000000765 1419559.9066651338 1431016.665823427 0.37633200000004763 185106266.02524912 179475126.02840042 821204.4657247091 779775.882304779 1599388.708425537 1482860.1510314355
30 75000.0 50000.0 100000.0 149864583.3361794 145986025.09523436 222758.0315397302 222601.0458710781 35679.3027070193 1220749.8697966477 36280794.51693133 34486271.68182688 2.913161000000059 1373581.878555037 1402348.9614597037 0.36965999999995347 185106266.02524912 179475126.02840042 816353.7963561525 774569.7028170044 1580052.7399175894 1447580.4070029864
31 75000.0 100000.0 100000.0 149855157.83365723 144795018.2250676 256368.43116344296 258734.69911100212 0.0 0.0 36316473.81963837 35707021.55162223 3.0307880000000296 1347898.429841069 1372632.6930461207 0.3759019999999964 185106266.02524912 179475126.02840042 808997.1969153462 768179.0492159993 1568798.0747122085 1392204.8088072438
32 75000.0 150000.0 100000.0 149878768.594881 144818683.80530927 286852.33691620146 288615.0206529993 0.0 0.0 36316473.81963837 35707021.55162223 2.917504000000008 1327007.7026748706 1347190.2275897663 0.3678790000000163 185106266.02524912 179475126.02840042 802124.0523851253 761964.3078943021 1545417.5600946203 1395806.3883976184
33 100000.0 50000.0 100000.0 144599319.4834449 140316965.60276282 222966.67333903155 222428.0111979621 6883817.92015456 7466271.7576745525 41538147.17269718 40143090.31115419 3.015867999999955 1322342.5659284918 1338356.0623657128 0.36742100000003575 185106266.02524912 179475126.02840042 808233.9575837592 762501.8743447779 1552584.9468683072 1406964.9920096223
34 100000.0 100000.0 100000.0 142298777.63534522 138039159.52661556 258389.26636747626 258737.713301767 4552079.6786696 5150897.800840072 43869885.41418263 42458464.26798871 3.023262999999929 1289203.8414475818 1307845.2750842422 0.3679499999999507 185106266.02524912 179475126.02840042 804007.7579399468 763760.0529345125 1538432.4158685163 1384162.7282926424
35 100000.0 150000.0 100000.0 139993250.67248333 135730391.45823368 288367.8588117709 288491.2609011519 2222541.7606756617 2821648.809212672 46199423.33217695 44787713.25961489 3.4870989999999438 1257429.943532135 1277770.2988231713 0.3872239999999465 185106266.02524912 179475126.02840042 798040.1206260149 754487.4285808611 1511360.1417027425 1372776.3395668634
36 25000.0 50000.0 125000.0 174080530.35764268 168601828.0237168 235644.2474471002 236096.29017648372 0.0 0.0 12105491.273212487 11902340.51720719 3.0411289999998417 1543225.4290722697 1554993.532945165 0.3962909999999056 185106266.02524912 179475126.02840042 844111.3581949655 792946.222374746 1685820.9990634513 1557752.8202762124
37 25000.0 100000.0 125000.0 174117334.23013604 168647937.90594333 270766.54825135553 273463.8107972705 0.0 0.0 12105491.273212487 11902340.51720719 2.806871000000001 1526324.4061662292 1535327.093707752 0.36586899999997513 185106266.02524912 179475126.02840042 845792.9298825244 801688.5839860511 1667359.6119600318 1554349.9849701396
38 25000.0 150000.0 125000.0 174147567.26068386 168674936.0336111 301732.2770986049 303061.571849084 0.0 0.0 12105491.273212487 11902340.51720719 3.083168999999998 1510571.5676682317 1518396.171122413 0.3701220000000376 185106266.02524912 179475126.02840042 845060.2315837515 799088.9505891838 1653056.226501691 1553277.312023023
39 50000.0 50000.0 125000.0 161955943.96073627 156683737.8970338 237073.51765335922 237950.08377185577 0.0 0.0 24210982.54642587 23804681.034410216 2.8667460000000347 1446148.2599534574 1465459.926703888 0.39381200000002536 185106266.02524912 179475126.02840042 823586.964292562 775342.8193166147 1625973.3675979215 1467786.8463990567
40 50000.0 100000.0 125000.0 161991357.03811464 156723169.71879333 271985.73870546586 273876.6221376342 0.0 0.0 24210982.54642587 23804681.034410216 3.029604999999947 1427912.9443735715 1441832.574398651 0.3802259999999933 185106266.02524912 179475126.02840042 824087.8206186348 778848.1027158926 1602060.9655009138 1462723.7958184876
41 50000.0 150000.0 125000.0 162018267.43947738 156751592.5692069 301607.9601300936 302846.0111692029 0.0 0.0 24210982.54642587 23804681.034410216 2.78406300000006 1410836.947669429 1419895.1707146426 0.367336000000023 185106266.02524912 179475126.02840042 821376.000555086 778301.5640825898 1586316.990702189 1494467.883526174
42 75000.0 50000.0 125000.0 149838498.4467066 144809259.26160473 237187.05022713394 238831.13476250804 0.0 29524.358458067796 36316473.81963837 35677497.19316417 3.031185999999934 1359306.1004195127 1386699.4278695525 0.37799999999992906 185106266.02524912 179475126.02840042 811519.1908995912 772799.2916422647 1584682.30452786 1426701.2255708107
43 75000.0 100000.0 125000.0 149868314.9806077 144804822.62276953 272320.6699990668 274134.337445043 0.0 0.0 36316473.81963837 35707021.55162223 3.0532049999999344 1336827.3953045865 1359362.854222017 0.3684529999999313 185106266.02524912 179475126.02840042 806202.105028583 762583.8085747487 1553727.226884156 1391775.6400323783
44 75000.0 150000.0 125000.0 149894638.84107563 144830973.45319113 302801.5554868431 303888.3503121126 0.0 0.0 36316473.81963837 35707021.55162223 2.862252999999896 1317150.6993907066 1334946.7022381707 0.37605299999995623 185106266.02524912 179475126.02840042 802045.0800066745 758980.6261115639 1532700.3301613324 1393194.409494907
45 100000.0 50000.0 125000.0 143443809.78931054 139174284.68996435 238377.37751835238 237800.96553638385 5716210.657186701 6310631.361581852 42705754.43566551 41298730.707246594 3.0111650000000054 1305166.6681913505 1322771.2288790513 0.36894600000005084 185106266.02524912 179475126.02840042 804920.8222374959 760088.403300801 1555134.3143842728 1398918.4896305003
46 100000.0 100000.0 125000.0 141144623.351773 136895126.10835487 273926.83885262377 274523.6718449702 3384465.285803354 3993951.298102072 45037499.80704876 43615410.77072633 2.814614000000006 1272978.5342240126 1292398.3902680047 0.3682129999999688 185106266.02524912 179475126.02840042 801930.2947472973 760887.1788707051 1522455.0489659922 1380864.5642467793
47 100000.0 150000.0 125000.0 138839766.60538977 134588534.2646989 304821.9519382266 304035.88449649914 1054146.9226268334 1666913.7915091603 47367818.17022581 45942448.27731883 3.009235999999987 1241446.0981548876 1262528.996768683 0.37123699999995097 185106266.02524912 179475126.02840042 796496.7984540418 751820.6291579438 1497848.1890955544 1366255.759447868
