 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr C_elec_full C_elec_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
17 50000.0 150000.0 75000.0 161987474.9852509 159988098.69268566 269220.75549601286 263940.6971869654 0.0 0.0 24210982.54642587 24367438.238761276 1.770306000000005 1428570.4051159853 1406484.3916411751 0.22491300000001502 185106266.02524912 183280846.60192668 822970.7509654146 810749.6323901226 1602137.8256830275 1617569.3020358572
18 75000.0 50000.0 75000.0 151017763.9964785 147740192.49261746 205405.39719548987 201448.8980410878 1205085.9466764329 0.0 35111387.87296192 36551157.35815015 1.9248150000000237 1392172.213823932 1359048.9050906291 0.22641100000004144 185106266.02524912 183280846.60192668 817480.4470322584 809054.350863399 1582981.3711417697 1673985.6869737029
19 75000.0 100000.0 75000.0 149843004.27540988 147770551.63898 239961.9628745532 236933.55452996676 0.0 0.0 36316473.81963837 36551157.35815015 1.857514999999978 1359871.6969200552 1332555.6448013738 0.25981500000000324 185106266.02524912 183280846.60192668 813250.1069571672 803928.8407125793 1574177.591182674 1625538.6831983214
20 75000.0 150000.0 75000.0 149864128.53632954 147788880.18315485 269394.26473916066 264910.38615155127 0.0 0.0 36316473.81963837 36551157.35815015 1.7762749999999983 1337470.1738469852 1310738.5155034354 0.22514400000000023 185106266.02524912 183280846.60192668 804942.0660111584 794280.5532543015 1555325.9747509682 1559005.5743461687
21 100000.0 50000.0 75000.0 145752814.4117097 140542076.3658393 206155.19293231567 206022.19910056563 8052562.977001603 4985161.6556272 40369402.11585046 43749714.821912885 1.9512490000000184 1340852.8337434249 1299584.4458441625 0.26880500000004304 185106266.02524912 183280846.60192668 809795.3094096694 804922.3867879418 1557270.4755037946 1668311.8023717983
22 100000.0 100000.0 75000.0 143454101.61064497 138173231.0613031 242265.2716953144 238650.93242742046 5720821.342634669 2584635.2528332 42701143.75021712 46150241.22470721 1.7746020000000158 1305745.864590503 1262104.382497821 0.23780899999997018 185106266.02524912 183280846.60192668 806714.0639479135 803974.7517039983 1543626.6646244084 1625426.1525854229
23 100000.0 150000.0 75000.0 141147937.09784347 135944793.66632366 271317.33068819874 263127.75460863445 3391536.423750197 343362.11904799996 45030428.66910247 48391514.35849732 1.9136100000000056 1273621.455812496 1226647.466396439 0.22615999999999303 185106266.02524912 183280846.60192668 800782.411035938 792333.6683159079 1522758.604814861 1562197.9890718437
24 25000.0 50000.0 100000.0 174066500.36166185 172147437.19285455 220049.65087650323 217255.60762275843 0.0 0.0 12105491.273212487 12183719.11937992 1.7613180000000739 1553129.7599655937 1538024.3142935294 0.2238640000000487 185106266.02524912 183280846.60192668 845675.9587877699 833054.1027385073 1675640.8045773946 1708535.57230428
25 25000.0 100000.0 100000.0 174101268.23199296 172188224.04742324 254790.01918265532 250823.26798370105 0.0 0.0 12105491.273212487 12183719.11937992 1.8170489999999404 1534883.906118409 1516905.16386384 0.2252149999999915 185106266.02524912 183280846.60192668 845703.4608095624 840273.2969473746 1675875.6674514636 1688426.8695922801
26 25000.0 150000.0 100000.0 174130531.82499424 172211953.78180906 285420.5788863698 278380.23741864314 0.0 0.0 12105491.273212487 12183719.11937992 2.1266709999999875 1518632.188478757 1498498.789579918 0.28565900000000966 185106266.02524912 183280846.60192668 844336.49410773 836446.0618844107 1664288.4275614447 1639227.9735426237
27 50000.0 50000.0 100000.0 161941650.57572684 159946125.27502498 221639.82747367755 219360.07715389025 0.0 0.0 24210982.54642587 24367438.238761276 1.878069000000039 1456822.3185275057 1437730.4901779217 0.26850500000000466 185106266.02524912 183280846.60192668 824727.2694673003 813356.8347529862 1617718.540421757 1683434.0090698
28 50000.0 100000.0 100000.0 161975642.2757626 159980861.87793255 255920.39369129442 252935.02294074954 0.0 0.0 24210982.54642587 24367438.238761276 1.8450520000000097 1437117.3431547785 1415963.8050944377 0.27153700000002345 185106266.02524912 183280846.60192668 824438.4032828329 814518.4918752781 1612210.139043754 1657618.0753333573
29 50000.0 150000.0 100000.0 162002716.45754746 159998779.70293048 286228.51303148345 278988.4743053772 0.0 0.0 24210982.54642587 24367438.238761276 2.0196660000000293 1419559.9066651338 1396728.4148147798 0.2685800000000427 185106266.02524912 183280846.60192668 821204.4657247091 806382.8655095638 1599388.708425537 1572065.6778092592
30 75000.0 50000.0 100000.0 149864583.3361794 147756716.2400912 222758.0315397302 218903.6401198005 35679.3027070193 0.0 36280794.51693133 36551157.35815015 1.8494659999999499 1373581.878555037 1344488.9424895812 0.2694439999999645 185106266.02524912 183280846.60192668 816353.7963561525 808123.3562400772 1580052.7399175894 1654861.3832861322
31 75000.0 100000.0 100000.0 149855157.83365723 147781120.56520545 256368.43116344296 252878.62265357046 0.0 0.0 36316473.81963837 36551157.35815015 1.9115340000000174 1347898.429841069 1320951.6440940807 0.29169999999999163 185106266.02524912 183280846.60192668 808997.1969153462 798552.6988102335 1568798.0747122085 1601525.0724280556
32 75000.0 150000.0 100000.0 149878768.594881 147799152.298303 286852.33691620146 279303.52247079584 0.0 0.0 36316473.81963837 36551157.35815015 2.0303710000000024 1327007.7026748706 1300612.3153081776 0.26884300000000394 185106266.02524912 183280846.60192668 802124.0523851253 790159.5321036758 1545417.5600946203 1522221.8291326568
33 100000.0 50000.0 100000.0 144599319.4834449 139306025.28648815 222966.67333903155 221440.78088450024 6883817.92015456 3732231.954809201 41538147.17269718 45002644.52272928 1.7646119999999996 1322342.5659284918 1280204.9874002223 0.22467899999998053 185106266.02524912 183280846.60192668 808233.9575837592 806382.4264557046 1552584.9468683072 1642581.5645839002
34 100000.0 100000.0 100000.0 142298777.63534522 137147043.04854396 258389.26636747626 253823.92387244047 4552079.6786696 1542944.8547971998 43869885.41418263 47191931.6227488 1.793231999999989 1289203.8414475818 1243770.2001698376 0.22318200000000843 185106266.02524912 183280846.60192668 804007.7579399468 804304.1455306486 1538432.4158685163 1601813.9171220735
35 100000.0 150000.0 100000.0 139993250.67248333 135614427.1196147 288367.8588117709 279153.35950184375 2222541.7606756617 0.0 46199423.33217695 48734876.47754416 2.020688000000007 1257429.943532135 1210483.468367519 0.2566850000000045 185106266.02524912 183280846.60192668 798040.1206260149 789303.6357527222 1511360.1417027425 1524832.582045748
36 25000.0 50000.0 125000.0 174080530.35764268 172160909.37651375 235644.2474471002 231755.04880717502 0.0 0.0 12105491.273212487 12183719.11937992 1.7545749999999884 1543225.4290722697 1526774.672460506 0.2240679999999884 185106266.02524912 183280846.60192668 844111.3581949655 832026.8452190802 1685820.9990634513 1698742.6040381142
37 25000.0 100000.0 125000.0 174117334.23013604 172193099.15717027 270766.54825135553 264813.14368322777 0.0 0.0 12105491.273212487 12183719.11937992 1.935071999999991 1526324.4061662292 1506751.2038083544 0.27071900000004234 185106266.02524912 183280846.60192668 845792.9298825244 831158.5310047439 1667359.6119600318 1669343.7114934234
38 25000.0 150000.0 125000.0 174147567.26068386 172223845.3198076 301732.2770986049 293424.02326467325 0.0 0.0 12105491.273212487 12183719.11937992 1.9287709999999834 1510571.5676682317 1489470.4824592208 0.22483899999997448 185106266.02524912 183280846.60192668 845060.2315837515 833293.8140362946 1653056.226501691 1639147.8920318142
39 50000.0 50000.0 125000.0 161955943.96073627 159958821.37832016 237073.51765335922 233540.18772895978 0.0 0.0 24210982.54642587 24367438.238761276 1.7623820000000023 1446148.2599534574 1426197.1223084305 0.2233489999999847 185106266.02524912 183280846.60192668 823586.964292562 811872.8274822434 1625973.3675979215 1662853.0727567773
40 50000.0 100000.0 125000.0 161991357.03811464 159986930.07430184 271985.73870546586 266366.62045628665 0.0 0.0 24210982.54642587 24367438.238761276 1.7862249999999449 1427912.9443735715 1405620.6729060481 0.23153899999999794 185106266.02524912 183280846.60192668 824087.8206186348 807155.0907274229 1602060.9655009138 1624232.3345998765
41 50000.0 150000.0 125000.0 162018267.43947738 160012080.4144843 301607.9601300936 293542.78481127956 0.0 0.0 24210982.54642587 24367438.238761276 1.9154090000000679 1410836.947669429 1387248.7521445137 0.2234960000000683 185106266.02524912 183280846.60192668 821376.000555086 805129.2665532177 1586316.990702189 1575985.1773859616
42 75000.0 50000.0 125000.0 149838498.4467066 147764732.61975154 237187.05022713394 233810.57919963598 0.0 0.0 36316473.81963837 36551157.35815015 1.7688430000000608 1359306.1004195127 1331731.3353758862 0.22329100000001745 185106266.02524912 183280846.60192668 811519.1908995912 801232.7968099256 1584682.30452786 1636551.3570748488
43 75000.0 100000.0 125000.0 149868314.9806077 147787811.4194748 272320.6699990668 266847.3122720701 0.0 0.0 36316473.81963837 36551157.35815015 1.8518360000000484 1336827.3953045865 1309877.7153630196 0.24410899999998037 185106266.02524912 183280846.60192668 806202.105028583 791274.8634585285 1553727.226884156 1573274.4902180582
44 75000.0 150000.0 125000.0 149894638.84107563 147813422.33415687 302801.5554868431 293515.227592478 0.0 0.0 36316473.81963837 36551157.35815015 1.910109000000034 1317150.6993907066 1290829.0085218453 0.22279700000001412 185106266.02524912 183280846.60192668 802045.0800066745 790217.8628235732 1532700.3301613324 1523343.5432063323
45 100000.0 50000.0 125000.0 143443809.78931054 138277697.1883972 238377.37751835238 235947.88471755796 5716210.657186701 2694552.7802276 42705754.43566551 46040323.69730912 1.7783949999999322 1305166.6681913505 1261355.5498987064 0.22307899999998426 185106266.02524912 183280846.60192668 804920.8222374959 801226.3991107185 1555134.3143842728 1634309.9766699688
46 100000.0 100000.0 125000.0 141144623.351773 135945034.74911076 273926.83885262377 265561.3858505015 3384465.285803354 340066.13084811997 45037499.80704876 48394810.346695915 1.8379950000000917 1272978.5342240126 1225872.1077406867 0.24788900000010017 185106266.02524912 183280846.60192668 801930.2947472973 793437.1080643239 1522455.0489659922 1562800.5633669742
47 100000.0 150000.0 125000.0 138839766.60538977 135619033.99221614 304821.9519382266 293885.3586830471 1054146.9226268334 0.0 47367818.17022581 48734876.47754416 1.9210539999999128 1241446.0981548876 1199173.1230546362 0.2285309999999754 185106266.02524912 183280846.60192668 796496.7984540418 779178.5091550963 1497848.1890955544 1509119.742983954
