 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
0 25000.0 100000.0 50000.0 177780886.13037246 178305043.22626287 314126.1210610523 305177.6013911074 0.0 948673.6516867072 8417460.100527173 7256906.46214989 16.956654999999955 8.330681000000368 185106266.02524912 184247909.21951306 777954.0845917977 1008862.8674962677 704943.1493384163 881501.4398161902
1 25000.0 150000.0 50000.0 177822024.84299222 178344143.073653 355221.1166713247 346048.33864476666 0.0 943729.3630229981 8417460.100527173 7261850.750813531 17.759235000000444 8.83553800000027 185106266.02524912 184247909.21951306 777997.8016027741 1012036.2662980381 704930.033955895 881603.6063095785
2 25000.0 200000.0 50000.0 177858724.4924635 178379017.13845208 391881.5186465511 382501.4661605103 0.0 942500.289010998 8417460.100527173 7263079.82482465 17.747174000000086 8.584133000000293 185106266.02524912 184247909.21951306 778037.0490983359 1011686.2776020826 704918.5976437158 881695.0495333648
3 50000.0 100000.0 50000.0 169356610.86516148 174814236.31048626 316329.4534056068 305177.5977562276 0.0 5250835.4694083715 16834920.20105317 11160324.7582593 17.868844000000536 8.917178000000604 185106266.02524912 184247909.21951306 768935.5875651038 1421474.2514808492 707561.1476861051 878805.3133005574
4 50000.0 150000.0 50000.0 169397415.796252 174852314.19732583 357092.16890775453 346048.33590462 0.0 5247911.948844717 16834920.20105317 11163248.27882256 17.49086400000033 8.601173000000017 185106266.02524912 184247909.21951306 768977.8031531486 1421604.9207218103 707548.523682003 878908.0819610715
5 50000.0 200000.0 50000.0 169433903.80437124 174886276.46998644 393542.39596357185 382501.45339078706 0.0 5245304.481105192 16834920.20105317 11165855.7465636 17.189080999999533 8.428673999999774 185106266.02524912 184247909.21951306 769015.5842158394 1421721.5436482509 707536.2195365211 878999.8093517692
6 75000.0 100000.0 50000.0 160938814.35104248 172390766.83026227 325004.2430335777 305177.6472233669 0.0 10750677.98663331 25252380.30158097 13866062.35487025 17.248055000000022 8.46341399999983 185106266.02524912 184247909.21951306 759924.384343026 1703742.3183935122 710178.084146194 876060.9989453212
7 75000.0 150000.0 50000.0 160978457.55402023 172428482.10907874 364608.68617818353 346048.38164354686 0.0 10746981.321643569 25252380.30158097 13869759.019863313 17.20193300000028 8.4308860000001 185106266.02524912 184247909.21951306 759963.1441780996 1704283.5277776856 710166.0320416642 876162.1933889198
8 75000.0 200000.0 50000.0 161014217.734117 172462120.97020203 400331.9428919632 382501.50581513386 0.0 10743684.27318323 25252380.30158097 13873056.068319771 17.217861999999514 8.46237199999996 185106266.02524912 184247909.21951306 760000.0675596847 1704766.3131913953 710154.089932929 876252.516697417
9 25000.0 100000.0 75000.0 177808637.87110195 178329741.27144232 341768.2925001684 330970.85496216116 0.0 946090.0664258382 8417460.100527173 7259490.04740895 17.794786999999815 8.690575999999965 185106266.02524912 184247909.21951306 778063.6538849875 1010351.2443719644 693253.2431246528 881686.6992362586
10 25000.0 150000.0 75000.0 177849782.3633679 178368841.11883825 382869.01329603826 371841.5933197912 0.0 942924.1312496398 8417460.100527173 7262655.982586032 17.793924999999945 8.650391000000127 185106266.02524912 184247909.21951306 778107.4253568945 1011746.2885972904 693240.6104631494 881788.8657282447
11 25000.0 200000.0 75000.0 177886490.05044895 178403715.18365973 419537.522517388 408294.7287428931 0.0 941473.4387652938 8417460.100527173 7264106.67506963 17.875168999999914 8.883679999999913 185106266.02524912 184247909.21951306 778146.6032158645 1011617.9104797959 693228.8491728614 881880.3089537336
12 50000.0 100000.0 75000.0 169384426.86238256 174838287.59724754 344033.88458223856 330970.84398851154 0.0 5248990.375302251 16834920.20105317 11162169.85236688 17.457447999999204 8.625737999999728 185106266.02524912 184247909.21951306 769047.1536113103 1421577.3861128855 695871.0878623186 878991.0104090512
13 50000.0 150000.0 75000.0 169425246.4162354 174876365.48407713 384812.12813040963 371841.5861182446 0.0 5246066.850159452 16834920.20105317 11165093.3775096 17.613829000000806 8.542946000000484 185106266.02524912 184247909.21951306 769088.4639159973 1421708.0559517278 695859.0642173407 879093.7790695473
14 50000.0 200000.0 75000.0 169461748.67053756 174910327.75673944 421276.5829553831 408294.70397365297 0.0 5243459.381991806 16834920.20105317 11167700.8456745 18.280023999999685 9.08889999999974 185106266.02524912 184247909.21951306 769126.2633934676 1421824.6789333576 695847.2192713647 879185.5064602192
15 75000.0 100000.0 75000.0 160966663.46885583 172414588.61477023 352740.30519024783 330970.8824168447 0.0 10748344.963531282 25252380.30158097 13868395.377974272 17.617183000000296 8.67725800000062 185106266.02524912 184247909.21951306 760037.4400034075 1704103.890811443 698488.0740709079 876245.7026963717
16 75000.0 150000.0 75000.0 161006331.73245904 172452303.89358324 392370.6774649016 371841.6256591996 0.0 10744648.2883875 25252380.30158097 13872092.053114193 17.265712999999778 8.499243000000206 185106266.02524912 184247909.21951306 760075.3313330237 1704645.101519309 698476.865616476 876346.8971399924
17 75000.0 200000.0 75000.0 161042107.9393187 172485942.7547051 428110.5209662863 408294.737333848 0.0 10741351.254311811 25252380.30158097 13875389.08719375 17.32160600000043 8.50234200000068 185106266.02524912 184247909.21951306 760111.6946909402 1705127.885058586 698465.1274045606 876437.2204484541
18 25000.0 100000.0 100000.0 177834016.45454293 178351765.54175082 367045.9519551301 353971.737850045 0.0 943635.0011059981 8417460.100527173 7261945.112730291 17.5099280000004 8.45982500000082 185106266.02524912 184247909.21951306 778164.5778722202 1011829.6971161319 681548.3631095954 881851.9037690286
19 25000.0 150000.0 100000.0 177875164.82852465 178390865.38916904 408151.4490945685 394842.49055745866 0.0 943395.2757473158 8417460.100527173 7262184.8380880905 18.009319000000687 8.793410000000222 185106266.02524912 184247909.21951306 778207.4547151559 1010298.5171836908 681535.3957181425 881954.0702548536
20 25000.0 200000.0 100000.0 177911871.9319701 178425739.4539862 444819.3924066721 431295.61464530363 0.0 940557.7881110501 8417460.100527173 7265022.32572441 18.17890400000033 8.977300000000469 185106266.02524912 184247909.21951306 778246.6148483125 1011556.9455626544 681523.9816076696 882045.5134867001
21 50000.0 100000.0 100000.0 169409828.34454858 174859735.136971 369331.08346124366 353971.71259896853 0.0 5247345.079911506 16834920.20105317 11163815.147752741 17.888675999999577 8.813073000000259 185106266.02524912 184247909.21951306 769151.436899274 1421669.3526142268 684166.7519274737 879156.6052355197
22 50000.0 150000.0 100000.0 169450659.25965458 174897813.02379912 410123.63903301064 394842.4566077438 0.0 5244421.55261285 16834920.20105317 11166738.675056402 17.953327000000172 8.92376400000012 185106266.02524912 184247909.21951306 769189.79643348 1421800.0227340774 684154.5795548157 879259.3738959803
23 50000.0 200000.0 100000.0 169487163.13095567 174931775.29646066 446590.2765691367 431295.59655211057 0.0 5241814.059041358 16834920.20105317 11169346.1686227 17.926107999999658 8.928286999999727 185106266.02524912 184247909.21951306 769227.030197868 1421916.6490298237 684143.1553259579 879351.1012866851
24 75000.0 100000.0 100000.0 160992067.33325464 172435831.50053412 378036.4499771289 353971.78377660055 0.0 10746264.519425768 25252380.30158097 13870475.82207897 17.970636000000013 8.926981999999953 185106266.02524912 184247909.21951306 760145.1596140079 1704426.3193246205 686784.4248019643 876410.4116933562
25 75000.0 150000.0 100000.0 161031760.94812888 172473546.77935517 417697.4119576032 394842.5145550729 0.0 10742567.858617673 25252380.30158097 13874172.482884211 17.99686699999984 8.918279999999868 185106266.02524912 184247909.21951306 760177.8125100153 1704967.5281621881 686773.0864953245 876511.6061369213
26 75000.0 200000.0 100000.0 161067542.69225633 172507185.64046526 453443.26046260295 431295.63968008116 0.0 10739270.809068406 25252380.30158097 13877469.532433292 17.92670199999975 8.931118999999853 185106266.02524912 184247909.21951306 760213.7081317953 1705450.3137195336 686761.4594992349 876601.9294454022
27 25000.0 100000.0 125000.0 177857771.85114497 178371994.99997097 390705.9405972422 375098.21143743343 0.0 942793.9807052821 8417460.100527173 7262786.13313031 18.07634700000017 8.903647000000092 185106266.02524912 184247909.21951306 778259.9858336837 1011773.7021548367 669836.2292277743 882003.6460145621
28 25000.0 150000.0 125000.0 177898935.7006397 178411094.84746912 431828.5610332407 415968.9479064202 0.0 941167.46590379 8417460.100527173 7264412.64793249 17.903756999999132 8.923568999999588 185106266.02524912 184247909.21951306 778301.2148929175 1011629.3279713069 669823.0201403424 882105.8125039547
29 25000.0 200000.0 125000.0 177935645.05012634 178445968.9122939 468498.8017302647 452422.078818842 0.0 939716.7786080039 8417460.100527173 7265863.335227031 17.634438000000046 8.687519000000066 185106266.02524912 184247909.21951306 778340.3236832033 1011500.9491908979 669811.6595994246 882197.2557295187
30 50000.0 100000.0 125000.0 169433429.61350524 174879434.87045035 392826.77343370725 375098.18919068447 0.0 5247443.859659672 16834920.20105317 11163716.368006201 17.57285200000024 8.584896000000299 185106266.02524912 184247909.21951306 769257.0158836852 1420143.8297572725 672461.7862775435 879308.7059590997
31 50000.0 150000.0 125000.0 169474449.5152479 174917512.75727916 433818.89270399854 415968.93603928905 0.0 5242910.331792036 16834920.20105317 11168249.89587672 17.5827019999997 8.580759999999827 185106266.02524912 184247909.21951306 769284.7983569476 1421884.4976049466 672442.3657935557 879411.4746195729
32 50000.0 200000.0 125000.0 169510958.8909759 174951475.02995375 470291.4298557674 452422.05096947943 0.0 5240302.866987523 16834920.20105317 11170857.3606783 17.91911600000003 8.93394199999966 185106266.02524912 184247909.21951306 769321.6369326756 1422001.1201484574 672431.5990318037 879503.2020102616
33 75000.0 100000.0 125000.0 161015040.2286041 172455343.25944802 400874.4072210133 375098.2338972362 0.0 10744353.68367131 25252380.30158097 13872386.65783105 17.983697000000575 8.954013999999916 185106266.02524912 184247909.21951306 760280.0977212881 1704722.4638729123 675106.3585132641 876561.6987683678
34 75000.0 150000.0 125000.0 161055558.85450152 172493058.538264 441398.54542131186 415968.98109974223 0.0 10740657.003976831 25252380.30158097 13876083.337522812 17.99103500000001 8.958236000000397 185106266.02524912 184247909.21951306 760274.585419297 1705263.6751744468 675060.8509355304 876662.8932119384
35 75000.0 200000.0 125000.0 161091349.673632 172526697.39939556 477154.6928135492 452422.10516478826 0.0 10737359.955647489 25252380.30158097 13879380.385854293 17.97649300000012 8.95846900000015 185106266.02524912 184247909.21951306 760309.2571582132 1705746.4605721312 675050.5740982305 876753.2165204327
