 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
0 25000.0 100000.0 50000.0 177780886.13037246 178308101.9554001 314126.1210610523 304734.1268813429 0.0 742969.5986857999 8417460.100527173 6644463.819033033 19.853006000000278 10.173338999999942 185106266.02524912 183759718.74807584 777954.0845917977 888112.8994674818 704943.1493384163 898706.2190525965
1 25000.0 150000.0 50000.0 177822024.84299222 178348165.26022962 355221.1166713247 345545.4019629894 0.0 741972.748711996 8417460.100527173 6645460.669006992 19.59505099999933 9.947070999999596 185106266.02524912 183759718.74807584 777997.8016027741 888361.7791898358 704930.033955895 898817.0762652104
2 25000.0 200000.0 50000.0 177858724.4924635 178383899.06985512 391881.5186465511 381945.4892792939 0.0 741083.6649996581 8417460.100527173 6646349.752719413 19.955285999999433 10.264115999999376 185106266.02524912 183759718.74807584 778037.0490983359 888584.5852244069 704918.5976437158 898916.6362574568
3 50000.0 100000.0 50000.0 169356610.86516148 173632923.0907516 316329.4534056068 304734.27731124824 0.0 3085567.857809918 16834920.20105317 11689298.97763386 20.03593499999988 10.25551600000017 185106266.02524912 183759718.74807584 768935.5875651038 1257769.0429861334 707561.1476861051 901446.9182829256
4 50000.0 150000.0 50000.0 169397415.796252 173671944.9881065 357092.16890775453 345545.54865469196 0.0 3085077.3450529203 16834920.20105317 11689789.490391199 20.008531999999832 10.222522000000026 185106266.02524912 183759718.74807584 768977.8031531486 1256470.1817584264 707548.523682003 901556.7854719054
5 50000.0 200000.0 50000.0 169433903.80437124 173706749.8392529 393542.39596357185 381945.633781886 0.0 3081355.46192387 16834920.20105317 11693511.373522319 19.99992099999963 10.283223999999791 185106266.02524912 183759718.74807584 769015.5842158394 1258596.8309138939 707536.2195365211 901655.3563767439
6 75000.0 100000.0 50000.0 160938814.35104248 170738033.9915002 325004.2430335777 304734.4380457717 0.0 7129588.465781372 25252380.30158097 15032711.787372086 19.651216999999633 9.981198999999833 185106266.02524912 183759718.74807584 759924.384343026 1706292.5927511868 710178.084146194 903875.7823386079
7 75000.0 150000.0 50000.0 160978457.55402023 170776098.92567453 364608.68617818353 345545.70975270285 0.0 7124547.9243135145 25252380.30158097 15037752.328842264 19.87011900000016 10.109440000000177 185106266.02524912 183759718.74807584 759963.1441780996 1708586.7966872538 710166.0320416642 903986.1291205876
8 75000.0 200000.0 50000.0 161014217.734117 170810050.25694153 400331.9428919632 381945.8040167836 0.0 7123968.49185506 25252380.30158097 15038331.761297565 20.02748000000065 10.255815000000439 185106266.02524912 183759718.74807584 760000.0675596847 1706717.4661591197 710154.089932929 904085.1277443689
9 25000.0 100000.0 75000.0 177808637.87110195 178333409.2908699 341768.2925001684 330489.8565833398 0.0 742340.3693265361 8417460.100527173 6645093.048392333 19.96836699999949 10.260510000000068 185106266.02524912 183759718.74807584 778063.6538849875 888293.7346190235 693253.2431246528 898896.391807702
