Time TermienWest TermienEast Boxbergheide Winterslag OudWinterslag ZwartbergSouth ZwartbergNWest ZwartbergNEast WaterscheiGarden Total
"2014-02-01 08:00:00" 2819667.006394959 4587135.61875 10759502.332810782 14062291.775 1653959.984375 4471879.424954977 2741109.4001953127 3638933.153905002 16047174.074998906 60781652.77138485
"2014-02-01 09:00:00" 2636244.0438949526 4299652.968817139 10217213.532810781 13304086.125 1567631.365625 4242613.499954977 3005677.9376953123 3434849.291405002 15196884.204686407 57904852.96988948
"2014-02-01 10:00:00" 2451017.3688949523 4366064.1188171385 9584069.132810783 12856265.925 1475085.721875 4063665.087454977 2839496.0376953124 3376592.903905002 14829995.804686407 55842252.10113947
"2014-02-01 11:00:00" 2261883.7456527622 4288178.893817139 10218042.682810782 12763700.375 1536509.190625 3740684.862454977 2688961.0751953125 3358994.103905002 14755376.004686406 55612330.93414728
"2014-02-01 12:00:00" 2179072.4581527626 4269068.093817139 9832398.182810782 12710296.475 1404257.665625 3401215.718704977 2616615.4751953124 3313199.191405002 14731549.204686407 54457672.46539728
"2014-02-01 13:00:00" 2290983.6581527623 4289636.793817138 9757563.232810782 12709163.775 1325451.90625 3238012.5687049767 2596110.7251953124 3309636.541405002 14828345.904686406 54344905.10602228
"2014-02-01 14:00:00" 2328182.2331527625 4315922.9938171385 9578832.432810782 12874636.375 1293822.24375 3164952.9437049767 2531447.8001953126 3331202.391405002 15002692.004686406 54421691.41852228
"2014-02-01 15:00:00" 2350518.2081527626 4357818.4938171385 9528058.332810782 13045276.675 1269196.98125 3099776.143704977 2518527.1251953123 3366804.066405002 15112419.604686406 54648395.63102229
"2014-02-01 16:00:00" 2322644.5831527626 4402925.318817139 9364148.432810782 13164236.875 1244476.78125 3032107.768704977 2488137.7501953123 3319644.066405002 15269623.804686407 54607945.38102229
"2014-02-01 17:00:00" 2270580.8081527622 4433865.318817139 9167795.732810782 13214893.475 1210809.24375 3053399.793704977 2453952.2501953123 3340787.141405002 15335294.504686406 54481378.268522285
"2014-02-01 18:00:00" 2248885.0081527624 4440365.268817139 9015950.532810781 13305987.375 1159096.89375 3011936.118704977 2435434.6501953127 3381417.091405002 15527190.104686406 54526263.04352228
"2014-02-01 19:00:00" 2250286.6081527625 4433644.068817139 8927949.032810781 13449631.175 1123730.50625 2953887.1937049767 2441190.1501953127 3406080.216405002 15715711.604686406 54702110.55602229
"2014-02-01 20:00:00" 2356844.3456527623 4451216.8688171385 9275147.682810782 13847629.475 1124013.14375 3037607.018704977 2490266.6376953125 3506578.391405002 16276346.104686406 56365649.66852228
"2014-02-01 21:00:00" 2573502.1644027624 4670982.1813171385 9992489.532810781 14717521.075 1220291.921875 3338228.893704977 2670468.0064453124 3727185.853905002 17080058.504686408 59990728.13414729
"2014-02-01 22:00:00" 2861599.6144027626 4916103.356317138 11016517.799998282 15498080.575 1363014.159375 3719617.543704977 2970965.08125 3999933.816405002 18057540.504686408 64403372.45113947
"2014-02-01 23:00:00" 3125531.8144027623 5242390.000067139 12026995.399999999 16246040.55 1500419.971875 4101402.89375 3227139.40625 4364612.324998752 19365029.429686405 69199561.79102996
"2014-02-02 00:00:00" 3280732.489257804 5506573.1500671385 12642020.899999999 17380501.05 1575214.471875 4295717.19375 3377901.93125 4523764.174999894 20449235.129686408 73031660.49088615
"2014-02-02 01:00:00" 3432619.0767578036 5675070.875067139 12857989.799999999 17486100.35 1604128.6625 4295717.0859375 3397584.0625 4686281.887499893 21337673.829686407 74773165.62994865
"2014-02-02 02:00:00" 3432619.076757607 5518426.4000671385 12857989.799999999 17850620.075 1604128.6625 4295717.0859375 3397584.0625 4754404.868749893 21815881.079686407 75527371.11119846
"2014-02-02 03:00:00" 3432619.076757607 5518426.400457764 12857989.799999999 17884923.2625 1561084.30625 4295717.0859375 3397584.0625 4769419.156249894 21825226.160936408 75542989.31158908
"2014-02-02 04:00:00" 3432619.076757607 5683314.1754577635 12857989.800000004 17884923.2625 1561084.30625 4404501.6359375 3397584.06875 4769419.15625 22096112.8109375 76087548.29284027
"2014-02-02 05:00:00" 3954648.8267576126 5683314.175390625 12857989.800000004 17884923.262500003 1561084.30625 4404501.6359375 3028544.51875 4769419.15625 22078022.98125 76222448.66308565
"2014-02-02 06:00:00" 3954648.8267576084 5390349.250390625 13424157.300000006 17893584.062500004 1561084.30625 4287634.2734375 3028544.51875 4636588.59375 21582507.68125 75759098.81308565
"2014-02-02 07:00:00" 3953119.749999798 5232799.700390625 12090098.900000006 17182430.212500002 1395837.64375 4287634.2734375 3011011.55625 4427517.943663867 20685583.68125 72266033.66124171
"2014-02-02 08:00:00" 3826099.062499798 4965507.325390625 11726380.537500005 16348954.312500004 1395837.64375 4239272.3671875 2892078.36875 4218835.331163866 19685857.03125 69298821.9799917
"2014-02-02 09:00:00" 3468396.987499798 4649391.750390625 10961540.287500007 15364801.394531254 1344591.4781249585 3975125.3671875 2682695.893813014 3936016.731163867 18371858.23125 64754418.12146094
"2014-02-02 10:00:00" 3169667.7124997983 4296438.625390625 10028381.887500007 14321444.544531252 1235426.0031249584 3632991.5671875 2427350.868813014 3922457.331163867 17156362.83125 60190521.37146094
"2014-02-02 11:00:00" 2883818.062499798 4051670.462890625 9058613.087500008 13691569.094531253 1115583.3906249586 3288699.692186898 2182252.193813014 3806670.431163867 16489358.93125 56568235.34646034
"2014-02-02 12:00:00" 2650036.262499798 4054300.112890625 8439965.062500007 13294735.794531252 987244.0781249584 2972009.715624398 2065749.693813014 3809537.231163867 16142249.83125 54415827.782397844
"2014-02-02 13:00:00" 2549382.312499798 3986321.412890625 8313629.962500008 13109942.994531253 877116.9882812084 2712483.415624398 2053274.568813014 3777424.1311638667 15568460.23125 52948036.01755409
"2014-02-02 14:00:00" 2547809.012499798 4004699.287890625 8289485.462500008 13067750.594531253 853470.6070312085 2611841.315624398 2049676.393813014 3770948.1561638666 15535291.13125 52730971.96130409
"2014-02-02 15:00:00" 2644709.887499798 4059905.262890625 8308013.962500008 13143782.194531253 883976.1695312085 2590095.290624398 2065620.418813014 3812169.556163867 15643644.23125 53151916.973804094
"2014-02-02 16:00:00" 2712272.987499798 4104760.087890625 8227566.162500007 13394872.294531252 903146.1570312085 2619426.665624398 2086200.168813014 3902283.2561638667 15922882.63125 53873410.411304094
"2014-02-02 17:00:00" 2673619.187499798 4085702.662890625 8135118.862500007 13583269.794531252 906457.0570312084 2660784.890624398 2094299.568813014 3954341.206163867 15952142.73125 54045735.96130409
"2014-02-02 18:00:00" 2615102.812499798 4083388.337890625 8188766.762500008 13616992.394531254 892491.7195312085 2637846.140624398 2044325.968813014 3933026.2561638667 16196826.33125 54208766.723804094
"2014-02-02 19:00:00" 2653303.612499798 4133193.387890625 8143552.562500007 14068177.094531253 901161.8945312084 2658826.115624398 2039593.443813014 3936316.6311638667 16387530.63125 54921655.37380409
"2014-02-02 20:00:00" 2803526.687499798 4294318.337890625 8582087.262500007 14354120.994531253 990809.6820312084 2915614.615624398 2150951.043813014 4173883.231163867 16957884.23125 57223196.08630409
"2014-02-02 21:00:00" 2965789.924999798 4551600.012890625 9493491.762500007 15249415.094531253 1112452.5789062085 3349185.323436898 2385232.081313014 4421403.318663867 17728952.03125 61257522.128491595
"2014-02-02 22:00:00" 3281108.224999995 4894820.712890625 10612893.962500008 16377292.369531253 1267495.4539062085 3797827.973436898 2660803.556313014 4771777.587413867 18988248.58125 66652268.422241785
"2014-02-02 23:00:00" 3561601.9249999947 5433659.1625 11689163.962500008 17774368.782031253 1422654.5039062086 4349311.273436898 3043555.006313014 5141442.199913867 20675320.1 73091076.91560116
"2014-02-03 00:00:00" 3641804.999999995 5641565.5375 12359402.462500002 18848703.18203125 1715487.0039062083 4584910.773436898 3311986.900063014 5497469.174913866 21647781.05 77249111.08435115
"2014-02-03 01:00:00" 3224240.9874999947 5823568.0875 13370675.662500001 19533731.68203125 1741869.7507812083 4657210.367186898 3322590.300063014 5724518.824913867 22447288.2 79845693.86247616
"2014-02-03 02:00:00" 3224490.1140624993 5876484.7625 12806313.562500002 19614023.48203125 1741869.7507812083 4657210.367186898 3322590.3001257656 5781102.199913867 22696728.9 79720813.43910141
"2014-02-03 03:00:00" 3234136.4460937493 5876484.69296875 12806313.562500002 19762094.73203125 1741869.7507812083 4657210.367186898 3322590.3001257656 5784775.66328125 22725432.58125 79910908.0962188
"2014-02-03 04:00:00" 3234136.4460937493 5876484.69296875 12791754.375000002 20122750.75703125 1745380.0374999582 4657210.367186898 3322590.3001257656 5818029.85390625 22675068.4109375 80243405.24075004
"2014-02-03 05:00:00" 3234136.4460937493 6066440.45546875 12791754.375 20111715.375 1745380.037500001 4657210.367186898 3322590.300062752 5847244.49140625 22696575.89375 80473047.74146831
"2014-02-03 06:00:00" 3234136.4460937493 6066440.45546875 12791754.375 20013572.2125 1745380.037500001 4657210.367186898 3322590.300062752 5573767.79140625 23050335.69375 80455187.67896831
"2014-02-03 07:00:00" 3234136.4460937493 5929235.59296875 12791754.374999996 19444658.7125 1745380.037500001 4657210.3671875 3322590.300062752 5343833.79140625 22202725.29375 78671524.9164689
"2014-02-03 08:00:00" 3260516.5710937493 5521910.09296875 12481038.999999996 18535613.98125 1745380.037500001 4638809.66875 3206166.8750627516 5056104.755859375 20970462.89375 75416003.87623453
"2014-02-03 09:00:00" 3141862.246093749 5177177.04296875 11731572.899999997 17626699.23125 1736455.6648437511 4457627.26875 3006456.175062752 4788915.330859375 20308085.86875 71974851.72857828
"2014-02-03 10:00:00" 3377188.4460937493 4941170.24296875 10845602.599999998 16899154.63125 1654510.7960937512 4681431.99375 2787834.1250627516 4796108.280859375 19431829.36875 69414830.48482828
"2014-02-03 11:00:00" 3088843.527343749 4858836.76796875 10198827.049999997 16712209.23125 1510465.0585937512 4355135.46875 2670839.712562752 4739651.430859375 19285814.16875 67420622.41607828
"2014-02-03 12:00:00" 3001653.6023437493 4906344.51796875 10550492.249999996 16719404.03125 1432590.208593751 4205983.51875 2737453.6625627517 4776540.080859375 19398415.56875 67728877.44107828
"2014-02-03 13:00:00" 3066370.5523437494 5042254.04296875 11043688.249999996 17164762.43125 1440623.8835937511 4309302.91875 2796987.512562752 4829516.355859375 20008589.86875 69702095.81607828
