;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
2014-01-01 04:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 04:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 04:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 04:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 05:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 05:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;290.842337799;291.15;291.15;291.15;291.15;291.15
2014-01-01 05:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;290.809818512;291.15;291.15;291.15;291.15;291.15
2014-01-01 05:45:00;;;;;;;;;;;291.15;290.840911558;291.15;291.15;290.788703374;291.15;291.15;291.15;291.15;291.15
2014-01-01 06:00:00;;;;;;;;;;;291.15;290.80827991;291.15;291.15;290.767883044;291.15;291.15;291.15;291.15;291.15
2014-01-01 06:15:00;;;;;;;;;;;291.15;290.787672676;291.15;291.15;290.746641613;291.15;291.15;291.15;291.15;291.15
2014-01-01 06:30:00;;;;;;;;;;;291.15;290.767541106;291.15;291.15;290.724900372;291.15;291.15;291.15;291.15;291.15
2014-01-01 06:45:00;;;;;;;;;;;291.15;290.746682452;291.15;291.15;290.702659746;291.15;291.15;291.15;291.15;291.15
2014-01-01 07:00:00;;;;;;;;;;;291.15;290.724861005;291.15;290.839911751;290.679922842;291.15;291.15;291.15;291.15;291.15
2014-01-01 07:15:00;;;;;;;;;;;291.15;290.702254724;291.15;290.807258088;290.656863551;291.15;291.15;291.15;291.15;291.15
2014-01-01 07:30:00;;;;;;;;;;;290.838767033;290.679253284;291.15;290.786221968;290.633792427;291.15;291.15;291.15;291.15;291.15
2014-01-01 07:45:00;;;;;;;;;;;290.805897204;290.656219244;291.15;290.765508311;290.610980146;291.15;291.15;291.15;291.15;291.15
2014-01-01 08:00:00;;;;;;;;;;;290.785103906;290.633584122;291.15;290.744412489;290.588776038;291.15;291.15;291.15;291.15;291.15
2014-01-01 08:15:00;;;;;;;;;;;290.766875321;290.613407201;291.15;290.724873196;290.569172946;291.15;291.15;291.15;291.15;291.15
2014-01-01 08:30:00;;;;;;;;;;;290.751735334;290.597266274;291.15;290.70858857;290.553697689;291.15;291.15;291.15;291.15;291.15
2014-01-01 08:45:00;;;;;;;;;;;290.73930905;290.584846928;291.15;290.695421176;290.541997975;290.916883954;291.15;290.853171203;291.15;291.15
2014-01-01 09:00:00;;;;;;;;;;;290.728551734;290.574940977;291.15;290.684331376;290.532838106;290.900628379;291.15;290.832064979;290.924300895;291.15
2014-01-01 09:15:00;;;;;;;;;;;290.718288148;290.566165558;291.15;290.674076187;290.524815637;290.893548076;291.15;290.823288087;290.909000417;291.15
2014-01-01 09:30:00;;;;;;;;;;;290.708672362;290.55848462;291.15;290.664728233;290.517880865;290.886921257;291.15;290.815592233;290.90261062;291.15
2014-01-01 09:45:00;;;;;;;;;;;290.69958925;290.5516282;291.15;290.656098778;290.511754547;290.879746288;291.15;290.807751589;290.896409876;291.15
2014-01-01 10:00:00;;;;;;;;;;;290.691110711;290.545549355;290.954935392;290.648199972;290.506383658;290.872067259;291.15;290.799707763;290.88963836;291.15
2014-01-01 10:15:00;;;;;;;;;;;290.683418346;290.540341754;290.943157171;290.641167495;290.501858088;290.864244381;291.15;290.791744668;290.88248319;291.15
2014-01-01 10:30:00;;;;;;;;;;;290.676629359;290.536059304;290.93887912;290.635084428;290.498229622;290.856611646;291.15;290.784138427;290.875263756;290.920105142
2014-01-01 10:45:00;;;;;;;;;;;290.670767663;290.532681477;290.934857197;290.629949919;290.495476784;290.849389615;291.15;290.777066127;290.868237505;290.906383988
2014-01-01 11:00:00;;;;;;;;;;;290.665775807;290.530120482;290.930387437;290.625688924;290.493511652;290.842680981;290.939308005;290.770598;290.861555453;290.901915896
2014-01-01 11:15:00;;;;;;;;;;;290.661558453;290.528261024;290.925461036;290.622193878;290.492219364;290.836513931;290.927632017;290.764738082;290.855290642;290.897991634
2014-01-01 11:30:00;;;;;;;;;;;290.657998913;290.526973995;290.920210354;290.619339825;290.491471626;290.830864021;290.924149087;290.759443984;290.849455551;290.893737108
2014-01-01 11:45:00;;;;;;;;;;;290.654926495;290.52608171;290.914726671;290.616950691;290.491091803;290.825627897;290.920851118;290.754599027;290.843975495;290.889005312
2014-01-01 12:00:00;;;;;;;;;;;290.652135648;290.525375472;290.909030344;290.614817629;290.490872398;290.820648255;290.916844769;290.750035999;290.838714678;290.883785296
2014-01-01 12:15:00;;;;;;;;;;;290.648537333;290.523765798;290.902211267;290.611849801;290.489725205;290.814869981;290.911082926;290.744692411;290.832633757;290.877205163
2014-01-01 12:30:00;;;;;;;;;;;290.643236905;290.520359449;290.893510038;290.607151815;290.48675829;290.807421761;290.902872114;290.737691447;290.824872772;290.868560663
2014-01-01 12:45:00;;;;;;;;;;;290.636400306;290.515325017;290.883191709;290.600889604;290.482141546;290.798485117;290.892597272;290.729210515;290.815621274;290.858169096
2014-01-01 13:00:00;;;;;;;;;;;290.628316299;290.508954715;290.871615905;290.593352428;290.476168461;290.788358769;290.880737384;290.719545246;290.805183549;290.846433248
2014-01-01 13:15:00;;;;;;;;;;;290.619147777;290.501415367;290.858994971;290.584704009;290.469007091;290.777211519;290.867605681;290.708862116;290.79373216;290.83359883
2014-01-01 13:30:00;;;;;;;;;;;290.608860379;290.492676803;290.845328097;290.574911031;290.460628444;290.765012031;290.853280499;290.69712803;290.78123822;290.819689804
2014-01-01 13:45:00;;;;;;;;;;;290.597477188;290.48276639;290.830660255;290.563997748;290.45106101;290.75178438;290.837866332;290.684365723;290.767727306;290.804769012
2014-01-01 14:00:00;;;;;;;;;;;290.585065151;290.471755347;290.815071836;290.552032343;290.440377072;290.737595096;290.821487075;290.670640703;290.753266773;290.788929398
2014-01-01 14:15:00;;;;;;;;;;;290.572038556;290.460062148;290.798984515;290.539430361;290.428996104;290.72285709;290.804595466;290.656365094;290.738269881;290.772601206
2014-01-01 14:30:00;;;;;;;;;;;290.558249949;290.447543385;290.782253931;290.526045595;290.416775641;290.7074209;290.787068821;290.641388826;290.722587182;290.755645708
2014-01-01 14:45:00;;;;;;;;;;;290.542767895;290.433271499;290.763948741;290.510947831;290.402789007;290.690352689;290.767990513;290.624777587;290.705284623;290.737135063
2014-01-01 15:00:00;;;;;;;;;;;290.524579282;290.416237067;290.74305387;290.49312513;290.386027605;290.670636711;290.74635509;290.605515262;290.685346095;290.716056163
2014-01-01 15:15:00;;;;;;;;;;;290.504254329;290.3970138;290.720136204;290.473148839;290.367065922;290.648840446;290.722735378;290.584169038;290.663338613;290.692976773
2014-01-01 15:30:00;;;;;;;;;;;290.483274584;290.377086539;290.696673081;290.452501573;290.34738952;290.626442677;290.698612008;290.562217467;290.640740439;290.669374352
2014-01-01 15:45:00;;;;;;;;;;;290.462133475;290.35695181;290.673153196;290.431677774;290.327495601;290.603934101;290.674475103;290.540151062;290.618041721;290.645737193
2014-01-01 16:00:00;;;;;;;;;;;290.441032863;290.336814379;290.649773407;290.410880255;290.307589558;290.581513917;290.650521641;290.518168879;290.595441098;290.622261406
2014-01-01 16:15:00;;;;;;;;;;;290.420000042;290.316704259;290.626555912;294.15;290.287701994;290.559206854;290.626773045;290.49629553;290.572962743;290.598968217
2014-01-01 16:30:00;;;;;;;;;;;290.399027774;290.296616758;290.603488405;294.15;290.267828761;290.537003222;290.60321564;290.474521235;290.550596421;290.575844217
2014-01-01 16:45:00;;;;;;;;;;;294.15;294.15;290.58055645;294.15;294.15;290.514891204;290.579833238;294.15;290.52832979;290.552873796
2014-01-01 17:00:00;;;;;;;;;;;294.15;294.15;290.557746057;294.15;294.15;290.492859388;290.556609877;294.15;290.506150939;294.15
2014-01-01 17:15:00;;;;;;;;;;;294.15;294.15;290.535044207;294.15;294.15;290.470897254;290.533530443;294.15;294.15;294.15
2014-01-01 17:30:00;;;;;;;;;;;294.15;294.15;290.512438948;294.15;294.15;294.15;290.510580856;294.15;294.15;294.15
2014-01-01 17:45:00;;;;;;;;;;;294.15;294.15;290.489919356;294.15;294.15;294.15;290.487748072;294.15;294.15;294.15
2014-01-01 18:00:00;;;;;;;;;;;294.15;294.15;290.467475437;294.15;294.15;294.15;290.465020034;294.15;294.15;294.15
2014-01-01 18:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;290.442385593;294.15;294.15;294.15
2014-01-01 18:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;290.419834435;294.15;294.15;294.15
2014-01-01 18:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:00:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:00:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:00:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:00:00;;;;;;;;;;;292.122120863;294.15;294.15;294.15;292.081951444;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:15:00;;;;;;;;;;;291.920568164;292.118764286;294.15;294.15;291.876874845;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:30:00;;;;;;;;;;;291.824116233;291.916063852;294.15;294.15;291.779125951;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:45:00;;;;;;;;;;;291.750399202;291.818805895;294.15;294.15;291.704931661;294.15;294.15;292.22359486;294.15;294.15
2014-01-01 23:00:00;;;;;;;;;;;291.690035253;291.744667522;294.15;294.15;291.644579866;294.15;294.15;292.028441265;294.15;294.15
2014-01-01 23:15:00;;;;;;;;;;;291.638206702;291.683625877;294.15;294.15;291.593061635;294.15;294.15;291.932642597;294.15;294.15
2014-01-01 23:30:00;;;;;;;;;;;291.591734173;291.630897475;294.15;294.15;291.547073897;294.15;292.050174971;291.857464432;294.15;294.15
2014-01-01 23:45:00;;;;;;;;;;;291.548942577;291.583817691;294.15;294.15;291.504861575;294.15;291.841535349;291.794286275;294.15;294.15
2014-01-02 00:00:00;;;;;;;;;;;291.508818054;291.540716291;294.15;292.342707717;291.465359679;294.15;291.74081372;291.739320755;294.15;292.321838024
2014-01-02 00:15:00;;;;;;;;;;;291.470323206;291.500118456;294.15;292.15146458;291.427498696;294.15;291.662489265;291.689752801;294.15;292.129890119
2014-01-02 00:30:00;;;;;;;;;;;291.432789469;291.46106411;294.15;292.053541729;291.39059043;294.15;291.596986509;291.643724535;294.15;292.03186828
2014-01-02 00:45:00;;;;;;;;;;;291.396246283;291.423388494;294.15;291.976131442;291.354652821;294.15;291.540419015;291.600466056;294.15;291.953795331
2014-01-02 01:00:00;;;;;;;;;;;291.360897904;291.387166562;292.255391292;291.911229371;291.31988389;292.318476887;291.490453522;291.559642961;292.346528574;291.887892932
2014-01-02 01:15:00;;;;;;;;;;;291.326436159;291.352004109;292.057672693;291.854778621;291.285972586;292.124906619;291.445081404;291.520582907;292.155008629;291.830289531
2014-01-02 01:30:00;;;;;;;;;;;291.292749506;291.317732404;291.958179503;291.804233494;291.252806601;292.026525871;291.403046765;291.482927098;292.057233519;291.778556794
2014-01-02 01:45:00;;;;;;;;;;;291.26048471;291.284960238;291.880878251;291.758613053;291.221033211;291.949919749;291.364223959;291.447153489;291.980877983;291.731784855
2014-01-02 02:00:00;;;;;;;;;;;291.230376921;291.254397589;291.81784713;291.717560474;291.191388834;291.887350756;291.32882484;291.413881163;291.918354237;291.689657776
2014-01-02 02:15:00;;;;;;;;;;;291.201890544;291.225492206;291.764587471;291.679806111;291.163339543;291.834378834;291.295957561;291.382493987;291.865296832;291.650927354
2014-01-02 02:30:00;;;;;;;;;;;291.173917299;291.197124821;291.717411951;291.643746999;291.15;291.787355519;291.264269795;291.351827172;291.818105578;291.613999711
2014-01-02 02:45:00;;;;;;;;;;;291.15;291.169189387;291.674492376;291.608949828;291.15;291.74448078;291.233494207;291.321741696;291.775012213;291.578442937
2014-01-02 03:00:00;;;;;;;;;;;291.15;291.15;291.634620725;291.575143842;291.15;291.704567487;291.203469689;291.292164906;291.734850443;291.543983048
2014-01-02 03:15:00;;;;;;;;;;;291.15;291.15;291.596977603;291.542140995;291.15;291.666812057;291.174080406;291.263042523;291.69683027;291.510426125
2014-01-02 03:30:00;;;;;;;;;;;291.15;291.15;291.561003175;291.50980805;291.15;291.630666878;291.15;291.234332004;291.660412853;291.477631692
2014-01-02 03:45:00;;;;;;;;;;;291.15;291.15;291.526311995;291.478048978;291.15;291.595756144;291.15;291.205999144;291.625227983;291.445495924
2014-01-02 04:00:00;;;;;;;;;;;291.15;291.15;291.492636089;291.446793186;291.15;291.561819644;291.15;291.178015806;291.591018944;291.413940379
2014-01-02 04:15:00;;;;;;;;;;;291.15;291.15;291.458879938;291.415080676;291.15;291.527768215;291.15;291.15;291.556698697;291.381997463
2014-01-02 04:30:00;;;;;;;;;;;291.15;291.15;291.424639665;291.382601415;291.15;291.493203271;291.15;291.15;291.521869883;291.349349962
2014-01-02 04:45:00;;;;;;;;;;;291.15;291.15;291.390841048;291.350346864;291.15;291.459055056;291.15;291.15;291.487463391;291.316982666
2014-01-02 05:00:00;;;;;;;;;;;291.15;291.15;291.358554388;291.319433891;291.15;291.426397678;291.15;291.15;291.454553607;291.286006313
2014-01-02 05:15:00;;;;;;;;;;;291.15;291.15;291.328480464;291.290596805;290.923993893;291.395935197;291.15;291.15;291.423844633;291.257149625
2014-01-02 05:30:00;;;;;;;;;;;291.15;291.15;291.300004602;291.263245506;290.889026562;291.36705578;291.15;291.15;291.39472454;291.229817439
2014-01-02 05:45:00;;;;;;;;;;;291.15;290.930348709;291.272205158;291.236476722;290.861060412;291.33884026;291.15;291.15;291.366273982;291.203101916
2014-01-02 06:00:00;;;;;;;;;;;291.15;290.89516416;291.244098638;291.209320987;290.831405185;291.310307313;291.15;291.15;291.337511409;291.17602948
2014-01-02 06:15:00;;;;;;;;;;;291.15;290.865494778;291.215349857;291.181454065;290.79914785;291.281123655;291.15;291.15;291.308103295;291.15
2014-01-02 06:30:00;;;;;;;;;;;291.15;290.834385242;291.186506271;291.153432142;290.765069887;291.251838415;291.15;291.15;291.27859852;291.15
2014-01-02 06:45:00;;;;;;;;;;;291.15;290.801614647;291.157918489;291.15;290.729917008;291.222803675;291.15;291.15;291.249348924;291.15
2014-01-02 07:00:00;;;;;;;;;;;291.15;290.767780173;291.15;291.101054784;290.694442323;291.194390341;291.15;291.15;291.220725177;291.15
2014-01-02 07:15:00;;;;;;;;;;;291.15;290.733388541;291.15;291.075347636;290.659083791;291.166718098;291.15;291.15;291.192846745;291.15
2014-01-02 07:30:00;;;;;;;;;;;290.836238272;290.698805525;291.15;291.048442835;290.62407677;291.15;291.15;291.15;291.165702051;291.15
2014-01-02 07:45:00;;;;;;;;;;;290.794639756;290.66463789;291.15;291.020126281;290.589896585;291.15;291.15;291.15;291.15;291.15
2014-01-02 08:00:00;;;;;;;;;;;290.765313834;290.631542855;291.15;290.990775419;290.557088266;291.15;291.15;291.15;291.15;291.15
2014-01-02 08:15:00;;;;;;;;;;;290.737411717;290.600055637;291.15;290.961149879;290.526098064;291.15;291.15;291.15;291.15;291.15
2014-01-02 08:30:00;;;;;;;;;;;290.710252022;290.570529458;291.15;290.931974338;290.497211387;291.15;291.15;291.15;291.15;291.15
2014-01-02 08:45:00;;;;;;;;;;;290.684101108;290.543250765;291.15;290.903901365;290.470664249;291.047389949;291.15;290.86652883;291.15;291.15
2014-01-02 09:00:00;;;;;;;;;;;290.65891209;290.517964093;291.15;290.876985616;290.446164317;291.027497345;291.15;290.8343525;291.054483252;291.15
2014-01-02 09:15:00;;;;;;;;;;;290.6346564;290.494392834;291.15;290.851195798;290.423408418;291.01014897;291.15;290.813539713;291.036290108;291.15
2014-01-02 09:30:00;;;;;;;;;;;290.611371725;290.472351483;291.15;290.826533393;290.402192174;290.99214172;291.15;290.793632771;291.02019828;291.15
2014-01-02 09:45:00;;;;;;;;;;;290.588418964;290.451020205;291.15;290.802317899;290.381682556;290.972427497;291.15;290.772966281;291.002613492;291.15
2014-01-02 10:00:00;;;;;;;;;;;290.565151355;290.429613584;290.972028068;290.7778661;290.361085114;290.950562744;291.15;290.750838193;290.982545894;291.15
2014-01-02 10:15:00;;;;;;;;;;;290.54185262;290.408312448;290.948558291;290.753432845;290.340574669;290.927191499;291.15;290.727707614;290.960523499;291.15
2014-01-02 10:30:00;;;;;;;;;;;290.51927717;290.387796678;290.930598402;290.729750984;290.32082728;290.903426809;291.15;290.704550345;290.937690176;290.933808337
2014-01-02 10:45:00;;;;;;;;;;;290.497390996;290.367979422;290.911918073;290.706771073;290.301753844;290.879539493;291.15;290.681535558;290.914391404;290.908287818
2014-01-02 11:00:00;;;;;;;;;;;290.476032335;290.348662296;290.891837026;290.684320709;290.28315484;290.855609241;290.823610726;290.658667865;290.89078514;290.889951202
2014-01-02 11:15:00;;;;;;;;;;;290.4551755;290.32979494;290.870536313;290.662367185;290.26497956;290.831794476;290.789531916;290.636050329;290.867097726;290.871127845
2014-01-02 11:30:00;;;;;;;;;;;290.434654581;290.311195492;290.848213216;290.640740238;290.247046332;290.808066434;290.76786715;290.613613419;290.843354813;290.851021245
2014-01-02 11:45:00;;;;;;;;;;;290.414119685;290.292504388;290.82487592;290.619087543;290.228996154;290.784175731;290.746234569;290.591077755;290.819348833;290.82942615
2014-01-02 12:00:00;;;;;;;;;;;290.393246937;290.273392582;290.800502553;290.597084167;290.210500783;290.759871189;290.723303699;290.568170102;290.794859963;290.806327552
2014-01-02 12:15:00;;;;;;;;;;;290.371793456;290.25361519;290.775087448;290.574487118;290.19131629;290.734961842;290.698818764;290.544683285;290.769720369;290.781795847
2014-01-02 12:30:00;;;;;;;;;;;290.349861022;290.233274201;290.748911424;290.55139872;290.171545702;290.709586023;290.673077369;290.520743744;290.744085246;290.7561995
2014-01-02 12:45:00;;;;;;;;;;;290.327677163;290.212598853;290.722333626;290.528047469;290.151419337;290.683996545;290.646535571;290.496595568;290.718219563;290.729976079
2014-01-02 13:00:00;;;;;;;;;;;290.30550811;290.191858085;290.695715074;290.504700831;290.131207221;290.6584767;290.619662447;290.472515667;290.692415289;290.703550208
2014-01-02 13:15:00;;;;;;;;;;;290.283389646;290.171091016;290.669158505;290.481395981;290.110949548;290.63307338;290.592655559;290.448546271;290.666725423;290.677073701
2014-01-02 13:30:00;;;;;;;;;;;290.261140499;290.150120077;290.64252892;290.457953106;290.090469789;290.607612124;290.565455342;290.42450953;290.640979736;290.650448332
2014-01-02 13:45:00;;;;;;;;;;;290.238694511;290.128882993;290.615791251;290.434307527;290.069706675;290.582030515;290.538083608;290.400340575;290.615118681;290.623666046
2014-01-02 14:00:00;;;;;;;;;;;290.216014061;290.107346077;290.588927919;290.410423077;290.048627478;290.556292499;290.510564145;290.376001588;290.589108082;290.596728807
2014-01-02 14:15:00;;;;;;;;;;;290.192716885;290.085130955;290.561568739;290.385918897;290.026854738;290.53001585;290.482555954;290.351109096;290.562566884;290.569280362
2014-01-02 14:30:00;;;;;;;;;;;290.168402539;290.061840978;290.533319661;290.360395882;290.003992665;290.502799119;290.453684938;290.325260774;290.535094297;290.540936439
2014-01-02 14:45:00;;;;;;;;;;;290.142964632;290.037373405;290.504076663;290.333748903;289.979939334;290.474534202;290.423860186;290.298347925;290.506582519;290.511599753
2014-01-02 15:00:00;;;;;;;;;;;290.116306159;290.011634719;290.473742316;290.30588214;289.954601994;290.445121926;290.392992386;290.270270993;290.476932427;290.481177387
2014-01-02 15:15:00;;;;;;;;;;;290.088792783;289.984993891;290.442679947;290.277162352;289.928350333;290.41492551;290.361449386;290.241392962;290.446507117;290.450035578
2014-01-02 15:30:00;;;;;;;;;;;290.060941445;289.957970987;290.411402893;290.248107497;289.901705092;290.3844593;290.329746491;290.212228059;290.415820695;290.418689423
2014-01-02 15:45:00;;;;;;;;;;;290.032993281;289.930810085;290.380147886;290.218959647;289.874910982;290.353961778;290.298120618;290.183014735;290.385111329;290.387376591
2014-01-02 16:00:00;;;;;;;;;;;290.005153153;289.903718805;290.349114908;290.18992452;289.848176214;290.323635152;290.266770711;290.153955228;290.35458087;290.35629743
2014-01-02 16:15:00;;;;;;;;;;;289.977480183;289.876758855;290.31835797;294.15;289.821563048;290.293535937;290.235748927;290.125106131;290.324285451;290.325505914
2014-01-02 16:30:00;;;;;;;;;;;289.949972083;289.84993036;290.287869598;294.15;289.795072129;290.26365931;290.205045422;290.096462734;290.294219854;290.294994264
2014-01-02 16:45:00;;;;;;;;;;;294.15;294.15;290.257634217;294.15;294.15;290.233992392;290.17464194;294.15;290.264370811;290.26474642
2014-01-02 17:00:00;;;;;;;;;;;294.15;294.15;290.227636453;294.15;294.15;290.204522489;290.14452027;294.15;290.234725241;294.15
2014-01-02 17:15:00;;;;;;;;;;;294.15;294.15;290.197861871;294.15;294.15;290.175237777;290.114663087;294.15;294.15;294.15
2014-01-02 17:30:00;;;;;;;;;;;294.15;294.15;290.168297085;294.15;294.15;294.15;290.085054139;294.15;294.15;294.15
2014-01-02 17:45:00;;;;;;;;;;;294.15;294.15;290.138929724;294.15;294.15;294.15;290.055678256;294.15;294.15;294.15
2014-01-02 18:00:00;;;;;;;;;;;294.15;294.15;290.109748351;294.15;294.15;294.15;290.026521306;294.15;294.15;294.15
2014-01-02 18:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;289.997570126;294.15;294.15;294.15
2014-01-02 18:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;289.968812447;294.15;294.15;294.15
2014-01-02 18:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 19:00:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 19:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 19:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 19:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:00:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:00:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:15:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:30:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:45:00;;;;;;;;;;;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:00:00;;;;;;;;;;;291.867854139;294.15;294.15;294.15;291.828123039;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:15:00;;;;;;;;;;;291.637444076;291.872903803;294.15;294.15;291.594967149;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:30:00;;;;;;;;;;;291.523393157;291.641327767;294.15;294.15;291.480087839;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:45:00;;;;;;;;;;;291.435284199;291.527099983;294.15;294.15;291.391459205;294.15;294.15;291.98207898;294.15;294.15
2014-01-02 23:00:00;;;;;;;;;;;291.363946981;291.440206613;294.15;294.15;291.3197735;294.15;294.15;291.759516189;294.15;294.15
2014-01-02 23:15:00;;;;;;;;;;;291.309414443;291.375019728;294.15;294.15;291.265011357;294.15;294.15;291.655280266;294.15;294.15
2014-01-02 23:30:00;;;;;;;;;;;291.269156037;291.327305171;294.15;294.15;291.224608334;294.15;291.792209801;291.583044393;294.15;294.15
2014-01-02 23:45:00;;;;;;;;;;;291.235693131;291.288534915;294.15;294.15;291.191062602;294.15;291.571090519;291.527321282;294.15;294.15
2014-01-03 00:00:00;;;;;;;;;;;291.201648047;291.250633231;294.15;292.197244223;291.156980436;294.15;291.467724661;291.477445605;294.15;292.145172475
2014-01-03 00:15:00;;;;;;;;;;;291.16595629;291.212068507;294.15;291.99480769;291.15;294.15;291.386715583;291.430244668;294.15;291.93949489
2014-01-03 00:30:00;;;;;;;;;;;291.15;291.175886103;294.15;291.89434883;291.15;294.15;291.321184988;291.387671242;294.15;291.838147435
2014-01-03 00:45:00;;;;;;;;;;;291.15;291.15;294.15;291.817299566;291.15;294.15;291.266293101;291.348521302;294.15;291.760306859
2014-01-03 01:00:00;;;;;;;;;;;291.15;291.15;292.093010286;291.754171389;291.15;292.177694794;291.218779413;291.311871289;292.208865078;291.696435441
2014-01-03 01:15:00;;;;;;;;;;;291.15;291.15;291.883140081;291.700467291;291.15;291.973929714;291.176448616;291.277088533;292.007410261;291.642060702
2014-01-03 01:30:00;;;;;;;;;;;291.15;291.15;291.780331272;291.653254953;291.15;291.873095055;291.15;291.243739954;291.907366485;291.594264507
2014-01-03 01:45:00;;;;;;;;;;;291.15;291.15;291.701804169;291.610571134;291.15;291.795831007;291.15;291.211526795;291.830629753;291.551088829
2014-01-03 02:00:00;;;;;;;;;;;291.15;291.15;291.637705395;291.571096819;291.15;291.732581216;291.15;291.180240804;291.767752769;291.511214245
2014-01-03 02:15:00;;;;;;;;;;;291.15;291.15;291.582216531;291.532764433;291.15;291.677643352;291.15;291.15;291.713075887;291.472569425
2014-01-03 02:30:00;;;;;;;;;;;291.15;291.15;291.532106392;291.494768746;291.15;291.627863046;291.15;291.15;291.663473031;291.434343532
2014-01-03 02:45:00;;;;;;;;;;;291.15;291.15;291.486906379;291.458262616;291.15;291.582825497;291.15;291.15;291.618549264;291.397682907
