;0;1;2;3;4;5;6;7;8;9
2014-01-01 07:15:00;291.15;290.620333539;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.605570098
2014-01-01 07:30:00;290.618794378;290.610395396;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.595410762
2014-01-01 07:45:00;290.662166659;290.600712097;290.719907887;291.15;291.15;291.15;291.15;291.15;291.15;290.585471222
2014-01-01 08:00:00;290.649266739;290.591665275;290.754201955;291.15;291.15;291.15;291.15;291.15;291.15;290.576189806
2014-01-01 08:15:00;290.644839695;290.585827064;290.744901176;291.15;291.15;291.15;291.15;291.15;291.15;290.57013344
2014-01-01 08:30:00;290.644911915;290.585012338;290.744950824;291.15;291.15;291.15;291.15;291.15;291.15;290.569116449
2014-01-01 08:45:00;290.649217901;290.588449159;290.748798523;291.15;291.15;291.15;290.672005855;291.15;291.15;290.572365736
2014-01-01 09:00:00;290.654383359;290.592811294;290.753533375;291.15;291.15;291.15;290.726873513;291.15;291.15;290.576553995
2014-01-01 09:15:00;290.658162002;290.595844749;290.756863192;291.15;291.15;291.15;290.727264571;291.15;291.15;290.57942622
2014-01-01 09:30:00;290.662751584;290.599743644;290.760990465;291.15;291.15;291.15;290.733360971;291.15;290.803454138;290.583175594
2014-01-01 09:45:00;290.666957402;290.603309268;290.764721528;291.15;291.15;290.746572931;290.738570474;291.15;290.845676996;290.586602539
2014-01-01 10:00:00;290.671618223;290.607376661;290.768896654;291.15;291.15;290.794951145;290.744205179;291.15;290.848250118;290.590541291
2014-01-01 10:15:00;290.676918413;290.612126721;290.773701604;291.15;291.15;290.798155213;290.750405603;291.15;290.855110057;290.595172009
2014-01-01 10:30:00;290.6827829;290.617481167;290.779062595;291.15;291.15;290.806090237;290.757104773;291.15;290.862091962;290.600415724
2014-01-01 10:45:00;290.689092093;290.623317442;290.784861224;291.15;290.820335874;290.813982207;290.764187335;290.820335874;290.869434943;290.606149246
2014-01-01 11:00:00;290.695683866;290.629470674;290.790936449;290.83899758;290.864717294;290.82207994;290.771495681;290.864717294;290.876947692;290.612207118
2014-01-01 11:15:00;290.702458756;290.635838866;290.797189799;290.88201248;290.870482774;290.830249647;290.778934548;290.870482774;290.884541275;290.6184868
2014-01-01 11:30:00;290.70930125;290.64230416;290.803506669;290.888100507;290.879795285;290.838386243;290.786392327;290.879795285;290.892107648;290.624869933
2014-01-01 11:45:00;290.715960749;290.648613788;290.809637286;290.897310506;290.888463921;290.84624602;290.793622028;290.888463921;290.899403615;290.631103286
2014-01-01 12:00:00;290.722230144;290.654558638;290.815375298;290.905678295;290.896631584;290.853628776;290.800419881;290.896631584;290.906228934;290.636977318
2014-01-01 12:15:00;290.72679474;290.65882216;290.819406697;290.912223375;290.902957554;290.859226225;290.805474277;290.902957554;290.911275268;290.641175084
2014-01-01 12:30:00;290.728777812;290.660525917;290.820855383;290.916044995;290.906576972;290.862167584;290.807911345;290.906576972;290.913671766;290.64281778
2014-01-01 12:45:00;290.72875861;290.660247573;290.820301178;290.917734516;290.908077792;290.863037602;290.808312972;290.908077792;290.914003105;290.642482732
2014-01-01 13:00:00;290.727179052;290.658427582;290.818186515;290.917742915;290.907910453;290.862283278;290.807123516;290.907910453;290.91271621;290.64061008
2014-01-01 13:15:00;290.724146918;290.65517237;290.814619646;290.916186805;290.906190637;290.860017094;290.804453012;290.906190637;290.909923486;290.637305959
2014-01-01 13:30:00;290.71958704;290.650405515;290.809525825;290.912999206;290.902850497;290.856168226;290.800228375;290.902850497;290.905554035;290.632493681
2014-01-01 13:45:00;290.713711322;290.644337761;290.803117343;290.908399609;290.898108709;290.850952597;290.794663438;290.898108709;290.899823701;290.626383742
2014-01-01 14:00:00;290.706640036;290.637088311;290.795514817;290.902515306;290.892091811;290.844494193;290.787880255;290.892091811;290.892856394;290.619095114
2014-01-01 14:15:00;290.698932633;290.629215624;290.787278014;290.895912242;290.885365047;290.837355903;290.780439926;290.885365047;290.885214924;290.611186046
2014-01-01 14:30:00;290.690315035;290.620444705;290.778133134;290.888322341;290.877659693;290.829266824;290.772069895;290.877659693;290.876628309;290.602381345
2014-01-01 14:45:00;290.67931424;290.609301703;290.766607428;290.878278153;290.867507702;290.81875689;290.761298569;290.867507702;290.865626409;290.591206979
2014-01-01 15:00:00;290.664863118;290.594718706;290.751633994;290.864717685;290.853846529;290.804761693;290.747060123;290.853846529;290.851144733;290.576594868
2014-01-01 15:15:00;290.648412212;290.578145529;290.734663575;290.849096229;290.838130951;290.788734284;290.730806303;290.838130951;290.834636259;290.559994672
2014-01-01 15:30:00;290.632184583;290.561804564;290.717919412;290.83364124;290.82258795;290.772900051;290.714761287;290.82258795;290.818326296;290.543628639
2014-01-01 15:45:00;290.616379411;290.545894368;290.701600841;290.81855596;290.807420331;290.757460322;290.699125284;290.807420331;290.802416095;290.527695192
2014-01-01 16:00:00;290.600611642;290.530029313;290.685322951;290.803459095;290.792246395;290.742032032;290.683514194;290.792246395;290.786522516;290.511808581
2014-01-01 16:15:00;290.584718018;290.51404561;290.668922607;290.788190867;290.776905986;290.726453762;294.15;290.776905986;294.15;294.15
2014-01-01 16:30:00;290.56871476;294.15;290.652416134;290.772770711;290.761418194;290.710743434;294.15;290.761418194;294.15;294.15
2014-01-01 16:45:00;294.15;294.15;290.635803342;294.15;290.745785392;290.694902338;294.15;290.745785392;294.15;294.15
2014-01-01 17:00:00;294.15;294.15;290.619085455;294.15;294.15;290.678933074;294.15;290.730011181;294.15;294.15
2014-01-01 17:15:00;294.15;294.15;290.602263483;294.15;294.15;294.15;294.15;290.714098777;294.15;294.15
2014-01-01 17:30:00;294.15;294.15;290.585338376;294.15;294.15;294.15;294.15;290.698051179;294.15;294.15
2014-01-01 17:45:00;294.15;294.15;290.568311018;294.15;294.15;294.15;294.15;290.681871171;294.15;294.15
2014-01-01 18:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.665561344;294.15;294.15
2014-01-01 18:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.649124107;294.15;294.15
2014-01-01 18:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.6325617;294.15;294.15
2014-01-01 18:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.615876211;294.15;294.15
2014-01-01 19:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 22:45:00;294.15;294.15;294.15;291.724660629;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 23:00:00;294.15;294.15;294.15;291.889248127;294.15;294.15;294.15;291.320422434;294.15;294.15
2014-01-01 23:15:00;294.15;294.15;294.15;291.831974732;294.15;291.658930172;294.15;291.524002155;294.15;294.15
2014-01-01 23:30:00;294.15;294.15;294.15;291.795307831;294.15;291.826841273;294.15;291.464698718;294.15;294.15
2014-01-01 23:45:00;291.70657987;294.15;294.15;291.757316057;294.15;291.766524714;294.15;291.430076306;294.15;291.736311439
2014-01-02 00:00:00;291.867481124;291.731602015;294.15;291.720256808;291.801232503;291.728186733;291.839289078;291.394091373;294.15;291.894172695
2014-01-02 00:15:00;291.805332676;291.889049508;294.15;291.683571852;291.953079772;291.688579596;291.986745072;291.358763876;294.15;291.831996539
2014-01-02 00:30:00;291.764414066;291.825972966;294.15;291.647129603;291.891164515;291.649623461;291.924385818;291.32371847;294.15;291.790790264
2014-01-02 00:45:00;291.722874316;291.784515733;294.15;291.611465145;291.850139431;291.611645304;291.882623141;291.289505127;294.15;291.749000894
2014-01-02 01:00:00;291.683217905;291.743039456;291.672450483;291.577077334;291.809060436;291.575144081;291.840895205;291.256614579;291.945815079;291.709104638
2014-01-02 01:15:00;291.644896071;291.703192297;291.83483559;291.543638239;291.769521008;291.539774425;291.80075556;291.224713452;292.082252969;291.670554364
2014-01-02 01:30:00;291.607888075;291.664743482;291.77187327;291.511141469;291.731303447;291.505515499;291.761985566;291.193790205;292.020647002;291.633328303
2014-01-02 01:45:00;291.573113286;291.628623088;291.73241053;291.480536893;291.695344062;291.473303721;291.725517388;291.164790016;291.979993893;291.598345102
2014-01-02 02:00:00;291.541426596;291.595677205;291.6945965;291.452705922;291.662495202;291.44400813;291.692199862;291.15;291.941176865;291.566458965
2014-01-02 02:15:00;291.511903818;291.564975237;291.659543448;291.426748936;291.631831981;291.416717717;291.661104836;291.15;291.905063253;291.536745069
2014-01-02 02:30:00;291.483101825;291.535067994;291.625586079;291.401245435;291.601910463;291.390001493;291.630785371;291.15;291.870014725;291.507759701
2014-01-02 02:45:00;291.455085482;291.506014766;291.592776388;291.376281126;291.572794766;291.363935506;291.601302818;291.15;291.836084998;291.479567181
2014-01-02 03:00:00;291.427786956;291.477742577;291.561017154;291.351807381;291.544416355;291.338462235;291.572586095;291.15;291.803180527;291.452099171
2014-01-02 03:15:00;291.401155287;291.450195728;291.53023195;291.327790935;291.516723611;291.313540227;291.544581237;291.15;291.771228054;291.425304248
2014-01-02 03:30:00;291.375142348;291.423321719;291.500349033;291.304199966;291.489667787;291.289130118;291.517237336;291.15;291.740158754;291.39913385
2014-01-02 03:45:00;291.349703782;291.397072162;291.471302302;291.281005142;291.46320394;291.265195632;291.490507459;291.15;291.70990919;291.373543222
2014-01-02 04:00:00;291.324798603;291.37140235;291.443030735;291.25817932;291.43729053;291.241703233;291.464348236;291.15;291.680420775;291.348491007
2014-01-02 04:15:00;291.299145986;291.345028029;291.414235042;291.234454436;291.410646212;291.217378968;291.437476635;291.15;291.650396442;291.322696036
2014-01-02 04:30:00;291.272547123;291.317747227;291.3846994;291.209643443;291.383071685;291.192030367;291.4096918;291.15;291.619622397;291.295959183
2014-01-02 04:45:00;291.246440201;291.290995209;291.355846312;291.185195365;291.356004667;291.16710146;291.382430021;291.15;291.589522993;291.269718339
2014-01-02 05:00:00;291.222150069;291.266094131;291.328986175;291.162445045;291.330769567;291.15;291.357014389;291.15;291.561410312;291.245298082
2014-01-02 05:15:00;291.200436464;291.243801242;291.304865399;291.15;291.308125701;291.15;291.334203009;291.15;291.536032301;291.223457893
2014-01-02 05:30:00;291.180303613;291.223118474;291.282475929;291.15;291.287076896;291.15;291.312998591;291.15;291.512382303;291.203201764
2014-01-02 05:45:00;291.160609312;291.202901505;291.260664238;291.15;291.266480571;291.15;291.292257527;291.15;291.489308058;291.183387274
2014-01-02 06:00:00;291.15;291.181989225;291.238260731;291.15;291.245177209;291.15;291.270819356;291.15;291.465641128;291.162855066
2014-01-02 06:15:00;291.15;291.160142636;291.21501859;291.15;291.222929276;291.15;291.248445672;291.15;291.441135739;291.14136776
2014-01-02 06:30:00;291.15;291.138203529;291.191772394;291.15;291.200579901;291.15;291.225978804;291.15;291.41662742;291.124812171
2014-01-02 06:45:00;291.15;291.121597124;291.168897188;291.15;291.178512004;291.15;291.203800935;291.15;291.392492074;291.103121596
2014-01-02 07:00:00;291.15;291.100317474;291.15;291.15;291.157170502;291.15;291.182356304;291.15;291.369168139;291.082188673
2014-01-02 07:15:00;291.15;291.079891835;291.15;291.15;291.15;291.15;291.161724726;291.15;291.346730076;291.061523273
2014-01-02 07:30:00;291.017219163;291.059698522;291.15;291.15;291.15;291.15;291.15;291.15;291.325122328;291.041138303
2014-01-02 07:45:00;291.014853076;291.040388102;291.08435615;291.15;291.15;291.15;291.15;291.15;291.304928349;291.021646694
2014-01-02 08:00:00;290.997657655;291.022553318;291.076655057;291.15;291.15;291.15;291.15;291.15;291.286712623;291.003648578
2014-01-02 08:15:00;290.983751224;291.006497127;291.061135885;291.15;291.15;291.15;291.15;291.15;291.270743567;290.987446052
2014-01-02 08:30:00;290.971857317;290.992671882;291.048749609;291.15;291.15;291.15;291.15;291.15;291.257440795;290.973490393
2014-01-02 08:45:00;290.9623141;290.981277695;291.038630869;291.15;291.15;291.15;291.071079194;291.15;291.246973512;290.961980492
2014-01-02 09:00:00;290.953499068;290.970704394;291.029246276;291.15;291.15;291.15;291.074556911;291.15;291.237702467;290.951305004
