;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
2014-01-01 09:30:00;294.65;294.65;294.65;293.15;294.65;294.65;293.15;288.65;293.15;294.15;292.65;293.15;292.65;287.65;293.15;294.15;286.117905435;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;290.4;294.65;288.15;288.15;288.15;288.15;288.15;294.15;293.15;294.65;293.65;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 09:45:00;294.65;294.65;294.65;293.15;294.65;294.65;293.15;288.65;293.15;294.15;292.65;293.15;292.65;287.65;293.15;294.15;286.042016775;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;293.15;294.65;288.15;288.15;288.15;288.15;288.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 10:00:00;294.65;294.65;294.65;293.15;294.65;294.65;293.15;288.65;289.004929018;294.15;292.65;288.15;292.65;287.65;293.15;294.15;285.973593438;293.15;291.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;287.65;293.15;293.15;294.65;288.15;288.15;293.15;288.15;290.65;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 10:15:00;294.65;294.65;294.65;293.15;294.65;294.65;293.15;288.65;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;285.896112135;293.15;288.813314321;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;287.65;293.15;293.15;294.65;288.15;288.15;293.15;288.15;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 10:30:00;294.65;294.65;294.65;293.15;294.65;294.65;293.15;288.65;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;285.823864179;293.15;288.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;287.65;293.15;293.15;294.65;288.15;288.15;293.15;288.15;293.15;294.15;293.15;294.65;293.65;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 10:45:00;294.65;294.65;294.65;293.15;294.65;294.65;293.15;288.653667144;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;290.5416115;293.15;288.65;293.15;293.15;292.65;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;293.15;294.65;288.15;288.15;293.15;293.15;293.15;294.15;293.15;294.65;293.65;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 11:00:00;294.65;294.65;294.65;290.65;294.65;294.65;293.15;291.65;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;293.15;293.15;294.65;293.15;293.15;292.9;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;293.15;294.65;288.15;288.15;293.15;293.15;293.15;293.9;293.15;294.65;293.65;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 11:15:00;294.65;294.65;294.65;289.357863681;294.65;294.65;293.15;294.65;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;293.15;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;288.15;294.65;288.15;288.15;293.15;293.15;293.15;294.15;293.15;294.65;293.65;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 11:30:00;294.65;294.65;294.65;289.176754186;294.65;294.65;293.15;294.65;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;293.15;293.15;289.137136325;293.15;293.15;292.9;294.15;293.15;291.65;288.15;293.15;290.4;293.15;293.15;293.15;288.15;294.65;288.15;288.15;293.15;293.15;293.15;294.15;293.15;294.65;293.65;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 11:45:00;294.65;294.65;294.65;289.121184148;294.65;294.65;293.15;294.65;293.15;294.15;293.15;288.15;292.65;287.65;293.15;294.15;293.15;293.15;288.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;288.990629199;293.15;293.15;293.15;288.15;294.65;288.15;288.15;293.15;293.15;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 12:00:00;294.65;294.65;294.65;289.080362952;294.65;294.65;293.15;294.65;293.15;294.15;292.9;288.15;292.65;287.65;293.15;294.15;293.15;293.15;288.65;293.15;293.15;292.9;294.15;293.15;291.65;288.15;293.15;288.794789396;293.15;293.15;293.15;288.15;294.65;288.15;293.15;293.15;292.65;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 12:15:00;294.65;294.65;294.65;289.044836124;294.65;294.65;293.15;294.65;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;293.15;293.15;288.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;288.15;294.65;288.15;293.15;293.15;292.65;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 12:30:00;294.65;294.65;294.65;289.005825349;294.65;294.65;293.15;294.65;293.15;294.15;292.65;288.15;292.65;287.65;293.15;294.15;293.15;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;288.15;294.65;291.65;293.15;293.15;292.65;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 12:45:00;294.65;294.65;294.65;288.962613495;294.65;294.65;293.15;294.65;293.15;294.15;292.65;288.15;292.65;293.15;293.15;294.15;293.15;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;288.15;294.65;291.65;293.15;293.15;292.65;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 13:00:00;294.65;294.65;294.65;288.922525853;294.65;294.65;293.15;294.65;293.15;294.15;292.9;288.15;292.65;293.15;293.15;294.15;293.15;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;293.15;288.15;294.65;291.65;288.601078181;293.15;292.65;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 13:15:00;294.65;294.65;294.65;288.879423645;294.65;294.65;292.65;294.65;293.15;294.15;293.15;288.15;292.65;293.15;293.15;294.15;293.15;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;292.65;288.15;289.537841792;291.65;288.15;293.15;292.65;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
2014-01-01 13:30:00;294.65;294.65;294.65;288.832605834;294.65;294.65;292.9;294.65;293.15;294.15;293.15;288.15;292.65;293.15;293.15;294.15;293.15;293.15;294.65;293.15;293.15;293.15;294.15;293.15;291.65;288.15;293.15;293.15;293.15;293.15;292.65;288.15;288.922445138;291.65;290.65;293.15;292.65;293.15;294.15;293.15;294.65;294.15;291.65;292.65;291.65;293.15;293.15;293.15;293.15;293.15
