;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
2014-01-01 05:45:00;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.921762913;293.15;293.15;291.436738155;293.15;293.15;293.15;293.15;293.15;291.921762913;291.436738155;293.15;291.921762913;293.15;293.15;293.15;291.921762913;293.15;291.436738155
2014-01-01 06:00:00;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.586975127;293.15;293.15;291.393349228;293.15;293.15;293.15;293.15;293.15;291.586975127;291.393349228;293.15;291.586975127;293.15;293.15;293.15;291.586975127;293.15;291.393349228
2014-01-01 06:15:00;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.956191012;293.15;291.484633135;293.15;293.15;291.366682707;293.15;293.15;293.15;293.15;293.15;291.484633135;291.366682707;293.15;291.484633135;293.15;293.15;293.15;291.484633135;293.15;291.366682707
2014-01-01 06:30:00;293.15;291.973222026;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.631028504;293.15;291.442784032;293.15;293.15;291.344903564;293.15;293.15;293.15;293.15;293.15;291.442784032;291.344903564;293.15;291.442784032;293.15;293.15;293.15;291.442784032;291.973222026;291.344903564
2014-01-01 06:45:00;293.15;291.652549395;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.531570243;293.15;291.416898558;293.15;293.15;291.324733772;293.15;293.15;293.15;293.15;293.15;291.416898558;291.324733772;293.15;291.416898558;293.15;291.989881572;293.15;291.416898558;291.652549395;291.324733772
2014-01-01 07:00:00;293.15;291.554129058;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.490431692;293.15;291.395269735;293.15;292.005965046;291.305098286;293.15;293.15;293.15;293.15;293.15;291.395269735;291.305098286;293.15;291.395269735;293.15;291.673388182;292.005965046;291.395269735;291.554129058;291.305098286
2014-01-01 07:15:00;293.15;291.513099244;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.464437967;293.15;291.374829784;293.15;291.69346709;291.285670415;293.15;293.15;293.15;293.15;293.15;291.374829784;291.285670415;293.15;291.374829784;293.15;291.575890483;291.69346709;291.374829784;291.513099244;291.285670415
2014-01-01 07:30:00;292.036475245;291.487083884;293.15;293.15;293.15;293.15;293.15;293.15;293.15;291.442559854;292.036475245;291.354886545;293.15;291.596957902;291.266465787;293.15;293.15;293.15;293.15;293.15;291.354886545;291.266465787;291.990478024;291.354886545;293.15;291.535053078;291.596957902;291.354886545;291.487083884;291.266465787
2014-01-01 07:45:00;291.731858742;291.465238288;292.006710801;293.15;293.15;293.15;293.15;293.15;293.15;291.42203168;291.731858742;291.335339397;293.15;291.556421604;291.247567523;293.15;293.15;293.15;293.15;293.15;291.335339397;291.247567523;291.674304188;291.335339397;293.15;291.509129503;291.556421604;291.335339397;291.465238288;291.247567523
2014-01-01 08:00:00;291.637617334;291.444888864;291.694880574;293.15;293.15;293.15;293.15;293.15;293.15;291.402262306;291.637617334;291.316285345;293.15;291.5307539;291.229121236;293.15;293.15;293.15;293.15;293.15;291.316285345;291.229121236;291.577365926;291.316285345;293.15;291.487481854;291.5307539;291.316285345;291.444888864;291.229121236
2014-01-01 08:15:00;291.599522365;291.426824883;291.600711739;293.15;293.15;293.15;293.15;293.15;293.15;291.384578325;291.599522365;291.299229613;293.15;291.510839075;291.212645846;293.15;293.15;293.15;293.15;293.15;291.299229613;291.212645846;291.538859532;291.299229613;293.15;291.468846521;291.510839075;291.299229613;291.426824883;291.212645846
2014-01-01 08:30:00;291.57884424;291.412255484;291.565585444;293.15;293.15;293.15;293.15;293.15;293.15;291.370327995;291.57884424;291.285567708;293.15;291.495332618;291.199541479;293.15;293.15;293.15;293.15;293.15;291.285567708;291.199541479;291.518359367;291.285567708;293.15;291.453902953;291.495332618;291.285567708;291.412255484;291.199541479
2014-01-01 08:45:00;291.565026467;291.400919036;291.548059367;293.15;293.15;293.15;292.118933609;293.15;293.15;291.359286148;291.565026467;291.27508777;293.15;291.483313533;291.189598472;292.080101533;293.15;292.118933609;293.15;293.15;291.27508777;291.189598472;291.504871763;291.27508777;293.15;291.442252376;291.483313533;291.27508777;291.400919036;291.189598472
2014-01-01 09:00:00;291.554210025;291.391611833;291.536314128;293.15;293.15;293.15;291.843298662;293.15;293.15;291.350259048;291.554210025;291.26660054;293.15;291.473406959;291.181629074;291.794627422;293.15;291.843298662;292.101451835;293.15;291.26660054;291.181629074;291.494424777;291.26660054;293.15;291.432655141;291.473406959;291.26660054;291.391611833;291.181629074
2014-01-01 09:15:00;291.544486362;291.383112007;291.526389005;293.15;293.15;293.15;291.764157521;293.15;293.15;291.342027926;291.544486362;291.258889379;293.15;291.464345767;291.174417898;291.713112388;293.15;291.764157521;291.82157546;293.15;291.258889379;291.174417898;291.485080526;291.258889379;293.15;291.423879551;291.464345767;291.258889379;291.383112007;291.174417898
2014-01-01 09:30:00;291.535640125;291.375383432;291.517538878;293.15;293.15;293.15;291.736288445;293.15;292.14296685;291.334557948;291.535640125;291.251920907;293.15;291.456081091;291.1679327;291.684800509;293.15;291.736288445;291.741882542;293.15;291.251920907;291.1679327;291.476615889;291.251920907;293.15;291.415886429;291.456081091;291.251920907;291.375383432;291.1679327
2014-01-01 09:45:00;291.527415878;291.368218981;291.509370912;293.15;293.15;292.197416885;291.722076014;293.15;291.874373483;291.327642777;291.527415878;291.24549;293.15;291.448401522;291.161969397;291.670648435;293.15;291.722076014;291.714228911;293.15;291.24549;291.161969397;291.468773234;291.24549;293.15;291.408467375;291.448401522;291.24549;291.368218981;291.161969397
2014-01-01 10:00:00;291.519807101;291.361626548;291.501842354;293.15;293.15;291.94302589;291.711883012;293.15;291.798044556;291.321290937;291.519807101;291.239606276;292.183247602;291.441312925;291.156538571;291.66065051;293.15;291.711883012;291.700502631;293.15;291.239606276;291.156538571;291.461545301;291.239606276;293.15;291.401629505;291.441312925;291.239606276;291.361626548;291.156538571
2014-01-01 10:15:00;291.512868657;291.355666542;291.494997977;293.15;293.15;291.870591127;291.703279781;293.15;291.771845965;291.315563391;291.512868657;291.234331704;291.925642475;291.434874322;291.151703091;291.652281568;293.15;291.703279781;291.69093479;293.15;291.234331704;291.151703091;291.454986609;291.234331704;293.15;291.39543261;291.434874322;291.234331704;291.355666542;291.151703091
2014-01-01 10:30:00;291.506623345;291.350364887;291.488857275;293.15;293.15;291.845636337;291.695646132;293.15;291.759162322;291.310486574;291.506623345;291.229693652;291.852828087;291.429110484;291.147491156;291.644896297;293.15;291.695646132;291.683012846;292.253757652;291.229693652;291.147491156;291.449119724;291.229693652;292.253757652;291.389902066;291.429110484;291.229693652;291.350364887;291.147491156
2014-01-01 10:45:00;291.501054871;291.34570767;291.483402461;293.15;292.272218419;291.833489771;291.688797508;292.272218419;291.750530748;291.306047046;291.501054871;291.225679544;291.828217908;291.424006458;291.143890966;291.638303194;293.15;291.688797508;291.676063455;292.014962533;291.225679544;291.143890966;291.44392817;291.225679544;292.014962533;291.38502346;291.424006458;291.225679544;291.34570767;291.143890966
2014-01-01 11:00:00;291.496110741;291.341644475;291.478580061;292.290483006;292.038496575;291.825163523;291.682635664;292.038496575;291.74345975;291.302194826;291.496110741;291.222240208;291.816567797;291.419510869;291.140854069;291.63240179;292.290483006;291.682635664;291.669861339;291.947571633;291.222240208;291.140854069;291.43935929;291.222240208;291.947571633;291.380745911;291.419510869;291.222240208;291.341644475;291.140854069
2014-01-01 11:15:00;291.49172674;291.338112981;291.47432506;292.061740861;291.972680544;291.81828642;291.677082373;291.972680544;291.737252093;291.298868003;291.49172674;291.219314477;291.808738984;291.41556051;291.13831997;291.627112886;292.061740861;291.677082373;291.66429454;291.924836871;291.219314477;291.13831997;291.435348731;291.219314477;291.924836871;291.377006669;291.41556051;291.219314477;291.338112981;291.13831997
2014-01-01 11:30:00;291.487829648;291.335041721;291.470563526;291.997426156;291.950567105;291.812186534;291.67205874;291.950567105;291.731667232;291.295995484;291.487829648;291.216831957;291.802314408;291.412083089;291.136218896;291.622356973;291.997426156;291.67205874;291.659274547;291.914041577;291.216831957;291.136218896;291.431823144;291.216831957;291.914041577;291.373733863;291.412083089;291.216831957;291.335041721;291.136218896
2014-01-01 11:45:00;291.484312392;291.332325244;291.467187739;291.975833754;291.940063263;291.806598574;291.667454316;291.940063263;291.726551073;291.293472174;291.484312392;291.214688199;291.796577851;291.408972391;291.134446982;291.618023109;291.975833754;291.667454316;291.654687581;291.906660866;291.214688199;291.134446982;291.428675345;291.214688199;291.906660866;291.370821674;291.408972391;291.214688199;291.332325244;291.134446982
2014-01-01 12:00:00;291.48105121;291.329841302;291.464073344;291.965505874;291.932796651;291.801354347;291.663142691;291.932796651;291.72176412;291.291176149;291.48105121;291.212761882;291.791243777;291.406105453;291.132883446;291.61398445;291.965505874;291.663142691;291.650405587;291.900396536;291.212761882;291.132883446;291.425781475;291.212761882;291.900396536;291.368147506;291.406105453;291.212761882;291.329841302;291.132883446
2014-01-01 12:15:00;291.477189637;291.326734833;291.460363329;291.957505222;291.925779728;291.795582538;291.658265065;291.925779728;291.716442496;291.288252653;291.477189637;291.21019881;291.78540957;291.402626554;291.130674597;291.609381805;291.957505222;291.658265065;291.645568616;291.893826775;291.21019881;291.130674597;291.422284984;291.21019881;291.893826775;291.364855975;291.402626554;291.21019881;291.326734833;291.130674597
2014-01-01 12:30:00;291.471878914;291.322158381;291.455208429;291.948894984;291.917609346;291.7884274;291.651970542;291.917609346;291.709732417;291.283854513;291.471878914;291.206152335;291.778210439;291.397687621;291.126974254;291.603363918;291.948894984;291.651970542;291.639324803;291.885952467;291.206152335;291.126974254;291.417337034;291.206152335;291.885952467;291.360099328;291.397687621;291.206152335;291.322158381;291.126974254
2014-01-01 12:45:00;291.465133881;291.316128005;291.448623025;291.939146503;291.908152616;291.779899043;291.644271988;291.908152616;291.701644543;291.277998052;291.465133881;291.200639263;291.769653254;291.391304139;291.121799663;291.595943328;291.939146503;291.644271988;291.631686147;291.876745366;291.200639263;291.121799663;291.410952403;291.200639263;291.876745366;291.353893343;291.391304139;291.200639263;291.316128005;291.121799663
2014-01-01 13:00:00;291.457218915;291.308909211;291.440871066;291.928379052;291.897631316;291.7702579;291.635431943;291.897631316;291.692439495;291.27094902;291.457218915;291.1939258;291.759996774;291.38374108;291.115417439;291.587382279;291.928379052;291.635431943;291.622914393;291.866454712;291.1939258;291.115417439;291.403395411;291.1939258;291.866454712;291.346503266;291.38374108;291.1939258;291.308909211;291.115417439
2014-01-01 13:15:00;291.448341011;291.300710045;291.432159154;291.916757534;291.886237255;291.759707415;291.625655696;291.886237255;291.682320811;291.262915694;291.448341011;291.186220645;291.749443239;291.375205994;291.108036659;291.577885785;291.916757534;291.625655696;291.613214098;291.85527985;291.186220645;291.108036659;291.394873004;291.186220645;291.85527985;291.338136903;291.375205994;291.186220645;291.300710045;291.108036659
2014-01-01 13:30:00;291.438546382;291.291577702;291.422533144;291.904312953;291.874008828;291.748290536;291.614987877;291.874008828;291.671331509;291.253945482;291.438546382;291.177571599;291.73803457;291.365745613;291.099705481;291.567498226;291.904312953;291.614987877;291.602629215;291.843261544;291.177571599;291.099705481;291.385431355;291.177571599;291.843261544;291.328841224;291.365745613;291.177571599;291.291577702;291.099705481
