;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
2014-01-01 02:30:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;290.282401617;288.937509177;288.15;285.15;285.15
2014-01-01 02:45:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.88604058;285.15;288.15;285.15;285.15
2014-01-01 03:00:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;289.020987756;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;289.305229172;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.169903006;285.15;288.15;285.15;285.15
2014-01-01 03:15:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 03:30:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 03:45:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 04:00:00;285.15;285.15;285.15;290.003670631;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 04:15:00;285.15;285.15;285.15;288.756238001;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 04:30:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;287.327689103;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 04:45:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.231086133;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 05:00:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.350294231;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.200345983;285.15;293.65;285.15;285.15;285.15;288.15;285.74515501;288.15;285.15;285.15
2014-01-01 05:15:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.48748792;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 05:30:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;290.324462225;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 05:45:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.170210129;285.15;288.15;285.15;285.15
2014-01-01 06:00:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.9;285.15;285.15;285.15;291.677983599;285.15;288.15;285.15;285.15
2014-01-01 06:15:00;285.335770626;285.15;285.15;288.15;285.15;285.228160543;285.15;285.15;285.15;293.65;285.15;285.15;293.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;288.15;285.15;285.15
2014-01-01 06:30:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;292.65;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;286.445811597;293.65;285.15;285.15;294.15;285.15;285.15;285.15;290.845767115;285.15;288.15;285.15;285.15
2014-01-01 06:45:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;292.65;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;294.15;285.15;285.15;285.15;289.903363442;285.15;288.15;285.15;285.15
2014-01-01 07:00:00;285.15;285.15;285.15;288.15;285.15;285.15;285.354549589;285.15;285.15;293.9;285.15;285.15;292.65;285.15;285.15;293.9;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;289.561848058;285.15;288.15;285.15;285.15
2014-01-01 07:15:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.336505517;285.15;285.15;294.15;285.208691321;285.15;285.15;285.298675343;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.173441014;285.15;289.491773276;285.15;288.15;285.15;285.15
2014-01-01 07:30:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.344868907;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;292.193410315;285.15;288.15;285.15;285.15
2014-01-01 07:45:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.197816661;294.15;285.15;285.15;285.15;285.15;285.15;285.17745618;294.15;285.15;285.15;285.15;285.15;285.15;285.337387748;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;288.191887124;285.15;285.27863958
2014-01-01 08:00:00;285.15;285.15;285.347811383;289.686983752;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.164811218;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.9;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;288.256388333;286.544338419;285.15
2014-01-01 08:15:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.167539648;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.177098971;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.178616319;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;291.630529645;285.15;288.326919973;285.15;285.15
2014-01-01 08:30:00;285.15;285.15157981;285.15;293.15;285.332522453;285.15;285.15;285.193212669;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.193604207;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.9;285.15;285.15;285.15;291.039705482;285.15;293.130687927;285.15;285.213562987
2014-01-01 08:45:00;285.15;285.161275365;285.15;293.15;285.15;285.15;285.15;285.21742809;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.206186566;285.15;285.15;285.168006232;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;292.315952072;285.15;293.15;285.15;285.189041829
2014-01-01 09:00:00;285.15;285.158920165;285.161604056;293.15;285.15;285.15;285.15;285.236643056;285.15;294.15;285.160342506;285.15;292.65;285.15;285.15;294.15;285.208541861;285.15;285.15;285.185335175;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.192303553
2014-01-01 09:15:00;285.161327226;285.15;285.18255524;293.15;285.15534601;285.15;285.15;285.248588039;285.15;294.15;285.167276537;285.15;292.65;285.15;285.15;294.15;285.210834875;285.15;285.15;285.200971139;285.15;285.15;294.15;285.15;285.15;285.15;285.173166968;285.15;285.15;285.15;285.364481972;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.432258684;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.373307242
2014-01-01 09:30:00;285.151716957;285.15;285.194785624;293.15;285.189893574;285.15;285.15;285.25089488;285.15;294.15;285.174410198;285.15;292.65;285.15;285.15;294.15;285.207822501;285.15;285.194488527;285.207305854;285.15;285.15;294.15;285.15;285.15;285.15;285.208983009;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.370766281
2014-01-01 09:45:00;285.15;285.15;285.186361656;293.15;285.199478575;285.15;285.15;285.24738073;285.15;294.15;285.174375289;285.15;292.65;285.15;285.15;294.15;285.193529086;285.15;285.255605455;285.198918992;285.15;285.15;294.15;285.15;285.15;285.15;285.310547865;285.15;285.157526662;285.15;285.15;285.15;285.161162998;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.362486705
2014-01-01 10:00:00;285.214064997;285.185770875;285.179458125;293.15;285.213084024;285.15;285.15;285.234896964;285.15;294.15;285.163838448;285.15;292.65;285.15;285.15;294.15;285.179750103;285.15;285.296337214;285.182879995;285.15;285.15;294.15;285.15;285.15;285.15;285.685827645;285.15;285.161525796;285.158476438;285.15;285.15;285.183708971;285.15;285.15;285.164437379;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.276269054
2014-01-01 10:15:00;285.218312619;285.15;285.15;293.15;285.225539356;285.396300789;285.15;285.213793396;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.332190803;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.513185813;285.257018274;285.17276029;285.184929049;285.15;285.15;285.203032347;285.15;285.15;285.15;285.15;285.15;294.15;285.175923163;285.286980028;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.214931706
2014-01-01 10:30:00;285.197259502;285.15;285.15;293.15;285.225676223;285.724035266;285.312067437;285.182592086;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.348819605;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.332880851;285.15;285.158473605;285.187317117;285.15;285.150938769;285.222006834;285.15;285.15;285.164001351;285.15;285.15;294.15;285.195793238;285.271939818;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.154276938;285.15
2014-01-01 10:45:00;285.176457385;285.15;285.15;293.15;285.21713927;285.536123079;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.352200996;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.229805462;285.15;285.15;285.16742001;285.15;285.15;285.24439488;285.15;285.15;285.173349854;285.15;285.15;294.15;285.206763985;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 11:00:00;285.15;285.15;285.15;290.898613249;285.192966623;285.327084551;285.15;285.411116784;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.403237317;285.15;285.353140411;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.151394675;285.152786236;285.250732589;285.15;285.15;285.167827517;285.15;285.15;293.9;285.181712853;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 11:15:00;285.437484894;285.15;285.15;289.862254792;285.15;285.277677152;285.15;285.354862833;285.186170566;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.162715073;285.15;285.343158029;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.151432402;285.250093597;285.154618172;285.15;285.158485311;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.182005483;285.15
2014-01-01 11:30:00;285.502857704;285.165902344;285.15;289.364629841;285.15;285.15;285.404968417;285.15;285.454914675;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.43703428;285.321399211;285.15;285.15;285.15;294.15;285.182305341;285.15;285.15;285.15;285.15;285.15;285.204104193;285.161679094;285.15;285.240529512;285.1558504;285.15;285.15;285.15;285.15;294.15;285.575948024;285.15;293.65;285.15;285.15;285.150636196;293.15;285.15;293.15;285.15;285.15
2014-01-01 11:45:00;285.629738954;285.15;285.15;289.11929764;285.15;285.15;285.52640046;285.15;285.233257293;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.539023307;285.281535095;285.15;285.15;285.15;294.15;285.207337457;285.15;285.15;285.15;285.15;285.15;285.15;285.18828432;285.15;285.218627782;285.15;285.15;285.15;285.15;285.15;294.15;285.671588021;285.15;294.15;285.160770512;285.15;285.156799935;293.183190551;285.15;293.15;285.15;285.15
2014-01-01 12:00:00;285.187192327;285.15;285.15;288.987616201;285.15;285.257653014;285.550604072;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.199834882;294.15;285.15;285.326876766;285.2207677;285.15;285.15;285.15;294.15;285.214612041;285.15;285.15;285.15;285.15;285.42404236;285.15;285.205760026;285.15;285.186928345;285.15;285.15;285.15;285.183305731;285.15;294.15;285.632945923;285.15;294.15;285.163159043;285.15;285.15;293.15;285.15;293.15;285.15;285.250765074
2014-01-01 12:15:00;285.15;285.15;285.15;288.910601619;285.15;285.414488073;285.60528041;285.15;285.409085592;294.15;285.15;285.15;292.65;285.15;285.279065978;294.15;285.15;285.15;285.153472281;285.15;285.15;285.15;294.15;285.705775192;285.15334007;285.15;285.294791479;285.159619098;285.548721997;285.15;285.195252623;285.15;285.15;285.15;285.15;285.186853206;285.215976809;285.15;294.15;285.332665543;285.19129003;294.15;285.213986875;285.15;285.15;293.15;285.33062317;293.15;285.409021579;285.15
2014-01-01 12:30:00;285.15;285.15;285.15;288.852781868;285.15;285.15;285.340918385;285.15;285.673677301;294.15;285.15;285.15;292.65;285.15;285.319728587;294.15;285.15;285.15;285.578927863;285.15;285.15;285.15;294.15;285.500950898;285.162676531;285.15;285.15;285.15;285.15;285.15;285.169631284;285.15;285.15;285.15;285.15;285.39712702;285.235378803;285.15;294.15;285.154215016;285.22359861;294.15;285.15;285.15;285.151014707;293.15;285.341586466;293.15;285.488430011;285.15
2014-01-01 12:45:00;285.15;285.15;285.15;288.798283708;285.15;285.252418386;285.215437929;285.15;285.42225007;294.15;285.15;285.15;292.65;285.15;285.353649583;294.15;285.15;285.335783141;285.252117564;285.15;285.15;285.153351668;294.15;285.322480503;285.165764835;285.15;285.15;285.236884097;285.337882015;285.15;285.15;285.15;285.15;285.15;285.459212848;285.15;285.233919136;285.15;294.15;285.15;285.219435687;294.15;285.15;285.15;285.15;293.15;285.242118416;293.15;285.15670935;285.15
2014-01-01 13:00:00;285.15;285.15;285.15;288.748815156;285.15;285.244223572;285.15;285.15;285.309532769;294.15;285.15;285.15;292.65;285.15;285.350559624;294.15;285.15;285.522887995;285.15;285.15;285.15;285.1738613;294.15;285.214408846;285.158891086;285.15;285.15;285.20211932;285.265748382;285.15;285.15;285.15;285.15;285.15;285.514319157;285.15;285.223946882;285.15;294.15;285.15;285.210274426;294.15;285.15;285.15479944;285.15;293.15;285.17562987;293.15;285.194139505;285.15
2014-01-01 13:15:00;285.15;285.15;285.15;288.696621448;285.15;285.15;285.15;285.15;285.244497948;294.15;285.15;285.15;292.65;285.15;285.229393592;294.15;285.15;285.344973075;285.15;285.15;285.15;285.195143668;294.15;285.15;285.15;285.15;285.15;285.23784748;285.15;285.15;285.15;285.15;285.15;285.15;285.238841681;285.15;285.210856527;285.15;294.15;285.15;285.274468242;294.15;285.15;285.176376365;285.15;293.15;285.162426822;293.15;285.595930983;285.15
2014-01-01 13:30:00;285.15;285.15;285.15;288.638154167;285.15;285.15;285.15;285.15;285.208415206;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.217859852;285.15;285.15;285.15;285.210763344;294.15;285.445518575;285.15;285.15;285.15;285.257077392;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.195453672;285.164748281;294.15;285.15;285.213237394;294.15;285.200243719;285.197769981;285.15;293.15;285.260259769;293.15;285.270776532;285.15
2014-01-01 13:45:00;285.15;285.15;285.15;288.580569977;285.15;285.15;285.15;285.15;285.169867858;294.15;285.15;285.15;292.65;285.15;285.187811452;294.15;285.15;285.15;285.15;285.15;285.265741312;285.217923383;294.15;285.445979909;285.15;285.15;285.15;285.282476191;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.18882046;285.196658185;294.15;285.15;285.196502639;294.15;285.17941432;285.211390396;285.15;293.15;285.207583735;293.15;285.151704404;285.15
2014-01-01 14:00:00;285.15;285.15;285.15;288.518548838;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.445836748;294.15;285.15;285.589280046;285.15;285.15;285.25734102;285.222770336;294.15;285.15;285.15;285.15;285.15;285.286351846;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.172541036;285.197532986;294.15;285.15;285.17978229;294.15;285.15;285.222615102;285.15;293.15;285.164755323;293.15;285.206430139;285.15
2014-01-01 14:15:00;285.15;285.15;285.15;288.449857918;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.491913446;285.15;285.15;285.342682346;285.221423813;294.15;285.15;285.15;285.15;285.15;285.319147062;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.233926536;294.15;285.15;285.161370748;294.15;285.15;285.225532944;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 14:30:00;285.15;285.15;285.15;288.382134433;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.224503726;285.15;285.15;285.293972722;285.209290244;294.15;285.15;285.15;285.15;285.15;285.272918976;285.15;285.15;285.15;285.15;285.531484625;285.15;285.150104408;285.15;285.15;285.207563283;294.15;285.15;285.15;294.15;285.15;285.217423488;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 14:45:00;285.15;285.15;285.15;288.309783966;285.15;285.15;285.158646027;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.234875116;285.183944957;294.15;285.15;285.15;285.15;285.15;285.215737504;285.15;285.15;285.15;285.15;285.220627944;285.15;285.150017698;285.15;285.15;285.191237158;294.15;285.15;285.15;294.15;285.15;285.205375629;285.15;293.15;285.15;293.15;285.201303166;285.15
2014-01-01 15:00:00;285.15;285.15;285.15;288.229827499;285.15;285.15;285.221405443;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.196663489;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.186403144;294.15;285.15;285.15;294.15;285.15;285.183636384;285.15;293.15;285.15;293.15;285.15;285.15
