;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
2014-01-01 03:30:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 03:45:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 04:00:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 04:15:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 04:30:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 04:45:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 05:00:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-01 05:15:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.647144304;291.15;291.15;291.15;291.15;291.15;291.15;290.647144304;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.647144304
2014-01-01 05:30:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.629005889;291.15;291.15;291.15;291.15;291.15;291.15;290.629005889;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.629005889
2014-01-01 05:45:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.652392806;291.15;291.15;290.61488487;291.15;291.15;291.15;291.15;291.15;290.652392806;290.61488487;291.15;290.652392806;291.15;291.15;291.15;290.652392806;291.15;290.61488487
2014-01-01 06:00:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.635187399;291.15;291.15;290.601187058;291.15;291.15;291.15;291.15;291.15;290.635187399;290.601187058;291.15;290.635187399;291.15;291.15;291.15;290.635187399;291.15;290.601187058
2014-01-01 06:15:00;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.65953818;291.15;290.62249028;291.15;291.15;290.588020273;291.15;291.15;291.15;291.15;291.15;290.62249028;290.588020273;291.15;290.62249028;291.15;291.15;291.15;290.62249028;291.15;290.588020273
2014-01-01 06:30:00;291.15;290.663948621;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.643862868;291.15;290.610255569;291.15;291.15;290.575188771;291.15;291.15;291.15;291.15;291.15;290.610255569;290.575188771;291.15;290.610255569;291.15;291.15;291.15;290.610255569;290.663948621;290.575188771
2014-01-01 06:45:00;291.15;290.648624;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.632091312;291.15;290.598037579;291.15;291.15;290.562384778;291.15;291.15;291.15;291.15;291.15;290.598037579;290.562384778;291.15;290.598037579;291.15;290.668501367;291.15;290.598037579;290.648624;290.562384778
2014-01-01 07:00:00;291.15;290.636819321;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.620131234;291.15;290.585506951;291.15;290.672863946;290.549297348;291.15;291.15;291.15;291.15;291.15;290.585506951;290.549297348;291.15;290.585506951;291.15;290.653201691;290.672863946;290.585506951;290.636819321;290.549297348
2014-01-01 07:15:00;291.15;290.624761065;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.607798008;291.15;290.572613273;291.15;290.657522449;290.535878076;291.15;291.15;291.15;291.15;291.15;290.572613273;290.535878076;291.15;290.572613273;291.15;290.641295197;290.657522449;290.572613273;290.624761065;290.535878076
2014-01-01 07:30:00;290.681007342;290.612487676;291.15;291.15;291.15;291.15;291.15;291.15;291.15;290.595246765;290.681007342;290.559529571;291.15;290.645667006;290.522298725;291.15;291.15;291.15;291.15;291.15;290.559529571;290.522298725;290.7770801;290.559529571;291.15;290.629291334;290.645667006;290.559529571;290.612487676;290.522298725
2014-01-01 07:45:00;290.666135748;290.600257342;290.777173442;291.15;291.15;291.15;291.15;291.15;291.15;290.582751009;290.666135748;290.546531317;291.15;290.633973474;290.508832929;291.15;291.15;291.15;291.15;291.15;290.546531317;290.508832929;290.762641383;290.546531317;291.15;290.617333425;290.633973474;290.546531317;290.600257342;290.508832929
2014-01-01 08:00:00;290.655208459;290.588400899;290.763421641;291.15;291.15;291.15;291.15;291.15;291.15;290.570643864;290.655208459;290.533950435;291.15;290.622644548;290.495810763;291.15;291.15;291.15;291.15;291.15;290.533950435;290.495810763;290.750874454;290.533950435;291.15;290.605737215;290.622644548;290.533950435;290.588400899;290.495810763
2014-01-01 08:15:00;290.646953524;290.579127719;290.754531441;291.15;291.15;291.15;291.15;291.15;291.15;290.561134374;290.646953524;290.5239942;291.15;290.613872469;290.485437758;291.15;291.15;291.15;291.15;291.15;290.5239942;290.485437758;290.741766693;290.5239942;291.15;290.596709817;290.613872469;290.5239942;290.579127719;290.485437758
2014-01-01 08:30:00;290.642798563;290.573991662;290.749837313;291.15;291.15;291.15;291.15;291.15;291.15;290.555775566;290.642798563;290.518213864;291.15;290.609209191;290.479263548;291.15;291.15;291.15;291.15;291.15;290.518213864;290.479263548;290.73676023;290.518213864;291.15;290.591805414;290.609209191;290.518213864;290.573991662;290.479263548
2014-01-01 08:45:00;290.641961912;290.572226595;290.748463587;291.15;291.15;291.15;290.723098486;291.15;291.15;290.553800424;290.641961912;290.515840738;291.15;290.607889712;290.476517939;290.800587286;291.15;290.723098486;291.15;291.15;290.515840738;290.476517939;290.735073631;290.515840738;291.15;290.590258688;290.607889712;290.515840738;290.572226595;290.476517939
2014-01-01 09:00:00;290.642475723;290.571864867;290.748428524;291.15;291.15;291.15;290.721573982;291.15;291.15;290.553240454;290.642475723;290.514904769;291.15;290.607948048;290.475229484;290.799535708;291.15;290.721573982;290.812957086;291.15;290.514904769;290.475229484;290.734739576;290.514904769;291.15;290.590102856;290.607948048;290.514904769;290.571864867;290.475229484
2014-01-01 09:15:00;290.642824429;290.571388146;290.748215063;291.15;291.15;291.15;290.723006937;291.15;291.15;290.552576539;290.642824429;290.513885395;291.15;290.607867547;290.473876329;290.800406973;291.15;290.723006937;290.812153055;291.15;290.513885395;290.473876329;290.734243091;290.513885395;291.15;290.589820412;290.607867547;290.513885395;290.571388146;290.473876329
2014-01-01 09:30:00;290.643754708;290.571539913;290.748570872;291.15;291.15;291.15;290.725089133;291.15;290.837446965;290.55255143;290.643754708;290.513524028;291.15;290.608393274;290.473198692;290.801907893;291.15;290.725089133;290.813852792;291.15;290.513524028;290.473198692;290.734331413;290.513524028;291.15;290.59015561;290.608393274;290.513524028;290.571539913;290.473198692
2014-01-01 09:45:00;290.644818198;290.571868708;290.749049011;291.15;291.15;290.784221041;290.727257922;291.15;290.838158587;290.552712993;290.644818198;290.513367294;291.15;290.609075246;290.472742086;290.803488238;291.15;290.727257922;290.81571719;291.15;290.513367294;290.472742086;290.734556692;290.513367294;291.15;290.590657706;290.609075246;290.513367294;290.571868708;290.472742086
2014-01-01 10:00:00;290.646287537;290.572644272;290.749923531;291.15;291.15;290.785245277;290.729772299;291.15;290.840841642;290.553330342;290.646287537;290.513683156;290.86242971;290.610184566;290.472773446;290.80540781;291.15;290.729772299;290.817921418;291.15;290.513683156;290.472773446;290.73519203;290.513683156;291.15;290.591597103;290.610184566;290.513683156;290.572644272;290.472773446
2014-01-01 10:15:00;290.648294926;290.573996115;290.751327957;291.15;291.15;290.789074082;290.732765029;291.15;290.844063666;290.554532406;290.648294926;290.514599477;290.864828915;290.611852015;290.473419683;290.807800367;291.15;290.732765029;290.820585995;291.15;290.514599477;290.473419683;290.736370046;290.514599477;291.15;290.593103927;290.611852015;290.514599477;290.573996115;290.473419683
2014-01-01 10:30:00;290.650836796;290.575918175;290.75325994;291.15;291.15;290.793446161;290.736235817;291.15;290.847732695;290.556312586;290.650836796;290.51610867;290.868970348;290.614072703;290.474672322;290.810666608;291.15;290.736235817;290.823709695;290.830413896;290.51610867;290.474672322;290.738087551;290.51610867;290.830413896;290.595172686;290.614072703;290.51610867;290.575918175;290.474672322
2014-01-01 10:45:00;290.653852099;290.578347089;290.755659549;291.15;290.846070538;290.798205597;290.740127235;290.846070538;290.851778119;290.55860702;290.653852099;290.518145955;290.873559435;290.616784355;290.476465765;290.813950037;291.15;290.740127235;290.827236412;290.834058427;290.518145955;290.476465765;290.74028383;290.518145955;290.834058427;290.597740544;290.616784355;290.518145955;290.578347089;290.476465765
2014-01-01 11:00:00;290.657235644;290.581175523;290.758422622;290.861698769;290.850426413;290.803237557;290.744337577;290.850426413;290.856098467;290.561307912;290.657235644;290.520602688;290.878411381;290.619880647;290.478690604;290.817549803;290.861698769;290.744337577;290.831066121;290.839699401;290.520602688;290.478690604;290.742853997;290.520602688;290.839699401;290.600700659;290.619880647;290.520602688;290.581175523;290.478690604
2014-01-01 11:15:00;290.660900234;290.584314296;290.761462903;290.866671768;290.856476279;290.808458006;290.748782897;290.856476279;290.860612647;290.56432565;290.660900234;290.523388467;290.883431275;290.62327333;290.481255732;290.821382748;290.866671768;290.748782897;290.835116532;290.845594291;290.523388467;290.481255732;290.745711124;290.523388467;290.845594291;290.603964302;290.62327333;290.523388467;290.584314296;290.481255732
2014-01-01 11:30:00;290.664748986;290.587664681;290.764684371;290.873026133;290.862672415;290.813775528;290.753369334;290.862672415;290.865229995;290.567561113;290.664748986;290.526403438;290.888527093;290.626864548;290.484060637;290.825355726;290.873026133;290.753369334;290.839295326;290.851565264;290.526403438;290.484060637;290.748758568;290.526403438;290.851565264;290.607433167;290.626864548;290.526403438;290.587664681;290.484060637
2014-01-01 11:45:00;290.668603059;290.59104613;290.767908975;290.879337695;290.868759603;290.819016892;290.757920846;290.868759603;290.869777549;290.570833381;290.668603059;290.529466004;290.893527043;290.630474556;290.486923113;290.829293352;290.879337695;290.757920846;290.843427884;290.857426263;290.529466004;290.486923113;290.751817698;290.529466004;290.857426263;290.610927098;290.630474556;290.529466004;290.59104613;290.486923113
2014-01-01 12:00:00;290.672285592;290.594280198;290.770960574;290.885357751;290.874554485;290.824010551;290.762263167;290.874554485;290.874083909;290.573963669;290.672285592;290.532396749;290.898261336;290.633925654;290.489663178;290.83302196;290.885357751;290.762263167;290.847341255;290.863005021;290.532396749;290.489663178;290.754711841;290.532396749;290.863005021;290.614268012;290.633925654;290.532396749;290.594280198;290.489663178
2014-01-01 12:15:00;290.674596216;290.596165047;290.77263946;290.889880114;290.878861683;290.827561085;290.765198332;290.878861683;290.876953766;290.575749818;290.674596216;290.533992928;290.901536262;290.636016696;290.491077563;290.83534413;290.889880114;290.765198332;290.84983868;290.867107807;290.533992928;290.491077563;290.756240788;290.533992928;290.867107807;290.616254406;290.636016696;290.533992928;290.596165047;290.491077563
2014-01-01 12:30:00;290.67461161;290.595775992;290.772022912;290.891986822;290.880764837;290.828749768;290.765805251;290.880764837;290.877468481;290.575266851;290.67461161;290.533329021;290.902434694;290.635823641;290.490240258;290.835339269;290.891986822;290.765805251;290.850000179;290.868817962;290.533329021;290.490240258;290.755481362;290.533329021;290.868817962;290.615961908;290.635823641;290.533329021;290.595775992;290.490240258
2014-01-01 12:45:00;290.67270063;290.593480625;290.769480336;290.892053979;290.880639751;290.827949712;290.764454846;290.880639751;290.876001241;290.572882084;290.67270063;290.530771838;290.90133122;290.633714676;290.487517619;290.833378752;290.892053979;290.764454846;290.848197696;290.868510629;290.530771838;290.487517619;290.752802538;290.530771838;290.868510629;290.613758399;290.633714676;290.530771838;290.593480625;290.487517619
2014-01-01 13:00:00;290.66927415;290.589688645;290.765423107;290.890499666;290.878903847;290.82557574;290.76155991;290.878903847;290.87296693;290.569004963;290.66927415;290.526730358;290.898642026;290.630100054;290.483318201;290.82987578;290.890499666;290.76155991;290.84484496;290.866602531;290.526730358;290.483318201;290.748615296;290.526730358;290.866602531;290.610053848;290.630100054;290.526730358;290.589688645;290.483318201
2014-01-01 13:15:00;290.664504404;290.584571196;290.760023912;290.887502902;290.875735452;290.821803746;290.757294452;290.875735452;290.868541487;290.563806394;290.664504404;290.521375048;290.894544258;290.625151433;290.477812081;290.825004738;290.887502902;290.757294452;290.840116842;290.863271327;290.521375048;290.477812081;290.743091953;290.521375048;290.863271327;290.605019648;290.625151433;290.521375048;290.584571196;290.477812081
2014-01-01 13:30:00;290.658353167;290.57808904;290.75324494;290.883031775;290.871101993;290.816598898;290.751621899;290.871101993;290.862690121;290.557246921;290.658353167;290.514666048;290.889004242;290.618830054;290.470959031;290.818729388;290.883031775;290.751621899;290.833977559;290.858483825;290.514666048;290.470959031;290.73619436;290.514666048;290.858483825;290.598616794;290.618830054;290.514666048;290.57808904;290.470959031
2014-01-01 13:45:00;290.650913981;290.570334781;290.74518011;290.877185683;290.865102256;290.810057888;290.744637323;290.865102256;290.855509548;290.549418942;290.650913981;290.506695378;290.882119732;290.611228962;290.462850732;290.811145107;290.877185683;290.744637323;290.826522909;290.852338235;290.506695378;290.462850732;290.728016114;290.506695378;290.852338235;290.590938104;290.611228962;290.506695378;290.570334781;290.462850732
2014-01-01 14:00:00;290.642304137;290.561424831;290.735947049;290.870087349;290.857858391;290.802300925;290.736459434;290.857858391;290.847119996;290.540438682;290.642304137;290.497578911;290.874011917;290.602464985;290.45360274;290.80237088;290.870087349;290.736459434;290.817872265;290.844956171;290.497578911;290.45360274;290.71867455;290.497578911;290.844956171;290.582100194;290.602464985;290.497578911;290.561424831;290.45360274
2014-01-01 14:15:00;290.633026164;290.551860912;290.726048596;290.862244341;290.849877439;290.79383325;290.72759208;290.849877439;290.838026713;290.530807682;290.633026164;290.487817863;290.865186936;290.593040224;290.443715974;290.792910804;290.862244341;290.72759208;290.808530086;290.836844181;290.487817863;290.443715974;290.708672232;290.487817863;290.836844181;290.572604969;290.593040224;290.487817863;290.551860912;290.443715974
2014-01-01 14:30:00;290.622880515;290.541442718;290.715285481;290.853461783;290.840964034;290.784457829;290.71783694;290.840964034;290.828032669;290.520325474;290.622880515;290.47721146;290.855448586;290.582754735;290.432989386;290.782566775;290.853461783;290.71783694;290.798298607;290.82780644;290.47721146;290.432989386;290.697809635;290.47721146;290.82780644;290.562252299;290.582754735;290.47721146;290.541442718;290.432989386
2014-01-01 14:45:00;290.61064502;290.528947378;290.702435783;290.842521842;290.829899887;290.772954827;290.705972979;290.829899887;290.815918021;290.507769033;290.61064502;290.464536395;290.843577793;290.570385975;290.420199412;290.770117961;290.842521842;290.705972979;290.785957304;290.816624234;290.464536395;290.420199412;290.684864602;290.464536395;290.816624234;290.549819472;290.570385975;290.464536395;290.528947378;290.420199412
2014-01-01 15:00:00;290.59521852;290.513273078;290.686398567;290.828327383;290.815587444;290.758225255;290.690900096;290.815587444;290.800583768;290.492036404;290.59521852;290.448690446;290.828476265;290.554832443;290.40424359;290.754464436;290.828327383;290.690900096;290.770406543;290.802199613;290.448690446;290.40424359;290.668735978;290.448690446;290.802199613;290.534204828;290.554832443;290.448690446;290.513273078;290.40424359
2014-01-01 15:15:00;290.577579637;290.495397833;290.668152657;290.811860761;290.799008668;290.741249745;290.673597894;290.799008668;290.783010524;290.474105466;290.577579637;290.430651248;290.81112528;290.537072438;290.386099332;290.73658596;290.811860761;290.673597894;290.752626353;290.785514177;290.430651248;290.386099332;290.650402381;290.430651248;290.785514177;290.516386518;290.537072438;290.430651248;290.495397833;290.386099332
2014-01-01 15:30:00;290.559621789;290.477214494;290.64959165;290.795018862;290.782060085;290.723923589;290.655960705;290.782060085;290.765093557;290.455868948;290.559621789;290.412311299;290.793420717;290.51899908;290.367658927;290.718377003;290.795018862;290.655960705;290.734511453;290.76846411;290.412311299;290.367658927;290.631757218;290.412311299;290.76846411;290.498257526;290.51899908;290.412311299;290.477214494;290.367658927
2014-01-01 15:45:00;290.541713864;290.45909142;290.631084593;290.778173794;290.765113464;290.706617411;290.638358264;290.765113464;290.747203463;290.437695094;290.541713864;290.394038627;290.775733743;290.50098098;290.349290206;290.700207424;290.778173794;290.638358264;290.716431935;290.751420869;290.394038627;290.349290206;290.613169358;290.394038627;290.751420869;290.480186333;290.50098098;290.394038627;290.45909142;290.349290206
2014-01-01 16:00:00;290.523734572;290.440906829;290.612510337;290.761207257;290.748050196;290.689211537;290.620670071;290.748050196;290.729220536;290.419462012;290.523734572;290.375711142;290.75794518;290.482896587;290.330870898;290.681956829;290.761207257;290.620670071;290.698267621;290.734265551;290.375711142;290.330870898;290.594517487;290.375711142;290.734265551;290.46205127;290.482896587;290.375711142;290.440906829;290.330870898
2014-01-01 16:15:00;290.505590335;290.422566684;290.593775429;290.744028452;290.730779191;290.671613892;294.15;290.730779191;294.15;294.15;290.505590335;290.357234518;290.739963408;294.15;290.312306505;290.663532467;290.744028452;290.602803283;290.679925961;290.716906796;290.357234518;290.312306505;290.575707997;290.357234518;290.716906796;290.443758405;290.464652083;290.357234518;290.422566684;290.312306505
2014-01-01 16:30:00;290.487281641;294.15;290.574880467;290.72664045;290.713303254;290.653826363;294.15;290.713303254;294.15;294.15;290.487281641;290.338608547;290.72179073;294.15;290.29359666;290.644935591;290.72664045;290.584759073;290.661408394;290.699347158;290.338608547;290.29359666;290.556741343;290.338608547;290.699347158;290.425307899;290.44624773;290.338608547;290.404071046;290.29359666
2014-01-01 16:45:00;294.15;294.15;290.555827216;294.15;290.695626208;290.635851922;294.15;290.695626208;294.15;294.15;294.15;294.15;290.703430499;294.15;294.15;290.626168575;290.709047325;294.15;290.64271747;290.681590225;290.319834246;290.27474223;290.537619156;290.319834246;290.681590225;290.406701115;290.427684991;290.319834246;290.385421185;290.27474223
2014-01-01 17:00:00;294.15;294.15;290.536617358;294.15;294.15;290.617693379;294.15;290.677751653;294.15;294.15;294.15;294.15;290.684885875;294.15;294.15;290.607233671;290.691252909;294.15;290.623855601;294.15;290.300912607;290.255744065;290.518342993;290.300912607;294.15;290.387939365;290.408965267;290.300912607;290.366618329;290.255744065
2014-01-01 17:15:00;294.15;294.15;290.51725248;294.15;294.15;294.15;294.15;290.659682971;294.15;294.15;294.15;294.15;290.666159819;294.15;294.15;290.588132994;290.673260797;294.15;294.15;294.15;290.281844576;290.236602979;290.498914323;290.281844576;294.15;290.369023898;290.390089892;294.15;290.347663643;290.236602979
2014-01-01 17:30:00;294.15;294.15;290.49773408;294.15;294.15;294.15;294.15;290.641423334;294.15;294.15;294.15;294.15;290.647255114;294.15;294.15;294.15;290.655074362;294.15;294.15;294.15;290.262631058;290.217319754;290.479334537;290.262631058;294.15;290.349955903;290.371060135;294.15;290.328558242;290.217319754
2014-01-01 17:45:00;294.15;294.15;290.478063576;294.15;294.15;294.15;294.15;290.622975728;294.15;294.15;294.15;294.15;290.628174372;294.15;294.15;294.15;290.636696773;294.15;294.15;294.15;290.243272922;290.197895142;290.459604949;290.243272922;294.15;290.330736513;290.351877203;294.15;290.309303189;290.197895142
2014-01-01 18:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.604342958;294.15;294.15;294.15;294.15;290.608920052;294.15;294.15;294.15;290.618131012;294.15;294.15;294.15;290.223771002;290.178329867;294.15;294.15;294.15;290.31136681;290.332542249;294.15;290.289899499;290.178329867
2014-01-01 18:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.585527671;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.599379882;294.15;294.15;294.15;290.204126099;290.158624628;294.15;294.15;294.15;290.291847832;294.15;294.15;294.15;290.158624628
2014-01-01 18:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.566532358;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.580446026;294.15;294.15;294.15;294.15;290.138780098;294.15;294.15;294.15;290.272180568;294.15;294.15;294.15;294.15
2014-01-01 18:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.547359372;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.11879693;294.15;294.15;294.15;290.252365971;294.15;294.15;294.15;294.15
2014-01-01 19:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 19:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 20:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-01 21:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
