;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
2014-01-01 02:30:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;289.457633923;285.15;288.15;285.15;285.15
2014-01-01 02:45:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 03:00:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 03:15:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 03:30:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 03:45:00;285.15;285.15;285.15;292.65;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 04:00:00;285.15;285.15;285.15;289.890363498;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 04:15:00;285.15;285.15;285.15;288.898852562;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 04:30:00;285.15;285.15;285.15;288.495283841;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.173013865;285.15;285.15
2014-01-01 04:45:00;285.15;285.15;285.15;288.291877949;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.936159033;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.196842745;285.15;285.15
2014-01-01 05:00:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.20417332;285.15;285.15
2014-01-01 05:15:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;288.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.202390837;285.15;285.15
2014-01-01 05:30:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.637014284;285.15;285.15;293.65;286.823905566;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.184515006;285.15;285.15
2014-01-01 05:45:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.65;285.15;285.15;285.15;288.15;285.15;288.15;285.15;285.15
2014-01-01 06:00:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.9;285.15;285.15;285.15;294.23962378;285.15;288.15;285.15;285.15
2014-01-01 06:15:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;293.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;288.15;285.15;285.15
2014-01-01 06:30:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;292.65;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;294.15;285.15;285.15;285.15;290.65;285.15;288.15;285.15;285.15
2014-01-01 06:45:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;292.65;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;294.15;285.15;285.15;285.15;288.939938416;285.15;288.15;285.15;285.15
2014-01-01 07:00:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;293.9;285.15;285.15;292.65;285.15;285.15;293.9;285.15;285.15;285.15;286.181745658;285.15;285.15;293.65;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;288.381251083;285.15;288.15;285.15;285.15
2014-01-01 07:15:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;288.200435383;285.15;288.15;285.15;285.15
2014-01-01 07:30:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;291.351776243;285.15;288.15;285.15;285.15
2014-01-01 07:45:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.65;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;288.15;285.15;285.15
2014-01-01 08:00:00;285.15;285.15;285.15;297.652853427;285.15;285.15;285.15;285.15;285.15;294.15;285.152447125;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.9;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;288.15;285.15;285.15
2014-01-01 08:15:00;285.15;285.15;285.15;293.782062879;285.15;285.15;285.15;285.15;285.15;294.15;285.153081673;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;290.08115531;285.15;288.15;285.15;285.15
2014-01-01 08:30:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.9;285.15;285.15;285.15;289.084994092;285.15;294.571161075;285.15;285.15
2014-01-01 08:45:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.153539333;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;288.746409198;285.15;293.168153873;285.15;285.15
2014-01-01 09:00:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.154560915;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 09:15:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 09:30:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15071317;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 09:45:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 10:00:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 10:15:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 10:30:00;285.15;285.15;285.15;293.15;285.15;285.420558436;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 10:45:00;285.15;285.15;285.15;293.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.601423464;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 11:00:00;285.15;285.15;285.15;290.65;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;293.9;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 11:15:00;285.593520183;285.15;285.15;289.229962742;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 11:30:00;285.719758007;285.243283984;285.15;288.71443574;285.15;285.15;285.15;285.15;285.231775511;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.153225511;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.601743937;285.15;293.65;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 11:45:00;285.959243362;285.381861817;285.15;288.514335546;285.153517265;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.171501696;285.15;285.15;285.152497892;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.65354718;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 12:00:00;285.468398345;285.15;285.15;288.423171233;285.152484545;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.158773783;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.601974549;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.312944186
2014-01-01 12:15:00;285.15;285.15;285.15;288.3765638;285.15;285.354721705;285.15;285.15;285.203156722;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.170274417;285.15;285.15;294.15;285.641175753;285.15;285.15;285.48257135;285.15;285.15;285.214749634;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.263749804;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.300262249
2014-01-01 12:30:00;285.15;285.15;285.15;288.340829088;285.15;285.15;285.15;285.15;285.422656219;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.154479237;285.15;285.15;294.15;285.271809792;285.15;285.15;285.305522403;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.209132535;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 12:45:00;285.15;285.15;285.15;288.30470953;285.15;285.363999582;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.222471567;285.15;285.15;285.15;285.173187808;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.432670093
2014-01-01 13:00:00;285.15;285.15;285.15;288.275843762;285.15;285.454507888;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.178486545;285.15;285.15;285.15;285.15;285.15;294.15;285.209600704;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 13:15:00;285.15;285.15;285.15;288.245548289;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.174840721;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.178121021;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.377792084;285.15
2014-01-01 13:30:00;285.15;285.15;285.15;288.210684951;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.15;285.15;285.183033109;285.151202859;285.15;285.15;294.15;285.522025993;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.177363666;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 13:45:00;285.15;285.15;285.15;288.181444615;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.287647235;285.15;285.158227365;285.150982001;285.15;285.15;294.15;285.527092123;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.160279676;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 14:00:00;285.350085316;285.15;285.15;288.15;285.15;285.15;285.15;285.151670844;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.221559667;285.46759229;285.15;285.151377633;285.15;285.15;294.15;285.204720879;285.15;285.15;285.150769935;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 14:15:00;285.15;285.168896183;285.167931824;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.220131024;285.226169518;285.15;285.15;285.188698949;285.15;294.15;285.15;285.15;285.15;285.163775044;285.183460264;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 14:30:00;285.15;285.15;285.171845696;288.15;285.164458496;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.223614442;285.15;285.152436325;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.156011411;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 14:45:00;285.15;285.15;285.180191343;288.15;285.18671095;285.15;285.15;285.236340796;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.209322392;285.15;285.163664868;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.173971597;285.273948815;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 15:00:00;285.15;285.15;285.182028473;288.15;285.164313187;285.15;285.210744576;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.198737877;285.15;285.15;285.184196672;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 15:15:00;285.15;285.15;285.15;288.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.275193007;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.271488752;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
2014-01-01 15:30:00;285.15;285.15;285.15;288.15;285.166902216;285.15;285.15;285.15;285.15;294.15;285.15;285.15;292.65;285.15;285.15;294.15;285.22032467;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;285.15;285.15;285.15;285.15;285.194438845;285.15;285.15;285.15;285.15;285.15;285.15;285.15;285.15;294.15;285.15;285.15;294.15;285.15;285.15;285.15;293.15;285.15;293.15;285.15;285.15
