;0;1;2;3;4;5;6;7;8;9
7/01/2014 16:30;289.15;290.142672304;292.334063297;294.15;290.262252867;294.097349442;289.15;289.15;294.218569157;294.204712203
7/01/2014 16:45;294.15;294.15;293.920562068;294.15;294.15;294.239429848;289.15;294.15;294.272027043;289.15
7/01/2014 17:00;294.15;294.15;293.958692784;294.15;294.15;294.30701421;292.874192644;294.15;289.15;294.15
7/01/2014 17:15;294.15;294.15;294.118178077;294.15;294.15;289.15;293.905854328;294.15;294.15;294.15
7/01/2014 17:30;294.15;294.15;294.256801899;294.15;294.15;294.15;293.985890727;294.15;294.15;294.15
7/01/2014 17:45;294.15;294.15;294.340909892;294.15;294.15;294.15;294.136767311;294.15;294.15;294.15
7/01/2014 18:00;294.15;294.15;289.15;294.15;294.15;294.15;294.271440433;294.15;294.15;294.15
7/01/2014 18:15;294.15;294.15;294.15;294.15;294.15;294.15;294.356854045;294.15;294.15;294.15
7/01/2014 18:30;294.15;294.15;294.15;294.15;294.15;294.15;289.15;294.15;294.15;294.15
7/01/2014 18:45;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 19:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 19:15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 19:30;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 19:45;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 20:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 20:15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 20:30;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 20:45;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 21:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 21:15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 21:30;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 21:45;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 22:00;291.15;294.15;294.15;294.15;291.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 22:15;291.15;291.15;294.15;294.15;291.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 22:30;291.15;291.15;294.15;294.15;291.15;294.15;294.15;294.15;294.15;294.15
7/01/2014 22:45;291.15;291.15;294.15;294.15;291.15;294.15;294.15;291.15;294.15;294.15
7/01/2014 23:00;291.15;291.15;294.15;294.15;291.15;294.15;294.15;291.15;294.15;294.15
7/01/2014 23:15;291.15;291.15;294.15;294.15;291.15;294.15;294.15;291.15;294.15;294.15
7/01/2014 23:30;291.15;291.15;294.15;294.15;291.15;294.15;291.15;291.15;294.15;294.15
7/01/2014 23:45;291.15;291.15;294.15;294.15;291.15;294.15;291.15;291.15;294.15;294.15
8/01/2014 0:00;291.15;291.15;294.15;291.15;291.15;294.15;291.15;291.15;294.15;291.15
8/01/2014 0:15;291.15;291.15;294.15;291.15;291.15;294.15;291.15;291.15;294.15;291.15
