;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
2014-01-02 01:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 02:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 02:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 02:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 02:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 03:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 03:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 03:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 03:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 04:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 04:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 04:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 04:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 05:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-02 05:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;292.612315568;293.15;293.15;293.15;293.15;293.15
2014-01-02 05:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;292.302508689;293.15;293.15;293.15;293.15;293.15
2014-01-02 05:45:00;;;;;;;;;;;293.15;292.617154129;293.15;293.15;292.106405512;293.15;293.15;293.15;293.15;293.15
2014-01-02 06:00:00;;;;;;;;;;;293.15;292.309853756;293.15;293.15;291.968103072;293.15;293.15;293.15;293.15;293.15
2014-01-02 06:15:00;;;;;;;;;;;293.15;292.114883435;293.15;293.15;291.860698898;293.15;293.15;293.15;293.15;293.15
2014-01-02 06:30:00;;;;;;;;;;;293.15;291.977071898;293.15;293.15;291.771021808;293.15;293.15;293.15;293.15;293.15
2014-01-02 06:45:00;;;;;;;;;;;293.15;291.869976902;293.15;293.15;291.692371397;293.15;293.15;293.15;293.15;293.15
2014-01-02 07:00:00;;;;;;;;;;;293.15;291.780615222;293.15;292.622591538;291.621187606;293.15;293.15;293.15;293.15;293.15
2014-01-02 07:15:00;;;;;;;;;;;293.15;291.702343688;293.15;292.316799614;291.555436952;293.15;293.15;293.15;293.15;293.15
2014-01-02 07:30:00;;;;;;;;;;;292.643281853;291.631571205;293.15;292.121682962;291.493863052;293.15;293.15;293.15;293.15;293.15
2014-01-02 07:45:00;;;;;;;;;;;292.350861002;291.566311885;293.15;291.983666157;291.435717889;293.15;293.15;293.15;293.15;293.15
2014-01-02 08:00:00;;;;;;;;;;;292.165535436;291.505481856;293.15;291.877012533;291.380611232;293.15;293.15;293.15;293.15;293.15
2014-01-02 08:15:00;;;;;;;;;;;292.034795431;291.448493803;293.15;291.789050559;291.328368618;293.15;293.15;293.15;293.15;293.15
2014-01-02 08:30:00;;;;;;;;;;;291.933690717;291.395039905;293.15;291.713335971;291.278942901;293.15;293.15;293.15;293.15;293.15
2014-01-02 08:45:00;;;;;;;;;;;291.850190961;291.345017434;293.15;291.646502737;291.232404769;292.627579888;293.15;292.654161232;293.15;293.15
2014-01-02 09:00:00;;;;;;;;;;;291.778174987;291.298259433;293.15;291.586549977;291.188707655;292.327678544;293.15;292.370195916;292.634697875;293.15
2014-01-02 09:15:00;;;;;;;;;;;291.71417003;291.254393991;293.15;291.532011825;291.14756604;292.139437055;293.15;292.192399962;292.339127318;293.15
2014-01-02 09:30:00;;;;;;;;;;;291.656075125;291.213023656;293.15;291.48179948;291.108646061;292.00888477;293.15;292.068745236;292.153693284;293.15
2014-01-02 09:45:00;;;;;;;;;;;291.602493898;291.173746984;293.15;291.435051916;291.071594019;291.909844071;293.15;291.974197285;292.025036993;293.15
2014-01-02 10:00:00;;;;;;;;;;;291.552396559;291.136153021;292.651696687;291.391039932;291.036035415;291.829149964;293.15;291.896325317;291.927255839;293.15
2014-01-02 10:15:00;;;;;;;;;;;291.505178559;291.100045216;292.366588305;291.349339572;291.001801949;291.760043968;293.15;291.828862943;291.847530774;293.15
2014-01-02 10:30:00;;;;;;;;;;;291.460544721;291.065410997;292.188165566;291.309771868;290.968903251;291.69896373;293.15;291.76858763;291.779348352;292.679874669
2014-01-02 10:45:00;;;;;;;;;;;291.418200022;291.03215896;292.064395173;291.272121392;290.937265616;291.643781421;293.15;291.71361111;291.719095815;292.410781405
2014-01-02 11:00:00;;;;;;;;;;;291.377814988;291.000110929;291.970169955;291.236116113;290.906725172;291.593076114;292.692182845;291.66268366;291.66457174;292.24214882
2014-01-02 11:15:00;;;;;;;;;;;291.33907826;290.969070754;291.893010264;291.201487895;290.877097495;291.545847596;292.430031314;291.614928465;291.614343206;292.124620845
2014-01-02 11:30:00;;;;;;;;;;;291.301689871;290.938827998;291.826418562;291.167970371;290.848181897;291.501338352;292.265417531;291.569677398;291.567398229;292.034444304
2014-01-02 11:45:00;;;;;;;;;;;291.265350712;290.909154372;291.766784452;291.135291248;290.819758311;291.458932509;292.149824236;291.526379501;291.522962275;291.959831297
2014-01-02 12:00:00;;;;;;;;;;;291.229796979;290.879843023;291.711970389;291.103208581;290.791626901;291.418139859;292.060043635;291.48459174;291.480440889;291.89468567
2014-01-02 12:15:00;;;;;;;;;;;291.194811032;290.85072283;291.660630512;291.071522891;290.763622614;291.378576977;291.984710942;291.443964954;291.439379147;291.835685351
2014-01-02 12:30:00;;;;;;;;;;;291.160257561;290.821697045;291.611907973;291.040114198;290.73565401;291.339984844;291.918093244;291.404264966;291.39946734;291.780944842
2014-01-02 12:45:00;;;;;;;;;;;291.126065648;290.792727188;291.56524528;291.008924714;290.707687292;291.302198791;291.857178328;291.365345061;291.360503946;291.729342449
2014-01-02 13:00:00;;;;;;;;;;;291.092214007;290.763819619;291.520278511;290.977944544;290.679732993;291.265125496;291.800308519;291.327124836;291.322368332;291.680185803
2014-01-02 13:15:00;;;;;;;;;;;291.058667339;290.734962906;291.476722793;290.947148386;290.651783428;291.228673579;291.746476894;291.289522155;291.284948561;291.632986832
2014-01-02 13:30:00;;;;;;;;;;;291.02533967;290.706091917;291.434305491;290.916459128;290.623776848;291.192712839;291.694980957;291.252413371;291.24809875;291.587339958
2014-01-02 13:45:00;;;;;;;;;;;290.992140144;290.677134175;291.392793137;290.885793833;290.595643851;291.157117065;291.645314048;291.21567687;291.211680573;291.542920543
2014-01-02 14:00:00;;;;;;;;;;;290.958987755;290.648025039;291.351993776;290.855078631;290.567322596;291.121776608;291.597099946;291.179206172;291.175574901;291.499471743
2014-01-02 14:15:00;;;;;;;;;;;290.925753482;290.618650162;291.311690643;290.824190966;290.538701306;291.086538915;291.549991233;291.142850858;291.13962167;291.45672926
2014-01-02 14:30:00;;;;;;;;;;;290.892287676;290.588873147;291.271663613;290.792987079;290.509645939;291.051234734;291.503671387;291.106443061;291.103645598;291.414437361
2014-01-02 14:45:00;;;;;;;;;;;290.85847457;290.558590257;291.231739456;290.761356593;290.480054931;291.015731749;291.457893791;291.06985131;291.067509457;291.372395648
2014-01-02 15:00:00;;;;;;;;;;;290.824199653;290.527697956;291.191756123;290.729189945;290.449826746;290.979901298;291.412439102;291.0329474;291.031080531;291.330421005
2014-01-02 15:15:00;;;;;;;;;;;290.789453188;290.496196553;291.151663983;290.696481954;290.418963543;290.943721392;291.367212003;290.995709529;290.994333438;291.288447215
2014-01-02 15:30:00;;;;;;;;;;;290.754348967;290.464209066;291.111542899;290.663350619;290.387590054;290.907295107;291.322255253;290.958240761;290.957368374;291.246540897
2014-01-02 15:45:00;;;;;;;;;;;290.719047335;290.43190434;291.071523994;290.629960177;290.355876708;290.87077332;291.27766933;290.920691832;290.920333744;291.204822439
2014-01-02 16:00:00;;;;;;;;;;;290.683734508;290.399476429;291.031768019;290.596500448;290.32401903;290.83433381;291.233589285;290.883240288;290.883405173;291.163443769
2014-01-02 16:15:00;;;;;;;;;;;290.648549449;290.367071545;290.992391524;291.15;290.292164594;290.798107968;291.190109803;290.846017227;290.846712166;291.122514074
2014-01-02 16:30:00;;;;;;;;;;;290.613557005;290.334761239;290.953439437;291.15;290.260386218;290.762153802;291.147256972;290.80908033;290.810311052;291.082072062
2014-01-02 16:45:00;;;;;;;;;;;291.15;291.15;290.914917403;291.15;291.15;290.726488583;291.105020007;291.15;290.774217603;291.042118045
2014-01-02 17:00:00;;;;;;;;;;;291.15;291.15;290.876813596;291.15;291.15;290.691110904;291.063372602;291.15;290.73842906;291.15
2014-01-02 17:15:00;;;;;;;;;;;291.15;291.15;290.83910881;291.15;291.15;290.65601096;291.022282678;291.15;291.15;291.15
2014-01-02 17:30:00;;;;;;;;;;;291.15;291.15;290.801781129;291.15;291.15;291.15;290.981716778;291.15;291.15;291.15
2014-01-02 17:45:00;;;;;;;;;;;291.15;291.15;290.764808088;291.15;291.15;291.15;290.94164202;291.15;291.15;291.15
2014-01-02 18:00:00;;;;;;;;;;;291.15;291.15;290.728167669;291.15;291.15;291.15;290.902026935;291.15;291.15;291.15
2014-01-02 18:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;290.862841779;291.15;291.15;291.15
2014-01-02 18:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;290.824058621;291.15;291.15;291.15
2014-01-02 18:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-02 19:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-02 19:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-02 19:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-02 19:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.156680087
2014-01-02 20:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.168603822
2014-01-02 20:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.182152491
2014-01-02 20:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.195591989
2014-01-02 20:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.153123204;291.15;291.208052629
2014-01-02 21:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.158166364;291.15;291.219104795
2014-01-02 21:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.163393642;291.15;291.228531319
2014-01-02 21:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.16797827;291.15;291.23625559
2014-01-02 21:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.17156691;291.15;291.242310129
2014-01-02 22:00:00;;;;;;;;;;;293.15;291.15;291.15;291.15;293.15;291.15;291.15;291.174045808;291.15;291.246790495
2014-01-02 22:15:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;291.175218777;291.15;291.249621578
2014-01-02 22:30:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;291.174973529;291.15;291.250766221
2014-01-02 22:45:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.152808002;293.15;291.15;291.250480577
2014-01-02 23:00:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.1572522;293.15;291.15;291.249188706
2014-01-02 23:15:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.162944771;293.15;291.15;291.248052996
