 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
10 100000.0 100000.0 50000.0 152524790.03214723 177154325.0463773 333055.9609739881 376238.53555041255 0.0 0.0 33669840.402105 31683222.981389083 1.9461640000000102 0.2434690000000046 185106266.02524912 207613362.6097373 755308.4480352745 847946.8824924395 716413.3789297346 872813.6348376117
11 100000.0 150000.0 50000.0 152565704.99916226 177199461.87417224 378310.7673201314 421377.25019294553 0.0 0.0 33669840.402105 31683222.981389083 1.8963870000000043 0.2472909999999615 185106266.02524912 207613362.6097373 750968.608704711 847944.9956786368 712785.1112046575 867540.5679821544
12 25000.0 50000.0 75000.0 177759505.46185178 200920073.61246398 292684.72862079897 345512.9167015915 0.0 0.0 8417460.100527173 7920805.745345899 1.8891610000000014 0.2487419999999929 185106266.02524912 207613362.6097373 778014.8085146934 882003.8313777042 693269.7648383438 858970.3363568268
13 25000.0 100000.0 75000.0 177808637.87110195 200967909.03660855 341768.2925001684 401843.2490521079 0.0 0.0 8417460.100527173 7920805.745345899 1.950130999999999 0.26291799999995646 185106266.02524912 207613362.6097373 778063.6538849875 873508.9232050158 693253.2431246528 851147.79451653
14 25000.0 150000.0 75000.0 177849782.3633679 201012302.59582263 382869.01329603826 446188.31725725625 0.0 0.0 8417460.100527173 7920805.745345899 1.9246550000000298 0.2522690000000125 185106266.02524912 207613362.6097373 778107.4253568945 873557.4142019206 693240.6104631494 848163.2543689655
15 50000.0 50000.0 75000.0 169335559.67780578 192994817.66057977 295199.9873383696 352319.01274680695 0.0 0.0 16834920.20105317 15841611.490695471 1.8162730000000238 0.24760700000001634 185106266.02524912 207613362.6097373 769013.8662764345 870747.5288052302 695896.1488629236 859203.7464276054
16 50000.0 100000.0 75000.0 169384426.86238256 193038467.1444597 344033.88458223856 401700.8979082244 0.0 0.0 16834920.20105317 15841611.490695471 1.8620270000000119 0.24499300000002222 185106266.02524912 207613362.6097373 769047.1536113103 865015.127545518 695871.0878623186 853443.2042744262
17 50000.0 150000.0 75000.0 169425246.4162354 193082490.22183296 384812.12813040963 445679.01253733644 0.0 0.0 16834920.20105317 15841611.490695471 2.0240200000000073 0.24360999999998967 185106266.02524912 207613362.6097373 769088.4639159973 865060.0902830022 695859.0642173407 850633.1364622257
18 75000.0 50000.0 75000.0 160918888.42821988 185064428.24128398 304966.7868859637 350746.47231259075 0.0 0.0 25252380.30158097 23762417.236036863 1.7578040000000215 0.24387799999999515 185106266.02524912 207613362.6097373 760035.9176706894 862736.3952873357 698542.518220949 862078.4046602956
19 75000.0 100000.0 75000.0 160966663.46885583 185110001.25336447 352740.30519024783 402542.321911085 0.0 0.0 25252380.30158097 23762417.236036863 1.780729000000008 0.24684799999999996 185106266.02524912 207613362.6097373 760037.4400034075 856513.5578105784 698488.0740709079 855775.0937511023
20 75000.0 150000.0 75000.0 161006331.73245904 185153623.7946255 392370.6774649016 446120.1093300653 0.0 0.0 25252380.30158097 23762417.236036863 2.039355999999941 0.2468219999999519 185106266.02524912 207613362.6097373 760075.3313330237 856558.3116367912 698476.865616476 853104.3186028025
21 100000.0 50000.0 75000.0 152506430.65471637 177131809.1036227 311672.95673720265 347178.6947604435 0.0 0.0 33669840.402105 31683222.981389083 1.7874279999999771 0.24131199999999353 185106266.02524912 207613362.6097373 758332.0748425692 854490.7805283798 707194.437693019 866121.4928617377
22 100000.0 100000.0 75000.0 152554110.0865121 177182562.8847313 365211.0783878729 404386.0055062465 0.0 0.0 33669840.402105 31683222.981389083 1.776298000000054 0.20694400000002133 185106266.02524912 207613362.6097373 752473.3849873709 848037.2508890103 702287.9774352086 858301.420021926
23 100000.0 150000.0 75000.0 152593238.11429206 177226708.30115086 405733.32633871905 448495.9209227052 0.0 0.0 33669840.402105 31683222.981389083 2.0131110000000376 0.20494100000001936 185106266.02524912 207613362.6097373 751079.1648173793 848072.7519107949 701096.223302557 855244.3186869456
24 25000.0 50000.0 100000.0 177784854.59146932 200945475.7806761 317934.4992197363 378210.1438144173 0.0 0.0 8417460.100527173 7920805.745345899 1.711782000000028 0.2068570000000136 185106266.02524912 207613362.6097373 778114.1675339635 874708.7724787295 681564.3862030994 841244.1780491683
25 25000.0 100000.0 100000.0 177834016.45454293 200995923.94230065 367045.9519551301 429742.8857723867 0.0 0.0 8417460.100527173 7920805.745345899 1.7421080000000302 0.2079350000000204 185106266.02524912 207613362.6097373 778164.5778722202 873624.1921732376 681548.3631095954 836514.5221115216
26 25000.0 150000.0 100000.0 177875164.82852465 201034353.19978115 408151.4490945685 468131.38060511695 0.0 0.0 8417460.100527173 7920805.745345899 1.7161460000000375 0.20377100000001747 185106266.02524912 207613362.6097373 778207.4547151559 873664.9548091016 681535.3957181425 836501.9870152433
27 50000.0 50000.0 100000.0 169360679.07749462 193017465.79584876 320221.0476967949 380317.294545128 0.0 0.0 16834920.20105317 15841611.490695471 2.158821000000046 0.22440399999999272 185106266.02524912 207613362.6097373 769112.2056069261 865397.382277541 684190.2401704364 843048.0057197039
28 50000.0 100000.0 100000.0 169409828.34454858 193066885.3265902 369331.08346124366 430003.3095438406 0.0 0.0 16834920.20105317 15841611.490695471 1.7020019999999363 0.20277599999997165 185106266.02524912 207613362.6097373 769151.436899274 865130.8980333633 684166.7519274737 838982.6151233823
29 50000.0 150000.0 100000.0 169450659.25965458 193105265.25423837 410123.63903301064 468345.7261803853 0.0 0.0 16834920.20105317 15841611.490695471 1.804155000000037 0.24899700000003122 185106266.02524912 207613362.6097373 769189.79643348 865168.4090469595 684154.5795548157 838971.6448085614
30 75000.0 50000.0 100000.0 160942949.58214042 185087077.52678302 328925.9729272042 378835.1841447075 0.0 0.0 25252380.30158097 23762417.236036863 1.9698319999999967 0.24476199999998016 185106266.02524912 207613362.6097373 760137.8855510524 857296.9689446937 686836.6659666321 845849.7406711859
31 75000.0 100000.0 100000.0 160992067.33325464 185138082.92285144 378036.4499771289 430508.354750706 0.0 0.0 25252380.30158097 23762417.236036863 1.8970260000000394 0.2683290000000511 185106266.02524912 207613362.6097373 760145.1596140079 856629.1944419638 686784.4248019643 841453.785370349
32 75000.0 150000.0 100000.0 161031760.94812888 185176398.64057595 417697.4119576032 468786.63611484715 0.0 0.0 25252380.30158097 23762417.236036863 1.7829610000000002 0.242999999999995 185106266.02524912 207613362.6097373 760177.8125100153 856666.6308055287 686773.0864953245 841442.8276869237
33 100000.0 50000.0 100000.0 152528846.2228158 177154292.39534724 336929.5935051932 375037.64546747966 0.0 0.0 33669840.402105 31683222.981389083 1.98609799999997 0.2472270000000094 185106266.02524912 207613362.6097373 755491.0061762603 849115.1215274669 693065.0953460046 849992.4950333574
34 100000.0 100000.0 100000.0 152580355.46284202 177209700.2939829 392759.3714806317 431409.39947803493 0.0 0.0 33669840.402105 31683222.981389083 1.8243239999999332 0.24666299999995545 185106266.02524912 207613362.6097373 751170.4682242383 848151.2661897489 689421.8496677133 844178.383303277
35 100000.0 150000.0 100000.0 152618302.44304994 177249473.6443931 430696.2071796261 471146.41320013464 0.0 0.0 33669840.402105 31683222.981389083 1.9548540000000116 0.2619240000000218 185106266.02524912 207613362.6097373 751180.6127344954 848187.6028936087 689392.9573423049 843581.1346615322
36 25000.0 50000.0 125000.0 177808608.8033795 200959577.09733415 341595.53851094376 393351.10372257733 0.0 0.0 8417460.100527173 7920805.745345899 1.947338000000002 0.2557649999999967 185106266.02524912 207613362.6097373 778207.3401539369 873669.1292328294 669851.5959602067 828518.3910638902
37 25000.0 100000.0 125000.0 177857771.85114497 201015059.9638184 390705.9405972422 448774.1255136931 0.0 0.0 8417460.100527173 7920805.745345899 1.9246269999999868 0.24652600000001712 185106266.02524912 207613362.6097373 778259.9858336837 873728.9739377504 669836.2292277743 824839.394990646
38 25000.0 150000.0 125000.0 177898935.7006397 201054550.56421998 431828.5610332407 488223.5444373279 0.0 0.0 8417460.100527173 7920805.745345899 1.9026830000000245 0.24517099999997072 185106266.02524912 207613362.6097373 778301.2148929175 873770.155419518 669823.0201403424 824824.3102373392
39 50000.0 50000.0 125000.0 169384274.42468518 193030185.95146942 343724.17925107235 393262.7586242944 0.0 0.0 16834920.20105317 15841611.490695471 1.8430230000000165 0.28921300000001793 185106266.02524912 207613362.6097373 769204.4212449655 865172.0738242671 672477.2230069309 830996.3936039654
40 50000.0 100000.0 125000.0 169433429.61350524 193086010.14893183 392826.77343370725 449025.0408459136 0.0 0.0 16834920.20105317 15841611.490695471 2.035685000000001 0.2472750000000019 185106266.02524912 207613362.6097373 769257.0158836852 865233.989059571 672461.7862775435 827319.4374830376
41 50000.0 150000.0 125000.0 169474449.5152479 193125629.02162018 433818.89270399854 488609.5873023942 0.0 0.0 16834920.20105317 15841611.490695471 1.8578079999999773 0.2439640000000054 185106266.02524912 207613362.6097373 769284.7983569476 865268.3153000264 672442.3657935557 827295.5065613813
42 75000.0 50000.0 125000.0 160965909.99122974 185101147.37404943 351796.67522378603 393522.14360804233 0.0 0.0 25252380.30158097 23762417.236036863 1.9012319999999363 0.22921199999996134 185106266.02524912 207613362.6097373 760227.5923445873 856679.8567706478 675121.7943572071 833469.7079802507
43 75000.0 100000.0 125000.0 161015040.2286041 185157083.91758925 400874.4072210133 449401.70470671076 0.0 0.0 25252380.30158097 23762417.236036863 1.9131649999999922 0.2563250000000039 185106266.02524912 207613362.6097373 760280.0977212881 856736.8392146544 675106.3585132641 829796.5482535821
44 75000.0 150000.0 125000.0 161055558.85450152 185196762.31566024 441398.54542131186 489050.3986014817 0.0 0.0 25252380.30158097 23762417.236036863 1.78162999999995 0.24583899999998948 185106266.02524912 207613362.6097373 760274.585419297 856766.5433970114 675060.8509355304 829766.697575268
45 100000.0 50000.0 125000.0 152552318.46460566 177176952.81777683 363249.9674984224 398613.1348228149 0.0 0.0 33669840.402105 31683222.981389083 1.80703299999999 0.24672900000001619 185106266.02524912 207613362.6097373 752642.8739726716 848200.054634526 678925.3002775866 834928.1723739561
46 100000.0 100000.0 125000.0 152602201.16545734 177228647.25679556 414469.89713278646 450257.37062203273 0.0 0.0 33669840.402105 31683222.981389083 1.933621999999957 0.24586599999997816 185106266.02524912 207613362.6097373 751305.6451899301 848250.2578444284 677760.2001682166 832522.8390091484
47 100000.0 150000.0 125000.0 152641725.08680218 177269822.10939416 454023.90882663283 491394.9794506637 0.0 0.0 33669840.402105 31683222.981389083 1.927500000000009 0.25506999999998925 185106266.02524912 207613362.6097373 751275.5548387308 848287.5016355403 677681.3349273646 831905.0546295801
