 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
0 25000.0 50000.0 50000.0 177731804.95970136 183652070.67223364 265096.03940692 288370.145031272 0.0 0.0 8417460.100527173 10285952.739770954 7.216874999999999 3.395702 185106266.02524912 192834120.05970982 777902.995576918 815533.207261338 704958.6343657862 865088.1656069927
1 25000.0 100000.0 50000.0 177780886.13037246 183715647.05954087 314126.1210610523 350199.61337784794 0.0 0.0 8417460.100527173 10285952.739770954 4.515564000000001 0.5330830000000013 185106266.02524912 192834120.05970982 777954.0845917977 817280.1262292528 704943.1493384163 840855.6856668105
2 25000.0 150000.0 50000.0 177822024.84299222 183762574.07202917 355221.1166713247 400268.0512032049 0.0 0.0 8417460.100527173 10285952.739770954 4.8395769999999985 0.689387 185106266.02524912 192834120.05970982 777997.8016027741 814138.7009060205 704930.033955895 827585.417039295
3 50000.0 50000.0 50000.0 169308203.35107732 173359685.26749614 267966.44185202743 295700.2579654122 0.0 0.0 16834920.20105317 20571905.47954247 4.630803999999998 0.6402819999999991 185106266.02524912 192834120.05970982 768891.0850326269 801770.4293802159 707575.4853598359 864013.3669257017
4 50000.0 100000.0 50000.0 169356610.86516148 173416436.71637613 316329.4534056068 351118.1564294168 0.0 0.0 16834920.20105317 20571905.47954247 4.423234000000001 0.6348540000000007 185106266.02524912 192834120.05970982 768935.5875651038 803103.9797920869 707561.1476861051 840176.5632943072
5 50000.0 150000.0 50000.0 169397415.796252 173459472.0603688 357092.16890775453 398917.79400030605 0.0 0.0 16834920.20105317 20571905.47954247 4.753211999999998 0.6451729999999998 185106266.02524912 192834120.05970982 768977.8031531486 798339.6862241919 707548.523682003 828276.115107542
6 75000.0 50000.0 50000.0 160892296.40898153 163106491.0486424 278107.80930081673 308452.4593799738 0.0 10282.43652174 25252380.30158097 30847575.782790378 4.856453999999999 0.642316000000001 185106266.02524912 192834120.05970982 760302.8760159188 811494.3123334093 710534.4447256076 881406.2091101676
7 75000.0 100000.0 50000.0 160938814.35104248 163131015.75485456 325004.2430335777 362311.9124141953 0.0 0.0 25252380.30158097 30857858.219312415 4.862826999999996 0.6634079999999969 185106266.02524912 192834120.05970982 759924.384343026 792442.00205731 710178.084146194 841768.922063465
8 75000.0 150000.0 50000.0 160978457.55402023 163171072.93597168 364608.68617818353 408110.1634208351 0.0 0.0 25252380.30158097 30857858.219312415 4.7108009999999965 0.6436879999999974 185106266.02524912 192834120.05970982 759963.1441780996 786700.9321754675 710166.0320416642 828474.9336131576
9 100000.0 50000.0 50000.0 153170632.8941145 157850977.22099584 282938.56784939923 309868.7020999782 689572.9313443501 4977615.432767051 32980267.470760606 36166195.526311114 4.562398000000002 0.6362080000000034 185106266.02524912 192834120.05970982 761695.7717828135 873183.985501616 720911.0602076837 876508.6055082411
