;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
Koerweg_59_1586939;[65.55811783286444, 43.607146807590127, 64.42939147199759, 52.875515420584357];162.904216766;878.087038598;239.30759428599998;[16.38952945821611, 10.901786701897532, 16.107347867999398, 13.218878855146089];[16.38952945821611, 10.901786701897532, 16.107347867999398, 13.218878855146089];35685925.9214;56747894.9424;80025895.7876;10608099.0779;0.00014785644062000002;0.006306193016560001;0.00028056659784400005;0.00832318430197;5.3691745058e-05;2.68102132609e-05;0.0057656949528400005;0.00246791695002;1053.4653132;2.7;1.7;1.9579131243;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_93_1586979;[93.593449917431826, 72.030706139225117, 92.775476515093004, 73.25299583601425];194.341136932;596.783983693;211.198948855;[22.616995011164583, 11.729991039769496, 23.193869128773251, 18.313248959003563];[22.616995011164583, 11.729991039769496, 23.193869128773251, 18.313248959003563];52259999.844;67698986.8068;56179791.2887;9362090.5817;0.000100964293967;0.004306206228600001;0.000235181714968;0.0069768132528;8.723850737100001e-05;3.03784070543e-05;0.0065330561351400005;0.00184205449839;1359.0395373;2.7;1.7;2.25573312533;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_85_4752937;[82.53115232974794, 55.871807511761361, 59.447087778658407, 61.001427321404911];171.169906616;659.470783413;224.736919828;[20.629818320159078, 6.9224971324105473, 13.972312275327853, 12.578955196155921];[20.629818320159078, 6.9224971324105473, 13.972312275327853, 12.578955196155921];40788393.8837;59627258.7093;60995209.8397;9962205.83432;0.000129360180301;0.005517313024789999;0.000267018208843;0.0079212628348;7.49982063106e-05;2.85484362901e-05;0.00613951009744;0.00258259039787;1003.95123348;2.7;1.7;2.09251393913;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_46_1586994;[66.044466289511476, 46.226834232941101, 73.810183579797609, 56.855379620689369];214.59564209;672.128147903;288.449761637;[16.511116572377869, 11.556708558235275, 18.452545894949402, 13.757692872568585];[16.511116572377869, 11.556708558235275, 18.452545894949402, 13.757692872568585];38280656.8464;74754669.9168;61955578.6659;12786487.8654;0.000137834468414;0.00587874805122;0.000212984203348;0.00631831013207;7.28119466786e-05;2.22426518966e-05;0.00478341386286;0.00231804714209;1298.17386086;2.7;1.7;2.0614442639900004;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_111_1587089;[64.979032585831845, 39.625710270500974, 84.613562962282444, 42.88117921127413];96.4683265686;523.799253096;130.585182741;[16.244758146457961, 5.7984913633609061, 20.993192975228563, 10.720294802818533];[16.244758146457961, 5.7984913633609061, 20.993192975228563, 10.720294802818533];36572962.2277;33604866.5286;48713878.3357;5788619.29039;0.000144270347973;0.00615324335595;0.000473787444006;0.0140552020331;9.60081955239e-05;4.91318195761e-05;0.0105660884305;0.0025992536154400003;691.276849491;2.7;1.7;2.14310770521;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_115_4752488;[86.743213693410127, 106.90362543881639, 83.531099750990748, 107.1196158370952];314.396343231;1013.09024118;319.484954958;[21.547593299158606, 26.725906359704098, 20.882774937747687, 26.75823830495894];[21.547593299158606, 26.725906359704098, 20.882774937747687, 26.75823830495894];60555498.2216;109520373.445;93567357.7011;14162225.2574;8.71331942091e-05;0.00371629898926;0.000145375360931;0.00431265136795;4.86031957191e-05;2.00819711169e-05;0.0043187466800600005;0.00145679094355;2261.14705058;2.7;1.7;2.07933200726;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_40_1586995;[85.409820245399118, 88.263672273330911, 87.073830637711637, 78.468973153150671];334.344150543;779.48934471;381.12340174300004;[21.134353603438765, 22.065918068332728, 21.515927302297811, 17.805191304060539];[21.134353603438765, 22.065918068332728, 21.515927302297811, 17.805191304060539];53451841.0945;116469217.963;72431004.9729;16894552.8814;9.87130448443e-05;0.00421018868998;0.00013670190370700005;0.00405534781306;6.43502438401e-05;1.68341477023e-05;0.00362028304282;0.00169322636566;1502.64465589;2.7;1.7;2.1351775923700003;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_56_1588484;[94.294907948694743, 40.416236395712687, 102.2893264838946, 37.796639157723604];166.417369843;508.740682984;190.208536994;[23.573726987173686, 10.104059098928172, 25.57233162097365, 5.2013793776878554];[23.573726987173686, 10.104059098928172, 25.57233162097365, 5.2013793776878554];43301019.4852;57971706.3676;47811557.6592;8431621.286039999;0.000121853805054;0.00519716024034;0.00027464369804500004;0.00814747776027;0.000101865477432;3.37308079813e-05;0.007254009785020002;0.00216794644143;861.708878637;2.7;1.7;2.24015163162;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_95_1588469;[126.44320478066945, 121.96626342629014, 123.76531229409136, 103.02871660328742];289.852409363;967.23530405;205.076590309;[28.781833818693308, 18.924420614924266, 30.94132807352284, 23.627403955993788];[28.781833818693308, 18.924420614924266, 30.94132807352284, 23.627403955993788];74879957.3933;100970462.287;90424049.8863;9090696.82907;7.04647033819e-05;0.00300537479813;0.000157685361226;0.004677835256560001;5.27898447939e-05;3.12853243176e-05;0.00672809405732;0.0013661932265399998;1362.52342593;2.7;1.7;2.19130081906;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_89_1588532;[78.529658250284825, 42.84637831281411, 90.865893373579269, 54.333878065861512];136.406158447;763.458788349;158.308948615;[18.39168202773488, 8.4805239304605688, 22.716473343394817, 13.583469516465378];[18.39168202773488, 8.4805239304605688, 22.716473343394817, 13.583469516465378];42005551.8677;47517262.0005;70279915.9779;7017566.729660002;0.00012561182397;0.005357442691000001;0.0003350690496150001;0.00994003375763;6.38295062353e-05;4.05276372176e-05;0.00871570811774;0.00221185120918;1043.41680995;2.7;1.7;2.04916856295;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
