;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
ZenobeGrammestraat_29_1597774;[48.423747523652665, 74.320162198677295, 46.443851097585366, 66.602555430179493];172.104911804;524.438860562;212.391615293;[5.5628235104901798, 18.568546557803877, 11.062015624020878, 16.579489256234204];[5.5628235104901798, 18.568546557803877, 11.062015624020878, 16.579489256234204];44150374.8512;45781958.3579;48807718.8833;7499721.52932;0.000196364441003;0.00159173342629;0.000183649745266;0.0012966212248699998;9.6091428965e-05;2.26898338983e-05;0.00213191051126;0.000462178695223;910.3519635519999;2.7;1.7;2.14960496634;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_24_4528354;[62.669631095574942, 41.230617575990571, 50.006798457840588, 45.171618885678946];98.80492401120001;494.985007568;137.320434901;[15.602593636979613, 5.1455518180687125, 12.501699614460147, 11.292904721419736];[15.602593636979613, 5.1455518180687125, 12.501699614460147, 11.292904721419736];37276330.3821;26283287.7296;45829992.3427;4848896.7919999985;0.000232575567092;0.00188526141693;0.00031989319892900003;0.00225854008576;0.000100244443652;3.50940519223e-05;0.00329739646888;0.000537198980844;625.464860324;2.7;1.7;2.10219130473;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_45_1597157;[35.93963582820723, 47.435854417427578, 41.973417233804668, 43.028899187393577];101.569488525;445.979750637;141.541847664;[8.9280180631122015, 11.858963604356894, 10.493354308451167, 5.8837529362482943];[8.9280180631122015, 11.858963604356894, 10.493354308451167, 5.8837529362482943];31527771.7898;27018694.8493;41181937.1607;4997958.32695;0.000274981807644;0.00222900710849;0.00031118620041100005;0.00219706611493;0.000110340305152;3.40473898845e-05;0.00319905331616;0.0006438559505180001;656.471882538;2.7;1.7;2.0775458559;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_103_1597377;[16.87547595878678, 27.634182996149274, 63.121728191606223, 30.516135297037881];102.83861541700001;294.584412092;116.78062194;[3.8536787823337697, 6.9085457490373186, 15.748915352534524, 3.340154675899099];[3.8536787823337697, 6.9085457490373186, 15.748915352534524, 3.340154675899099];25867325.6716;27356297.733000007;27473449.7702;4123619.20862;0.0003351550055;0.00271677205159;0.00030734586501;0.00216995221731;0.000172123772729;4.12665251507e-05;0.00387735490379;0.0008015839897239999;533.714491338;2.7;1.7;2.1689573404900004;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_66_1595643;[20.397683136966627, 27.75689147214317, 30.524877470447663, 26.800313262371148];102.40036392200001;264.76325838400004;117.46631912299999;[4.9914801857944147, 2.9189580213414867, 7.6020863691836578, 6.700078315592787];[4.9914801857944147, 2.9189580213414867, 7.6020863691836578, 6.700078315592787];19750476.8352;27239717.6104;24503938.9308;4147831.73657;0.00043895465158;0.00355817370995;0.00030866123909400003;0.00217923914528;0.000187173406191;4.10256361857e-05;0.00385472125567;0.00107724069566;525.802153561;2.7;1.7;2.09839276033;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_57_1596237;[38.159874410789691, 42.077795059471264, 45.56636540661524, 43.538529365596595];127.510604858;449.988957065;167.213923507;[9.5282803753136527, 10.519448764867816, 11.39159135165381, 4.5689135513771379];[9.5282803753136527, 10.519448764867816, 11.39159135165381, 4.5689135513771379];31708417.0736;33919341.0613;41546620.4124;5904460.3074400015;0.00027341521519700003;0.00221630828404;0.000247877603961;0.00175008880083;0.000109311836972;2.88201506867e-05;0.0027079079759000004;0.000664523557666;681.351152756;2.7;1.7;2.07632604441;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_117_1597502;[46.822184323108395, 25.946116881568727, 46.645486551055704, 26.275068452132487];79.92040252689999;301.210264289;94.05276713319999;[11.695013664971126, 6.4865292203921818, 11.550240736697379, 2.9885395135207489];[11.695013664971126, 6.4865292203921818, 11.550240736697379, 2.9885395135207489];27279396.8621;21259779.8754;28136117.3043;3321080.0793;0.000317806281479;0.002576143006;0.00039548128153199985;0.0027922141842900003;0.00016911596205899994;5.12385825456e-05;0.0048143178659;0.000731298394961;439.61128623800005;2.7;1.7;2.18367825895;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_33_1597775;[51.145263170880483, 55.314521243807434, 46.388207282302396, 43.118255350991284];78.49176406859999;480.423812356;112.65956072799999;[8.775830290180977, 13.828630310951858, 11.574324468674842, 10.757053704179807];[8.775830290180977, 13.828630310951858, 11.574324468674842, 10.757053704179807];36693547.9071;20879745.0134;44509439.8229;3978101.16896;0.000236269430792;0.00191520393754;0.000402679486019;0.00284303562543;0.000103479014794;4.27760452931e-05;0.00401918766788;0.0005324996805340001;593.265862735;2.7;1.7;2.1079028599500003;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_121_1599688;[72.237459838536566, 29.440930134627358, 23.478955204808166, 30.838941896852432];69.222492218;315.82787582;83.73742269350001;[18.059364959634141, 7.3602325336568395, 5.7779787944544987, 4.8920771917743586];[18.059364959634141, 7.3602325336568395, 5.7779787944544987, 4.8920771917743586];29209403.7588;18414008.1938;29534213.4969;2956836.83613;0.000296807279921;0.00240592474994;0.000456600480554;0.00322373370851;0.000161802408278;5.75504991363e-05;0.005407378237609999;0.000663024370828;433.264712299;2.7;1.7;2.1939281774;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_35_1597242;[51.221564782336912, 46.585383593289876, 18.268476025058938, 37.053260225141877];124.817169189;415.50298272199996;165.26467767;[12.805391195584228, 11.646345898322469, 4.5657537087754836, 4.6206709325674602];[12.805391195584228, 11.646345898322469, 4.5657537087754836, 4.6206709325674602];28672461.7627;33202855.0625;38330007.5789;5835630.84375;0.000302365515367;0.00245097989896;0.000253226566643;0.00178785405084;0.000118070002309;2.9160075464e-05;0.0027398469142399995;0.0007113444539570001;715.7856083910001;2.7;1.7;2.06853811162;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_54_1595647;[81.404128639510617, 29.450717005764652, 58.721947124495664, 27.670426296053272];104.732559204;351.77254865599997;119.79497075100001;[20.351032159877654, 3.1128807647164964, 14.598290120000209, 6.9176065740133179];[20.351032159877654, 3.1128807647164964, 14.598290120000209, 6.9176065740133179];36933402.5189;27860109.3596;33132742.9284;4230058.32882;0.000234735038921;0.0019027661315;0.00030178793922400004;0.00213071162632;0.000148217468527;4.02281535043e-05;0.00377979070665;0.000531979125625;544.465677385;2.7;1.7;2.26072373987;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_105_1597501;[53.598819473889165, 24.973083908970406, 28.189035669954595, 26.460641517809357];79.78404617310001;277.747596806;93.1409039793;[13.390514365897687, 6.2432709772426014, 7.0472589174886489, 2.8797131675300252];[13.390514365897687, 6.2432709772426014, 7.0472589174886489, 2.8797131675300252];24944971.5069;21223507.4596;25933176.5146;3288881.44605;0.000347547547823;0.00281722620588;0.00039615718590300014;0.00279698626798;0.000183171586808;5.17402158075e-05;0.00486145074614;0.000809462337013;438.662876905;2.7;1.7;2.17964980472;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_82_1595631;[24.761344822116527, 25.586333203405378, 25.02839253246475, 30.854171369165087];69.5301513672;257.706972274;85.5682795764;[5.9497680299385323, 3.6870734846177191, 5.9157155458319881, 6.6439153924394088];[5.9497680299385323, 3.6870734846177191, 5.9157155458319881, 6.6439153924394088];19890999.2412;18495849.1953;23886765.1592;3021485.88908;0.000435853602557;0.00353303655497;0.000454580100725;0.00320946923259;0.000193183600838;5.63191231173e-05;0.0052916795731800005;0.00107802353921;418.412276401;2.7;1.7;2.11221330176;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_31_1596232;[39.673548307190742, 67.670234666859869, 42.928626446414071, 88.829415049747169];164.667160034;509.65712232199996;206.033058802;[5.2744296338959717, 16.819261374323435, 10.313568437065431, 22.207353762436792];[5.2744296338959717, 16.819261374323435, 10.313568437065431, 22.207353762436792];44770435.639;43803427.7149;47532453.1585;7275195.702610001;0.000193644836241;0.0015696882648399998;0.00019194490999500005;0.001355187528;9.94942256551e-05;2.33900836129e-05;0.00219770516333;0.000438130353513;896.77796606;2.7;1.7;2.16914251562;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_27_1597245;[56.764474755778991, 52.111045949345652, 55.688828641378791, 56.430526008529014];131.127601624;498.64883653699997;167.964586276;[6.9739996259743782, 12.654456949836513, 13.85297652224031, 13.842125939248652];[6.9739996259743782, 12.654456949836513, 13.85297652224031, 13.842125939248652];41380013.9984;34881505.3223;46375263.9006;5930966.82332;0.000209510892821;0.00169829878348;0.00024104019916900004;0.00170181471168;0.000100853161457;2.86913484518e-05;0.0026958058671;0.0005056322955930001;724.6442133610001;2.7;1.7;2.14318738792;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
