BuildingID;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
AlbertForgeurstraat_6_1596290;[55.498677635151608, 42.171075121791546, 40.279262985616171, 21.385457020891192];160.276134491;308.062500107;180.684482602;[13.854457020038129, 10.542768780447886, 9.6625806143560382, 3.6437719354451668];[13.854457020038129, 10.542768780447886, 9.6625806143560382, 3.6437719354451668];29227241.4373;42635362.571;28880443.1127;6380116.75893;0.000291620335903;0.00248000848965;0.000197203553182;0.00139231509581;0.000167067499776;2.66715237689e-05;0.00250602547947;0.0006346432046679999;451.840789776;2.7;1.7;2.21721476229;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_16_1597750;[59.078620584877271, 36.163494815610292, 37.34914045771923, 42.384405301433262];86.22771453860001;276.748640896;103.867608423;[14.769655146219318, 9.0408737039025731, 9.3084012951605093, 4.509452430956113];[14.769655146219318, 9.0408737039025731, 9.3084012951605093, 4.509452430956113];32096355.5825;22937600.0657;26266454.4057;3667650.14717;0.000265552204006;0.00225831891435;0.000366552950882;0.0025879716602;0.000192274113912;4.639685601300001e-05;0.0043593948491;0.000635911462396;507.10859753;2.7;1.7;2.33225481648;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_18_1597257;[71.553738650742702, 53.452199738069822, 85.910368201927099, 57.790729519632421];189.017665863;414.773274514;208.222892205;[17.775554244721338, 13.363049934517456, 17.81872365605345, 7.509357864316839];[17.775554244721338, 13.363049934517456, 17.81872365605345, 7.509357864316839];49289807.0586;50280952.5697;39431867.0283;7352520.509869999;0.000172921309173;0.00147056381875;0.000167217297217;0.0011806033078;0.000128842134799;2.31440953555e-05;0.0021745923916;0.000423759947927;815.4766601189999;2.7;1.7;2.34784076656;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_9_1596175;[73.697189757464685, 47.907647118629633, 90.918181447989696, 65.38069571138837];197.696491241;400.895626877;235.378484482;[16.886750478116276, 7.6377904925480102, 20.437787214018535, 12.760724974317622];[16.886750478116276, 7.6377904925480102, 20.437787214018535, 12.760724974317622];50976783.6524;52589623.5885;38296542.7701;8311406.668160001;0.00016719881787;0.00142189839571;0.000159876500657;0.00112877512468;0.000134937305784;2.04739633829e-05;0.00192370988429;0.0004145366276060001;848.799297555;2.7;1.7;2.39320714771;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_26_1597751;[68.689196776884728, 30.306564489302573, 45.297007089708259, 25.948120736983672];96.89276504520001;269.040907403;108.097228082;[17.172299194221182, 7.5766411223256434, 11.324251772427065, 3.6665915722957081];[17.172299194221182, 7.5766411223256434, 11.324251772427065, 3.6665915722957081];31227840.9168;25774630.6481;25536306.9479;3817001.47433;0.000272937792535;0.00232112771058;0.000326206225998;0.00230311191394;0.000197810736925;4.45814435568e-05;0.00418882079753;0.000602125064284;494.876722099;2.7;1.7;2.3327695321;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_14_1595826;[35.081101805526856, 38.885236559797377, 46.102928084713, 36.946488070099015];90.0763778687;269.092857181;108.705232329;[8.6515579554107163, 9.7213091399493443, 11.52573202117825, 5.3663251366529545];[8.6515579554107163, 9.7213091399493443, 11.52573202117825, 5.3663251366529545];28801911.3957;23961390.3948;25407227.9842;3838470.60122;0.000295926817091;0.00251663182689;0.0003508913653030001;0.00247739625893;0.000195042748113;4.43320930294e-05;0.004165392110800001;0.000678530304499;498.742706819;2.7;1.7;2.28350026888;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_5_1595865;[65.577371977083061, 43.325816060325216, 53.724918364494492, 49.530952377622157];140.714279175;328.637429446;161.157589321;[16.291171111537437, 6.4390209055430478, 13.308539650169815, 12.382738094405539];[16.291171111537437, 6.4390209055430478, 13.308539650169815, 12.382738094405539];38917027.3483;37431675.8424;31235521.308;5690606.19733;0.000219011022841;0.00186252167323;0.000224618449508;0.00158587232837;0.000162510690618;2.99032176684e-05;0.00280967169497;0.000494167564707;632.7685050619999;2.7;1.7;2.3455718058;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_12_1599060;[47.268697842411562, 58.251399913378449, 31.480030207923829, 49.517770616379451];107.853122711;402.2241440019999;118.555237143;[11.816277193522437, 14.562849978344612, 7.4893087361292627, 12.378892365311149];[11.816277193522437, 14.562849978344612, 7.4893087361292627, 12.378892365311149];34213585.7962;28690216.4556;37490854.6816;4186282.32188;0.000249119107721;0.0021185679667;0.000293056171369;0.00206906277668;0.000125852911634;4.0648819812e-05;0.003819316025659999;0.000517398965196;654.613690027;2.7;1.7;2.16371631679;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_3_1595708;[43.350241660316712, 40.356860834913626, 64.17864911605686, 37.876304946644623];106.578754425;291.735979287;123.828292142;[10.837513480143691, 3.5025250487333204, 16.044662279014215, 9.4690762366611558];[10.837513480143691, 3.5025250487333204, 16.044662279014215, 9.4690762366611558];34074939.2316;28351219.2986;27702168.0547;4372478.2037;0.000250132741472;0.00212718814848;0.000296560260836;0.0020938026791;0.000182622981825;3.89178465521e-05;0.00365667578316;0.000600402811631;564.785127148;2.7;1.7;2.33674716095;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
AlbertForgeurstraat_1_1595707;[54.252066885538724, 31.015996639677088, 44.909101603114074, 37.532188931921212];81.4346389771;271.431415217;99.3326301651;[13.563016721384681, 4.7376601202866837, 11.227275400778518, 9.383047232980303];[13.563016721384681, 4.7376601202866837, 11.227275400778518, 9.383047232980303];30763473.1982;21662584.8237;25722316.21;3507516.35833;0.000277057727213;0.00235616461206;0.000388127504572;0.00274029435573;0.000195257260153;4.85150797315e-05;0.00455842069614;0.000614950017071;460.540351968;2.7;1.7;2.31787009409;5;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
